id,seq,level,title,desc,items
"cnwq10","10","level1","通用规范汉字表一级字表（3500字）10","通用规范汉字表一级字表（3500字）10,汉字拼音测试10","cnwqi1001,cnwqi1002,cnwqi1003,cnwqi1004,cnwqi1005,cnwqi1006,cnwqi1007,cnwqi1008,cnwqi1009,cnwqi1010,cnwqi1011,cnwqi1012,cnwqi1013,cnwqi1014,cnwqi1015,cnwqi1016,cnwqi1017,cnwqi1018,cnwqi1019,cnwqi1020,cnwqi1021,cnwqi1022,cnwqi1023,cnwqi1024,cnwqi1025,cnwqi1026,cnwqi1027,cnwqi1028,cnwqi1029,cnwqi1030,cnwqi1031,cnwqi1032,cnwqi1033,cnwqi1034,cnwqi1035,cnwqi1036,cnwqi1037,cnwqi1038,cnwqi1039,cnwqi1040,cnwqi1041,cnwqi1042,cnwqi1043,cnwqi1044,cnwqi1045,cnwqi1046,cnwqi1047,cnwqi1048,cnwqi1049,cnwqi1050,cnwqi1051,cnwqi1052,cnwqi1053,cnwqi1054,cnwqi1055,cnwqi1056,cnwqi1057,cnwqi1058,cnwqi1059,cnwqi1060,cnwqi1061,cnwqi1062,cnwqi1063,cnwqi1064,cnwqi1065,cnwqi1066,cnwqi1067,cnwqi1068,cnwqi1069,cnwqi1070,cnwqi1071,cnwqi1072,cnwqi1073,cnwqi1074,cnwqi1075,cnwqi1076,cnwqi1077,cnwqi1078,cnwqi1079,cnwqi1080,cnwqi1081,cnwqi1082,cnwqi1083,cnwqi1084,cnwqi1085,cnwqi1086,cnwqi1087,cnwqi1088,cnwqi1089,cnwqi1090,cnwqi1091,cnwqi1092,cnwqi1093,cnwqi1094,cnwqi1095,cnwqi1096,cnwqi1097,cnwqi1098,cnwqi1099,cnwqi1100"
"cnwq11","11","level1","通用规范汉字表一级字表（3500字）11","通用规范汉字表一级字表（3500字）11,汉字拼音测试11","cnwqi1101,cnwqi1102,cnwqi1103,cnwqi1104,cnwqi1105,cnwqi1106,cnwqi1107,cnwqi1108,cnwqi1109,cnwqi1110,cnwqi1111,cnwqi1112,cnwqi1113,cnwqi1114,cnwqi1115,cnwqi1116,cnwqi1117,cnwqi1118,cnwqi1119,cnwqi1120,cnwqi1121,cnwqi1122,cnwqi1123,cnwqi1124,cnwqi1125,cnwqi1126,cnwqi1127,cnwqi1128,cnwqi1129,cnwqi1130,cnwqi1131,cnwqi1132,cnwqi1133,cnwqi1134,cnwqi1135,cnwqi1136,cnwqi1137,cnwqi1138,cnwqi1139,cnwqi1140,cnwqi1141,cnwqi1142,cnwqi1143,cnwqi1144,cnwqi1145,cnwqi1146,cnwqi1147,cnwqi1148,cnwqi1149,cnwqi1150,cnwqi1151,cnwqi1152,cnwqi1153,cnwqi1154,cnwqi1155,cnwqi1156,cnwqi1157,cnwqi1158,cnwqi1159,cnwqi1160,cnwqi1161,cnwqi1162,cnwqi1163,cnwqi1164,cnwqi1165,cnwqi1166,cnwqi1167,cnwqi1168,cnwqi1169,cnwqi1170,cnwqi1171,cnwqi1172,cnwqi1173,cnwqi1174,cnwqi1175,cnwqi1176,cnwqi1177,cnwqi1178,cnwqi1179,cnwqi1180,cnwqi1181,cnwqi1182,cnwqi1183,cnwqi1184,cnwqi1185,cnwqi1186,cnwqi1187,cnwqi1188,cnwqi1189,cnwqi1190,cnwqi1191,cnwqi1192,cnwqi1193,cnwqi1194,cnwqi1195,cnwqi1196,cnwqi1197,cnwqi1198,cnwqi1199,cnwqi1200"
"cnwq12","12","level1","通用规范汉字表一级字表（3500字）12","通用规范汉字表一级字表（3500字）12,汉字拼音测试12","cnwqi1201,cnwqi1202,cnwqi1203,cnwqi1204,cnwqi1205,cnwqi1206,cnwqi1207,cnwqi1208,cnwqi1209,cnwqi1210,cnwqi1211,cnwqi1212,cnwqi1213,cnwqi1214,cnwqi1215,cnwqi1216,cnwqi1217,cnwqi1218,cnwqi1219,cnwqi1220,cnwqi1221,cnwqi1222,cnwqi1223,cnwqi1224,cnwqi1225,cnwqi1226,cnwqi1227,cnwqi1228,cnwqi1229,cnwqi1230,cnwqi1231,cnwqi1232,cnwqi1233,cnwqi1234,cnwqi1235,cnwqi1236,cnwqi1237,cnwqi1238,cnwqi1239,cnwqi1240,cnwqi1241,cnwqi1242,cnwqi1243,cnwqi1244,cnwqi1245,cnwqi1246,cnwqi1247,cnwqi1248,cnwqi1249,cnwqi1250,cnwqi1251,cnwqi1252,cnwqi1253,cnwqi1254,cnwqi1255,cnwqi1256,cnwqi1257,cnwqi1258,cnwqi1259,cnwqi1260,cnwqi1261,cnwqi1262,cnwqi1263,cnwqi1264,cnwqi1265,cnwqi1266,cnwqi1267,cnwqi1268,cnwqi1269,cnwqi1270,cnwqi1271,cnwqi1272,cnwqi1273,cnwqi1274,cnwqi1275,cnwqi1276,cnwqi1277,cnwqi1278,cnwqi1279,cnwqi1280,cnwqi1281,cnwqi1282,cnwqi1283,cnwqi1284,cnwqi1285,cnwqi1286,cnwqi1287,cnwqi1288,cnwqi1289,cnwqi1290,cnwqi1291,cnwqi1292,cnwqi1293,cnwqi1294,cnwqi1295,cnwqi1296,cnwqi1297,cnwqi1298,cnwqi1299,cnwqi1300"
"cnwq13","13","level1","通用规范汉字表一级字表（3500字）13","通用规范汉字表一级字表（3500字）13,汉字拼音测试13","cnwqi1301,cnwqi1302,cnwqi1303,cnwqi1304,cnwqi1305,cnwqi1306,cnwqi1307,cnwqi1308,cnwqi1309,cnwqi1310,cnwqi1311,cnwqi1312,cnwqi1313,cnwqi1314,cnwqi1315,cnwqi1316,cnwqi1317,cnwqi1318,cnwqi1319,cnwqi1320,cnwqi1321,cnwqi1322,cnwqi1323,cnwqi1324,cnwqi1325,cnwqi1326,cnwqi1327,cnwqi1328,cnwqi1329,cnwqi1330,cnwqi1331,cnwqi1332,cnwqi1333,cnwqi1334,cnwqi1335,cnwqi1336,cnwqi1337,cnwqi1338,cnwqi1339,cnwqi1340,cnwqi1341,cnwqi1342,cnwqi1343,cnwqi1344,cnwqi1345,cnwqi1346,cnwqi1347,cnwqi1348,cnwqi1349,cnwqi1350,cnwqi1351,cnwqi1352,cnwqi1353,cnwqi1354,cnwqi1355,cnwqi1356,cnwqi1357,cnwqi1358,cnwqi1359,cnwqi1360,cnwqi1361,cnwqi1362,cnwqi1363,cnwqi1364,cnwqi1365,cnwqi1366,cnwqi1367,cnwqi1368,cnwqi1369,cnwqi1370,cnwqi1371,cnwqi1372,cnwqi1373,cnwqi1374,cnwqi1375,cnwqi1376,cnwqi1377,cnwqi1378,cnwqi1379,cnwqi1380,cnwqi1381,cnwqi1382,cnwqi1383,cnwqi1384,cnwqi1385,cnwqi1386,cnwqi1387,cnwqi1388,cnwqi1389,cnwqi1390,cnwqi1391,cnwqi1392,cnwqi1393,cnwqi1394,cnwqi1395,cnwqi1396,cnwqi1397,cnwqi1398,cnwqi1399,cnwqi1400"
"cnwq14","14","level1","通用规范汉字表一级字表（3500字）14","通用规范汉字表一级字表（3500字）14,汉字拼音测试14","cnwqi1401,cnwqi1402,cnwqi1403,cnwqi1404,cnwqi1405,cnwqi1406,cnwqi1407,cnwqi1408,cnwqi1409,cnwqi1410,cnwqi1411,cnwqi1412,cnwqi1413,cnwqi1414,cnwqi1415,cnwqi1416,cnwqi1417,cnwqi1418,cnwqi1419,cnwqi1420,cnwqi1421,cnwqi1422,cnwqi1423,cnwqi1424,cnwqi1425,cnwqi1426,cnwqi1427,cnwqi1428,cnwqi1429,cnwqi1430,cnwqi1431,cnwqi1432,cnwqi1433,cnwqi1434,cnwqi1435,cnwqi1436,cnwqi1437,cnwqi1438,cnwqi1439,cnwqi1440,cnwqi1441,cnwqi1442,cnwqi1443,cnwqi1444,cnwqi1445,cnwqi1446,cnwqi1447,cnwqi1448,cnwqi1449,cnwqi1450,cnwqi1451,cnwqi1452,cnwqi1453,cnwqi1454,cnwqi1455,cnwqi1456,cnwqi1457,cnwqi1458,cnwqi1459,cnwqi1460,cnwqi1461,cnwqi1462,cnwqi1463,cnwqi1464,cnwqi1465,cnwqi1466,cnwqi1467,cnwqi1468,cnwqi1469,cnwqi1470,cnwqi1471,cnwqi1472,cnwqi1473,cnwqi1474,cnwqi1475,cnwqi1476,cnwqi1477,cnwqi1478,cnwqi1479,cnwqi1480,cnwqi1481,cnwqi1482,cnwqi1483,cnwqi1484,cnwqi1485,cnwqi1486,cnwqi1487,cnwqi1488,cnwqi1489,cnwqi1490,cnwqi1491,cnwqi1492,cnwqi1493,cnwqi1494,cnwqi1495,cnwqi1496,cnwqi1497,cnwqi1498,cnwqi1499,cnwqi1500"
"cnwq15","15","level1","通用规范汉字表一级字表（3500字）15","通用规范汉字表一级字表（3500字）15,汉字拼音测试15","cnwqi1501,cnwqi1502,cnwqi1503,cnwqi1504,cnwqi1505,cnwqi1506,cnwqi1507,cnwqi1508,cnwqi1509,cnwqi1510,cnwqi1511,cnwqi1512,cnwqi1513,cnwqi1514,cnwqi1515,cnwqi1516,cnwqi1517,cnwqi1518,cnwqi1519,cnwqi1520,cnwqi1521,cnwqi1522,cnwqi1523,cnwqi1524,cnwqi1525,cnwqi1526,cnwqi1527,cnwqi1528,cnwqi1529,cnwqi1530,cnwqi1531,cnwqi1532,cnwqi1533,cnwqi1534,cnwqi1535,cnwqi1536,cnwqi1537,cnwqi1538,cnwqi1539,cnwqi1540,cnwqi1541,cnwqi1542,cnwqi1543,cnwqi1544,cnwqi1545,cnwqi1546,cnwqi1547,cnwqi1548,cnwqi1549,cnwqi1550,cnwqi1551,cnwqi1552,cnwqi1553,cnwqi1554,cnwqi1555,cnwqi1556,cnwqi1557,cnwqi1558,cnwqi1559,cnwqi1560,cnwqi1561,cnwqi1562,cnwqi1563,cnwqi1564,cnwqi1565,cnwqi1566,cnwqi1567,cnwqi1568,cnwqi1569,cnwqi1570,cnwqi1571,cnwqi1572,cnwqi1573,cnwqi1574,cnwqi1575,cnwqi1576,cnwqi1577,cnwqi1578,cnwqi1579,cnwqi1580,cnwqi1581,cnwqi1582,cnwqi1583,cnwqi1584,cnwqi1585,cnwqi1586,cnwqi1587,cnwqi1588,cnwqi1589,cnwqi1590,cnwqi1591,cnwqi1592,cnwqi1593,cnwqi1594,cnwqi1595,cnwqi1596,cnwqi1597,cnwqi1598,cnwqi1599,cnwqi1600"
"cnwq16","16","level1","通用规范汉字表一级字表（3500字）16","通用规范汉字表一级字表（3500字）16,汉字拼音测试16","cnwqi1601,cnwqi1602,cnwqi1603,cnwqi1604,cnwqi1605,cnwqi1606,cnwqi1607,cnwqi1608,cnwqi1609,cnwqi1610,cnwqi1611,cnwqi1612,cnwqi1613,cnwqi1614,cnwqi1615,cnwqi1616,cnwqi1617,cnwqi1618,cnwqi1619,cnwqi1620,cnwqi1621,cnwqi1622,cnwqi1623,cnwqi1624,cnwqi1625,cnwqi1626,cnwqi1627,cnwqi1628,cnwqi1629,cnwqi1630,cnwqi1631,cnwqi1632,cnwqi1633,cnwqi1634,cnwqi1635,cnwqi1636,cnwqi1637,cnwqi1638,cnwqi1639,cnwqi1640,cnwqi1641,cnwqi1642,cnwqi1643,cnwqi1644,cnwqi1645,cnwqi1646,cnwqi1647,cnwqi1648,cnwqi1649,cnwqi1650,cnwqi1651,cnwqi1652,cnwqi1653,cnwqi1654,cnwqi1655,cnwqi1656,cnwqi1657,cnwqi1658,cnwqi1659,cnwqi1660,cnwqi1661,cnwqi1662,cnwqi1663,cnwqi1664,cnwqi1665,cnwqi1666,cnwqi1667,cnwqi1668,cnwqi1669,cnwqi1670,cnwqi1671,cnwqi1672,cnwqi1673,cnwqi1674,cnwqi1675,cnwqi1676,cnwqi1677,cnwqi1678,cnwqi1679,cnwqi1680,cnwqi1681,cnwqi1682,cnwqi1683,cnwqi1684,cnwqi1685,cnwqi1686,cnwqi1687,cnwqi1688,cnwqi1689,cnwqi1690,cnwqi1691,cnwqi1692,cnwqi1693,cnwqi1694,cnwqi1695,cnwqi1696,cnwqi1697,cnwqi1698,cnwqi1699,cnwqi1700"
"cnwq17","17","level1","通用规范汉字表一级字表（3500字）17","通用规范汉字表一级字表（3500字）17,汉字拼音测试17","cnwqi1701,cnwqi1702,cnwqi1703,cnwqi1704,cnwqi1705,cnwqi1706,cnwqi1707,cnwqi1708,cnwqi1709,cnwqi1710,cnwqi1711,cnwqi1712,cnwqi1713,cnwqi1714,cnwqi1715,cnwqi1716,cnwqi1717,cnwqi1718,cnwqi1719,cnwqi1720,cnwqi1721,cnwqi1722,cnwqi1723,cnwqi1724,cnwqi1725,cnwqi1726,cnwqi1727,cnwqi1728,cnwqi1729,cnwqi1730,cnwqi1731,cnwqi1732,cnwqi1733,cnwqi1734,cnwqi1735,cnwqi1736,cnwqi1737,cnwqi1738,cnwqi1739,cnwqi1740,cnwqi1741,cnwqi1742,cnwqi1743,cnwqi1744,cnwqi1745,cnwqi1746,cnwqi1747,cnwqi1748,cnwqi1749,cnwqi1750,cnwqi1751,cnwqi1752,cnwqi1753,cnwqi1754,cnwqi1755,cnwqi1756,cnwqi1757,cnwqi1758,cnwqi1759,cnwqi1760,cnwqi1761,cnwqi1762,cnwqi1763,cnwqi1764,cnwqi1765,cnwqi1766,cnwqi1767,cnwqi1768,cnwqi1769,cnwqi1770,cnwqi1771,cnwqi1772,cnwqi1773,cnwqi1774,cnwqi1775,cnwqi1776,cnwqi1777,cnwqi1778,cnwqi1779,cnwqi1780,cnwqi1781,cnwqi1782,cnwqi1783,cnwqi1784,cnwqi1785,cnwqi1786,cnwqi1787,cnwqi1788,cnwqi1789,cnwqi1790,cnwqi1791,cnwqi1792,cnwqi1793,cnwqi1794,cnwqi1795,cnwqi1796,cnwqi1797,cnwqi1798,cnwqi1799,cnwqi1800"
"cnwq18","18","level1","通用规范汉字表一级字表（3500字）18","通用规范汉字表一级字表（3500字）18,汉字拼音测试18","cnwqi1801,cnwqi1802,cnwqi1803,cnwqi1804,cnwqi1805,cnwqi1806,cnwqi1807,cnwqi1808,cnwqi1809,cnwqi1810,cnwqi1811,cnwqi1812,cnwqi1813,cnwqi1814,cnwqi1815,cnwqi1816,cnwqi1817,cnwqi1818,cnwqi1819,cnwqi1820,cnwqi1821,cnwqi1822,cnwqi1823,cnwqi1824,cnwqi1825,cnwqi1826,cnwqi1827,cnwqi1828,cnwqi1829,cnwqi1830,cnwqi1831,cnwqi1832,cnwqi1833,cnwqi1834,cnwqi1835,cnwqi1836,cnwqi1837,cnwqi1838,cnwqi1839,cnwqi1840,cnwqi1841,cnwqi1842,cnwqi1843,cnwqi1844,cnwqi1845,cnwqi1846,cnwqi1847,cnwqi1848,cnwqi1849,cnwqi1850,cnwqi1851,cnwqi1852,cnwqi1853,cnwqi1854,cnwqi1855,cnwqi1856,cnwqi1857,cnwqi1858,cnwqi1859,cnwqi1860,cnwqi1861,cnwqi1862,cnwqi1863,cnwqi1864,cnwqi1865,cnwqi1866,cnwqi1867,cnwqi1868,cnwqi1869,cnwqi1870,cnwqi1871,cnwqi1872,cnwqi1873,cnwqi1874,cnwqi1875,cnwqi1876,cnwqi1877,cnwqi1878,cnwqi1879,cnwqi1880,cnwqi1881,cnwqi1882,cnwqi1883,cnwqi1884,cnwqi1885,cnwqi1886,cnwqi1887,cnwqi1888,cnwqi1889,cnwqi1890,cnwqi1891,cnwqi1892,cnwqi1893,cnwqi1894,cnwqi1895,cnwqi1896,cnwqi1897,cnwqi1898,cnwqi1899,cnwqi1900"
"cnwq19","19","level1","通用规范汉字表一级字表（3500字）19","通用规范汉字表一级字表（3500字）19,汉字拼音测试19","cnwqi1901,cnwqi1902,cnwqi1903,cnwqi1904,cnwqi1905,cnwqi1906,cnwqi1907,cnwqi1908,cnwqi1909,cnwqi1910,cnwqi1911,cnwqi1912,cnwqi1913,cnwqi1914,cnwqi1915,cnwqi1916,cnwqi1917,cnwqi1918,cnwqi1919,cnwqi1920,cnwqi1921,cnwqi1922,cnwqi1923,cnwqi1924,cnwqi1925,cnwqi1926,cnwqi1927,cnwqi1928,cnwqi1929,cnwqi1930,cnwqi1931,cnwqi1932,cnwqi1933,cnwqi1934,cnwqi1935,cnwqi1936,cnwqi1937,cnwqi1938,cnwqi1939,cnwqi1940,cnwqi1941,cnwqi1942,cnwqi1943,cnwqi1944,cnwqi1945,cnwqi1946,cnwqi1947,cnwqi1948,cnwqi1949,cnwqi1950,cnwqi1951,cnwqi1952,cnwqi1953,cnwqi1954,cnwqi1955,cnwqi1956,cnwqi1957,cnwqi1958,cnwqi1959,cnwqi1960,cnwqi1961,cnwqi1962,cnwqi1963,cnwqi1964,cnwqi1965,cnwqi1966,cnwqi1967,cnwqi1968,cnwqi1969,cnwqi1970,cnwqi1971,cnwqi1972,cnwqi1973,cnwqi1974,cnwqi1975,cnwqi1976,cnwqi1977,cnwqi1978,cnwqi1979,cnwqi1980,cnwqi1981,cnwqi1982,cnwqi1983,cnwqi1984,cnwqi1985,cnwqi1986,cnwqi1987,cnwqi1988,cnwqi1989,cnwqi1990,cnwqi1991,cnwqi1992,cnwqi1993,cnwqi1994,cnwqi1995,cnwqi1996,cnwqi1997,cnwqi1998,cnwqi1999,cnwqi2000"
"cnwq20","20","level1","通用规范汉字表一级字表（3500字）20","通用规范汉字表一级字表（3500字）20,汉字拼音测试20","cnwqi2001,cnwqi2002,cnwqi2003,cnwqi2004,cnwqi2005,cnwqi2006,cnwqi2007,cnwqi2008,cnwqi2009,cnwqi2010,cnwqi2011,cnwqi2012,cnwqi2013,cnwqi2014,cnwqi2015,cnwqi2016,cnwqi2017,cnwqi2018,cnwqi2019,cnwqi2020,cnwqi2021,cnwqi2022,cnwqi2023,cnwqi2024,cnwqi2025,cnwqi2026,cnwqi2027,cnwqi2028,cnwqi2029,cnwqi2030,cnwqi2031,cnwqi2032,cnwqi2033,cnwqi2034,cnwqi2035,cnwqi2036,cnwqi2037,cnwqi2038,cnwqi2039,cnwqi2040,cnwqi2041,cnwqi2042,cnwqi2043,cnwqi2044,cnwqi2045,cnwqi2046,cnwqi2047,cnwqi2048,cnwqi2049,cnwqi2050,cnwqi2051,cnwqi2052,cnwqi2053,cnwqi2054,cnwqi2055,cnwqi2056,cnwqi2057,cnwqi2058,cnwqi2059,cnwqi2060,cnwqi2061,cnwqi2062,cnwqi2063,cnwqi2064,cnwqi2065,cnwqi2066,cnwqi2067,cnwqi2068,cnwqi2069,cnwqi2070,cnwqi2071,cnwqi2072,cnwqi2073,cnwqi2074,cnwqi2075,cnwqi2076,cnwqi2077,cnwqi2078,cnwqi2079,cnwqi2080,cnwqi2081,cnwqi2082,cnwqi2083,cnwqi2084,cnwqi2085,cnwqi2086,cnwqi2087,cnwqi2088,cnwqi2089,cnwqi2090,cnwqi2091,cnwqi2092,cnwqi2093,cnwqi2094,cnwqi2095,cnwqi2096,cnwqi2097,cnwqi2098,cnwqi2099,cnwqi2100"
"cnwq21","21","level1","通用规范汉字表一级字表（3500字）21","通用规范汉字表一级字表（3500字）21,汉字拼音测试21","cnwqi2101,cnwqi2102,cnwqi2103,cnwqi2104,cnwqi2105,cnwqi2106,cnwqi2107,cnwqi2108,cnwqi2109,cnwqi2110,cnwqi2111,cnwqi2112,cnwqi2113,cnwqi2114,cnwqi2115,cnwqi2116,cnwqi2117,cnwqi2118,cnwqi2119,cnwqi2120,cnwqi2121,cnwqi2122,cnwqi2123,cnwqi2124,cnwqi2125,cnwqi2126,cnwqi2127,cnwqi2128,cnwqi2129,cnwqi2130,cnwqi2131,cnwqi2132,cnwqi2133,cnwqi2134,cnwqi2135,cnwqi2136,cnwqi2137,cnwqi2138,cnwqi2139,cnwqi2140,cnwqi2141,cnwqi2142,cnwqi2143,cnwqi2144,cnwqi2145,cnwqi2146,cnwqi2147,cnwqi2148,cnwqi2149,cnwqi2150,cnwqi2151,cnwqi2152,cnwqi2153,cnwqi2154,cnwqi2155,cnwqi2156,cnwqi2157,cnwqi2158,cnwqi2159,cnwqi2160,cnwqi2161,cnwqi2162,cnwqi2163,cnwqi2164,cnwqi2165,cnwqi2166,cnwqi2167,cnwqi2168,cnwqi2169,cnwqi2170,cnwqi2171,cnwqi2172,cnwqi2173,cnwqi2174,cnwqi2175,cnwqi2176,cnwqi2177,cnwqi2178,cnwqi2179,cnwqi2180,cnwqi2181,cnwqi2182,cnwqi2183,cnwqi2184,cnwqi2185,cnwqi2186,cnwqi2187,cnwqi2188,cnwqi2189,cnwqi2190,cnwqi2191,cnwqi2192,cnwqi2193,cnwqi2194,cnwqi2195,cnwqi2196,cnwqi2197,cnwqi2198,cnwqi2199,cnwqi2200"
"cnwq22","22","level1","通用规范汉字表一级字表（3500字）22","通用规范汉字表一级字表（3500字）22,汉字拼音测试22","cnwqi2201,cnwqi2202,cnwqi2203,cnwqi2204,cnwqi2205,cnwqi2206,cnwqi2207,cnwqi2208,cnwqi2209,cnwqi2210,cnwqi2211,cnwqi2212,cnwqi2213,cnwqi2214,cnwqi2215,cnwqi2216,cnwqi2217,cnwqi2218,cnwqi2219,cnwqi2220,cnwqi2221,cnwqi2222,cnwqi2223,cnwqi2224,cnwqi2225,cnwqi2226,cnwqi2227,cnwqi2228,cnwqi2229,cnwqi2230,cnwqi2231,cnwqi2232,cnwqi2233,cnwqi2234,cnwqi2235,cnwqi2236,cnwqi2237,cnwqi2238,cnwqi2239,cnwqi2240,cnwqi2241,cnwqi2242,cnwqi2243,cnwqi2244,cnwqi2245,cnwqi2246,cnwqi2247,cnwqi2248,cnwqi2249,cnwqi2250,cnwqi2251,cnwqi2252,cnwqi2253,cnwqi2254,cnwqi2255,cnwqi2256,cnwqi2257,cnwqi2258,cnwqi2259,cnwqi2260,cnwqi2261,cnwqi2262,cnwqi2263,cnwqi2264,cnwqi2265,cnwqi2266,cnwqi2267,cnwqi2268,cnwqi2269,cnwqi2270,cnwqi2271,cnwqi2272,cnwqi2273,cnwqi2274,cnwqi2275,cnwqi2276,cnwqi2277,cnwqi2278,cnwqi2279,cnwqi2280,cnwqi2281,cnwqi2282,cnwqi2283,cnwqi2284,cnwqi2285,cnwqi2286,cnwqi2287,cnwqi2288,cnwqi2289,cnwqi2290,cnwqi2291,cnwqi2292,cnwqi2293,cnwqi2294,cnwqi2295,cnwqi2296,cnwqi2297,cnwqi2298,cnwqi2299,cnwqi2300"
"cnwq23","23","level1","通用规范汉字表一级字表（3500字）23","通用规范汉字表一级字表（3500字）23,汉字拼音测试23","cnwqi2301,cnwqi2302,cnwqi2303,cnwqi2304,cnwqi2305,cnwqi2306,cnwqi2307,cnwqi2308,cnwqi2309,cnwqi2310,cnwqi2311,cnwqi2312,cnwqi2313,cnwqi2314,cnwqi2315,cnwqi2316,cnwqi2317,cnwqi2318,cnwqi2319,cnwqi2320,cnwqi2321,cnwqi2322,cnwqi2323,cnwqi2324,cnwqi2325,cnwqi2326,cnwqi2327,cnwqi2328,cnwqi2329,cnwqi2330,cnwqi2331,cnwqi2332,cnwqi2333,cnwqi2334,cnwqi2335,cnwqi2336,cnwqi2337,cnwqi2338,cnwqi2339,cnwqi2340,cnwqi2341,cnwqi2342,cnwqi2343,cnwqi2344,cnwqi2345,cnwqi2346,cnwqi2347,cnwqi2348,cnwqi2349,cnwqi2350,cnwqi2351,cnwqi2352,cnwqi2353,cnwqi2354,cnwqi2355,cnwqi2356,cnwqi2357,cnwqi2358,cnwqi2359,cnwqi2360,cnwqi2361,cnwqi2362,cnwqi2363,cnwqi2364,cnwqi2365,cnwqi2366,cnwqi2367,cnwqi2368,cnwqi2369,cnwqi2370,cnwqi2371,cnwqi2372,cnwqi2373,cnwqi2374,cnwqi2375,cnwqi2376,cnwqi2377,cnwqi2378,cnwqi2379,cnwqi2380,cnwqi2381,cnwqi2382,cnwqi2383,cnwqi2384,cnwqi2385,cnwqi2386,cnwqi2387,cnwqi2388,cnwqi2389,cnwqi2390,cnwqi2391,cnwqi2392,cnwqi2393,cnwqi2394,cnwqi2395,cnwqi2396,cnwqi2397,cnwqi2398,cnwqi2399,cnwqi2400"
"cnwq24","24","level1","通用规范汉字表一级字表（3500字）24","通用规范汉字表一级字表（3500字）24,汉字拼音测试24","cnwqi2401,cnwqi2402,cnwqi2403,cnwqi2404,cnwqi2405,cnwqi2406,cnwqi2407,cnwqi2408,cnwqi2409,cnwqi2410,cnwqi2411,cnwqi2412,cnwqi2413,cnwqi2414,cnwqi2415,cnwqi2416,cnwqi2417,cnwqi2418,cnwqi2419,cnwqi2420,cnwqi2421,cnwqi2422,cnwqi2423,cnwqi2424,cnwqi2425,cnwqi2426,cnwqi2427,cnwqi2428,cnwqi2429,cnwqi2430,cnwqi2431,cnwqi2432,cnwqi2433,cnwqi2434,cnwqi2435,cnwqi2436,cnwqi2437,cnwqi2438,cnwqi2439,cnwqi2440,cnwqi2441,cnwqi2442,cnwqi2443,cnwqi2444,cnwqi2445,cnwqi2446,cnwqi2447,cnwqi2448,cnwqi2449,cnwqi2450,cnwqi2451,cnwqi2452,cnwqi2453,cnwqi2454,cnwqi2455,cnwqi2456,cnwqi2457,cnwqi2458,cnwqi2459,cnwqi2460,cnwqi2461,cnwqi2462,cnwqi2463,cnwqi2464,cnwqi2465,cnwqi2466,cnwqi2467,cnwqi2468,cnwqi2469,cnwqi2470,cnwqi2471,cnwqi2472,cnwqi2473,cnwqi2474,cnwqi2475,cnwqi2476,cnwqi2477,cnwqi2478,cnwqi2479,cnwqi2480,cnwqi2481,cnwqi2482,cnwqi2483,cnwqi2484,cnwqi2485,cnwqi2486,cnwqi2487,cnwqi2488,cnwqi2489,cnwqi2490,cnwqi2491,cnwqi2492,cnwqi2493,cnwqi2494,cnwqi2495,cnwqi2496,cnwqi2497,cnwqi2498,cnwqi2499,cnwqi2500"
"cnwq25","25","level1","通用规范汉字表一级字表（3500字）25","通用规范汉字表一级字表（3500字）25,汉字拼音测试25","cnwqi2501,cnwqi2502,cnwqi2503,cnwqi2504,cnwqi2505,cnwqi2506,cnwqi2507,cnwqi2508,cnwqi2509,cnwqi2510,cnwqi2511,cnwqi2512,cnwqi2513,cnwqi2514,cnwqi2515,cnwqi2516,cnwqi2517,cnwqi2518,cnwqi2519,cnwqi2520,cnwqi2521,cnwqi2522,cnwqi2523,cnwqi2524,cnwqi2525,cnwqi2526,cnwqi2527,cnwqi2528,cnwqi2529,cnwqi2530,cnwqi2531,cnwqi2532,cnwqi2533,cnwqi2534,cnwqi2535,cnwqi2536,cnwqi2537,cnwqi2538,cnwqi2539,cnwqi2540,cnwqi2541,cnwqi2542,cnwqi2543,cnwqi2544,cnwqi2545,cnwqi2546,cnwqi2547,cnwqi2548,cnwqi2549,cnwqi2550,cnwqi2551,cnwqi2552,cnwqi2553,cnwqi2554,cnwqi2555,cnwqi2556,cnwqi2557,cnwqi2558,cnwqi2559,cnwqi2560,cnwqi2561,cnwqi2562,cnwqi2563,cnwqi2564,cnwqi2565,cnwqi2566,cnwqi2567,cnwqi2568,cnwqi2569,cnwqi2570,cnwqi2571,cnwqi2572,cnwqi2573,cnwqi2574,cnwqi2575,cnwqi2576,cnwqi2577,cnwqi2578,cnwqi2579,cnwqi2580,cnwqi2581,cnwqi2582,cnwqi2583,cnwqi2584,cnwqi2585,cnwqi2586,cnwqi2587,cnwqi2588,cnwqi2589,cnwqi2590,cnwqi2591,cnwqi2592,cnwqi2593,cnwqi2594,cnwqi2595,cnwqi2596,cnwqi2597,cnwqi2598,cnwqi2599,cnwqi2600"
