id,seq,level,title,desc,items
"cnwstq10","10","level1","笔画测试一级字表（3500字）10","笔画测试通用规范汉字表一级字表（3500字）10,汉字笔画测试10","cnwstqi1001,cnwstqi1002,cnwstqi1003,cnwstqi1004,cnwstqi1005,cnwstqi1006,cnwstqi1007,cnwstqi1008,cnwstqi1009,cnwstqi1010,cnwstqi1011,cnwstqi1012,cnwstqi1013,cnwstqi1014,cnwstqi1015,cnwstqi1016,cnwstqi1017,cnwstqi1018,cnwstqi1019,cnwstqi1020,cnwstqi1021,cnwstqi1022,cnwstqi1023,cnwstqi1024,cnwstqi1025,cnwstqi1026,cnwstqi1027,cnwstqi1028,cnwstqi1029,cnwstqi1030,cnwstqi1031,cnwstqi1032,cnwstqi1033,cnwstqi1034,cnwstqi1035,cnwstqi1036,cnwstqi1037,cnwstqi1038,cnwstqi1039,cnwstqi1040,cnwstqi1041,cnwstqi1042,cnwstqi1043,cnwstqi1044,cnwstqi1045,cnwstqi1046,cnwstqi1047,cnwstqi1048,cnwstqi1049,cnwstqi1050,cnwstqi1051,cnwstqi1052,cnwstqi1053,cnwstqi1054,cnwstqi1055,cnwstqi1056,cnwstqi1057,cnwstqi1058,cnwstqi1059,cnwstqi1060,cnwstqi1061,cnwstqi1062,cnwstqi1063,cnwstqi1064,cnwstqi1065,cnwstqi1066,cnwstqi1067,cnwstqi1068,cnwstqi1069,cnwstqi1070,cnwstqi1071,cnwstqi1072,cnwstqi1073,cnwstqi1074,cnwstqi1075,cnwstqi1076,cnwstqi1077,cnwstqi1078,cnwstqi1079,cnwstqi1080,cnwstqi1081,cnwstqi1082,cnwstqi1083,cnwstqi1084,cnwstqi1085,cnwstqi1086,cnwstqi1087,cnwstqi1088,cnwstqi1089,cnwstqi1090,cnwstqi1091,cnwstqi1092,cnwstqi1093,cnwstqi1094,cnwstqi1095,cnwstqi1096,cnwstqi1097,cnwstqi1098,cnwstqi1099,cnwstqi1100"
"cnwstq11","11","level1","笔画测试一级字表（3500字）11","笔画测试通用规范汉字表一级字表（3500字）11,汉字笔画测试11","cnwstqi1101,cnwstqi1102,cnwstqi1103,cnwstqi1104,cnwstqi1105,cnwstqi1106,cnwstqi1107,cnwstqi1108,cnwstqi1109,cnwstqi1110,cnwstqi1111,cnwstqi1112,cnwstqi1113,cnwstqi1114,cnwstqi1115,cnwstqi1116,cnwstqi1117,cnwstqi1118,cnwstqi1119,cnwstqi1120,cnwstqi1121,cnwstqi1122,cnwstqi1123,cnwstqi1124,cnwstqi1125,cnwstqi1126,cnwstqi1127,cnwstqi1128,cnwstqi1129,cnwstqi1130,cnwstqi1131,cnwstqi1132,cnwstqi1133,cnwstqi1134,cnwstqi1135,cnwstqi1136,cnwstqi1137,cnwstqi1138,cnwstqi1139,cnwstqi1140,cnwstqi1141,cnwstqi1142,cnwstqi1143,cnwstqi1144,cnwstqi1145,cnwstqi1146,cnwstqi1147,cnwstqi1148,cnwstqi1149,cnwstqi1150,cnwstqi1151,cnwstqi1152,cnwstqi1153,cnwstqi1154,cnwstqi1155,cnwstqi1156,cnwstqi1157,cnwstqi1158,cnwstqi1159,cnwstqi1160,cnwstqi1161,cnwstqi1162,cnwstqi1163,cnwstqi1164,cnwstqi1165,cnwstqi1166,cnwstqi1167,cnwstqi1168,cnwstqi1169,cnwstqi1170,cnwstqi1171,cnwstqi1172,cnwstqi1173,cnwstqi1174,cnwstqi1175,cnwstqi1176,cnwstqi1177,cnwstqi1178,cnwstqi1179,cnwstqi1180,cnwstqi1181,cnwstqi1182,cnwstqi1183,cnwstqi1184,cnwstqi1185,cnwstqi1186,cnwstqi1187,cnwstqi1188,cnwstqi1189,cnwstqi1190,cnwstqi1191,cnwstqi1192,cnwstqi1193,cnwstqi1194,cnwstqi1195,cnwstqi1196,cnwstqi1197,cnwstqi1198,cnwstqi1199,cnwstqi1200"
"cnwstq12","12","level1","笔画测试一级字表（3500字）12","笔画测试通用规范汉字表一级字表（3500字）12,汉字笔画测试12","cnwstqi1201,cnwstqi1202,cnwstqi1203,cnwstqi1204,cnwstqi1205,cnwstqi1206,cnwstqi1207,cnwstqi1208,cnwstqi1209,cnwstqi1210,cnwstqi1211,cnwstqi1212,cnwstqi1213,cnwstqi1214,cnwstqi1215,cnwstqi1216,cnwstqi1217,cnwstqi1218,cnwstqi1219,cnwstqi1220,cnwstqi1221,cnwstqi1222,cnwstqi1223,cnwstqi1224,cnwstqi1225,cnwstqi1226,cnwstqi1227,cnwstqi1228,cnwstqi1229,cnwstqi1230,cnwstqi1231,cnwstqi1232,cnwstqi1233,cnwstqi1234,cnwstqi1235,cnwstqi1236,cnwstqi1237,cnwstqi1238,cnwstqi1239,cnwstqi1240,cnwstqi1241,cnwstqi1242,cnwstqi1243,cnwstqi1244,cnwstqi1245,cnwstqi1246,cnwstqi1247,cnwstqi1248,cnwstqi1249,cnwstqi1250,cnwstqi1251,cnwstqi1252,cnwstqi1253,cnwstqi1254,cnwstqi1255,cnwstqi1256,cnwstqi1257,cnwstqi1258,cnwstqi1259,cnwstqi1260,cnwstqi1261,cnwstqi1262,cnwstqi1263,cnwstqi1264,cnwstqi1265,cnwstqi1266,cnwstqi1267,cnwstqi1268,cnwstqi1269,cnwstqi1270,cnwstqi1271,cnwstqi1272,cnwstqi1273,cnwstqi1274,cnwstqi1275,cnwstqi1276,cnwstqi1277,cnwstqi1278,cnwstqi1279,cnwstqi1280,cnwstqi1281,cnwstqi1282,cnwstqi1283,cnwstqi1284,cnwstqi1285,cnwstqi1286,cnwstqi1287,cnwstqi1288,cnwstqi1289,cnwstqi1290,cnwstqi1291,cnwstqi1292,cnwstqi1293,cnwstqi1294,cnwstqi1295,cnwstqi1296,cnwstqi1297,cnwstqi1298,cnwstqi1299,cnwstqi1300"
"cnwstq13","13","level1","笔画测试一级字表（3500字）13","笔画测试通用规范汉字表一级字表（3500字）13,汉字笔画测试13","cnwstqi1301,cnwstqi1302,cnwstqi1303,cnwstqi1304,cnwstqi1305,cnwstqi1306,cnwstqi1307,cnwstqi1308,cnwstqi1309,cnwstqi1310,cnwstqi1311,cnwstqi1312,cnwstqi1313,cnwstqi1314,cnwstqi1315,cnwstqi1316,cnwstqi1317,cnwstqi1318,cnwstqi1319,cnwstqi1320,cnwstqi1321,cnwstqi1322,cnwstqi1323,cnwstqi1324,cnwstqi1325,cnwstqi1326,cnwstqi1327,cnwstqi1328,cnwstqi1329,cnwstqi1330,cnwstqi1331,cnwstqi1332,cnwstqi1333,cnwstqi1334,cnwstqi1335,cnwstqi1336,cnwstqi1337,cnwstqi1338,cnwstqi1339,cnwstqi1340,cnwstqi1341,cnwstqi1342,cnwstqi1343,cnwstqi1344,cnwstqi1345,cnwstqi1346,cnwstqi1347,cnwstqi1348,cnwstqi1349,cnwstqi1350,cnwstqi1351,cnwstqi1352,cnwstqi1353,cnwstqi1354,cnwstqi1355,cnwstqi1356,cnwstqi1357,cnwstqi1358,cnwstqi1359,cnwstqi1360,cnwstqi1361,cnwstqi1362,cnwstqi1363,cnwstqi1364,cnwstqi1365,cnwstqi1366,cnwstqi1367,cnwstqi1368,cnwstqi1369,cnwstqi1370,cnwstqi1371,cnwstqi1372,cnwstqi1373,cnwstqi1374,cnwstqi1375,cnwstqi1376,cnwstqi1377,cnwstqi1378,cnwstqi1379,cnwstqi1380,cnwstqi1381,cnwstqi1382,cnwstqi1383,cnwstqi1384,cnwstqi1385,cnwstqi1386,cnwstqi1387,cnwstqi1388,cnwstqi1389,cnwstqi1390,cnwstqi1391,cnwstqi1392,cnwstqi1393,cnwstqi1394,cnwstqi1395,cnwstqi1396,cnwstqi1397,cnwstqi1398,cnwstqi1399,cnwstqi1400"
"cnwstq14","14","level1","笔画测试一级字表（3500字）14","笔画测试通用规范汉字表一级字表（3500字）14,汉字笔画测试14","cnwstqi1401,cnwstqi1402,cnwstqi1403,cnwstqi1404,cnwstqi1405,cnwstqi1406,cnwstqi1407,cnwstqi1408,cnwstqi1409,cnwstqi1410,cnwstqi1411,cnwstqi1412,cnwstqi1413,cnwstqi1414,cnwstqi1415,cnwstqi1416,cnwstqi1417,cnwstqi1418,cnwstqi1419,cnwstqi1420,cnwstqi1421,cnwstqi1422,cnwstqi1423,cnwstqi1424,cnwstqi1425,cnwstqi1426,cnwstqi1427,cnwstqi1428,cnwstqi1429,cnwstqi1430,cnwstqi1431,cnwstqi1432,cnwstqi1433,cnwstqi1434,cnwstqi1435,cnwstqi1436,cnwstqi1437,cnwstqi1438,cnwstqi1439,cnwstqi1440,cnwstqi1441,cnwstqi1442,cnwstqi1443,cnwstqi1444,cnwstqi1445,cnwstqi1446,cnwstqi1447,cnwstqi1448,cnwstqi1449,cnwstqi1450,cnwstqi1451,cnwstqi1452,cnwstqi1453,cnwstqi1454,cnwstqi1455,cnwstqi1456,cnwstqi1457,cnwstqi1458,cnwstqi1459,cnwstqi1460,cnwstqi1461,cnwstqi1462,cnwstqi1463,cnwstqi1464,cnwstqi1465,cnwstqi1466,cnwstqi1467,cnwstqi1468,cnwstqi1469,cnwstqi1470,cnwstqi1471,cnwstqi1472,cnwstqi1473,cnwstqi1474,cnwstqi1475,cnwstqi1476,cnwstqi1477,cnwstqi1478,cnwstqi1479,cnwstqi1480,cnwstqi1481,cnwstqi1482,cnwstqi1483,cnwstqi1484,cnwstqi1485,cnwstqi1486,cnwstqi1487,cnwstqi1488,cnwstqi1489,cnwstqi1490,cnwstqi1491,cnwstqi1492,cnwstqi1493,cnwstqi1494,cnwstqi1495,cnwstqi1496,cnwstqi1497,cnwstqi1498,cnwstqi1499,cnwstqi1500"
"cnwstq15","15","level1","笔画测试一级字表（3500字）15","笔画测试通用规范汉字表一级字表（3500字）15,汉字笔画测试15","cnwstqi1501,cnwstqi1502,cnwstqi1503,cnwstqi1504,cnwstqi1505,cnwstqi1506,cnwstqi1507,cnwstqi1508,cnwstqi1509,cnwstqi1510,cnwstqi1511,cnwstqi1512,cnwstqi1513,cnwstqi1514,cnwstqi1515,cnwstqi1516,cnwstqi1517,cnwstqi1518,cnwstqi1519,cnwstqi1520,cnwstqi1521,cnwstqi1522,cnwstqi1523,cnwstqi1524,cnwstqi1525,cnwstqi1526,cnwstqi1527,cnwstqi1528,cnwstqi1529,cnwstqi1530,cnwstqi1531,cnwstqi1532,cnwstqi1533,cnwstqi1534,cnwstqi1535,cnwstqi1536,cnwstqi1537,cnwstqi1538,cnwstqi1539,cnwstqi1540,cnwstqi1541,cnwstqi1542,cnwstqi1543,cnwstqi1544,cnwstqi1545,cnwstqi1546,cnwstqi1547,cnwstqi1548,cnwstqi1549,cnwstqi1550,cnwstqi1551,cnwstqi1552,cnwstqi1553,cnwstqi1554,cnwstqi1555,cnwstqi1556,cnwstqi1557,cnwstqi1558,cnwstqi1559,cnwstqi1560,cnwstqi1561,cnwstqi1562,cnwstqi1563,cnwstqi1564,cnwstqi1565,cnwstqi1566,cnwstqi1567,cnwstqi1568,cnwstqi1569,cnwstqi1570,cnwstqi1571,cnwstqi1572,cnwstqi1573,cnwstqi1574,cnwstqi1575,cnwstqi1576,cnwstqi1577,cnwstqi1578,cnwstqi1579,cnwstqi1580,cnwstqi1581,cnwstqi1582,cnwstqi1583,cnwstqi1584,cnwstqi1585,cnwstqi1586,cnwstqi1587,cnwstqi1588,cnwstqi1589,cnwstqi1590,cnwstqi1591,cnwstqi1592,cnwstqi1593,cnwstqi1594,cnwstqi1595,cnwstqi1596,cnwstqi1597,cnwstqi1598,cnwstqi1599,cnwstqi1600"
"cnwstq16","16","level1","笔画测试一级字表（3500字）16","笔画测试通用规范汉字表一级字表（3500字）16,汉字笔画测试16","cnwstqi1601,cnwstqi1602,cnwstqi1603,cnwstqi1604,cnwstqi1605,cnwstqi1606,cnwstqi1607,cnwstqi1608,cnwstqi1609,cnwstqi1610,cnwstqi1611,cnwstqi1612,cnwstqi1613,cnwstqi1614,cnwstqi1615,cnwstqi1616,cnwstqi1617,cnwstqi1618,cnwstqi1619,cnwstqi1620,cnwstqi1621,cnwstqi1622,cnwstqi1623,cnwstqi1624,cnwstqi1625,cnwstqi1626,cnwstqi1627,cnwstqi1628,cnwstqi1629,cnwstqi1630,cnwstqi1631,cnwstqi1632,cnwstqi1633,cnwstqi1634,cnwstqi1635,cnwstqi1636,cnwstqi1637,cnwstqi1638,cnwstqi1639,cnwstqi1640,cnwstqi1641,cnwstqi1642,cnwstqi1643,cnwstqi1644,cnwstqi1645,cnwstqi1646,cnwstqi1647,cnwstqi1648,cnwstqi1649,cnwstqi1650,cnwstqi1651,cnwstqi1652,cnwstqi1653,cnwstqi1654,cnwstqi1655,cnwstqi1656,cnwstqi1657,cnwstqi1658,cnwstqi1659,cnwstqi1660,cnwstqi1661,cnwstqi1662,cnwstqi1663,cnwstqi1664,cnwstqi1665,cnwstqi1666,cnwstqi1667,cnwstqi1668,cnwstqi1669,cnwstqi1670,cnwstqi1671,cnwstqi1672,cnwstqi1673,cnwstqi1674,cnwstqi1675,cnwstqi1676,cnwstqi1677,cnwstqi1678,cnwstqi1679,cnwstqi1680,cnwstqi1681,cnwstqi1682,cnwstqi1683,cnwstqi1684,cnwstqi1685,cnwstqi1686,cnwstqi1687,cnwstqi1688,cnwstqi1689,cnwstqi1690,cnwstqi1691,cnwstqi1692,cnwstqi1693,cnwstqi1694,cnwstqi1695,cnwstqi1696,cnwstqi1697,cnwstqi1698,cnwstqi1699,cnwstqi1700"
"cnwstq17","17","level1","笔画测试一级字表（3500字）17","笔画测试通用规范汉字表一级字表（3500字）17,汉字笔画测试17","cnwstqi1701,cnwstqi1702,cnwstqi1703,cnwstqi1704,cnwstqi1705,cnwstqi1706,cnwstqi1707,cnwstqi1708,cnwstqi1709,cnwstqi1710,cnwstqi1711,cnwstqi1712,cnwstqi1713,cnwstqi1714,cnwstqi1715,cnwstqi1716,cnwstqi1717,cnwstqi1718,cnwstqi1719,cnwstqi1720,cnwstqi1721,cnwstqi1722,cnwstqi1723,cnwstqi1724,cnwstqi1725,cnwstqi1726,cnwstqi1727,cnwstqi1728,cnwstqi1729,cnwstqi1730,cnwstqi1731,cnwstqi1732,cnwstqi1733,cnwstqi1734,cnwstqi1735,cnwstqi1736,cnwstqi1737,cnwstqi1738,cnwstqi1739,cnwstqi1740,cnwstqi1741,cnwstqi1742,cnwstqi1743,cnwstqi1744,cnwstqi1745,cnwstqi1746,cnwstqi1747,cnwstqi1748,cnwstqi1749,cnwstqi1750,cnwstqi1751,cnwstqi1752,cnwstqi1753,cnwstqi1754,cnwstqi1755,cnwstqi1756,cnwstqi1757,cnwstqi1758,cnwstqi1759,cnwstqi1760,cnwstqi1761,cnwstqi1762,cnwstqi1763,cnwstqi1764,cnwstqi1765,cnwstqi1766,cnwstqi1767,cnwstqi1768,cnwstqi1769,cnwstqi1770,cnwstqi1771,cnwstqi1772,cnwstqi1773,cnwstqi1774,cnwstqi1775,cnwstqi1776,cnwstqi1777,cnwstqi1778,cnwstqi1779,cnwstqi1780,cnwstqi1781,cnwstqi1782,cnwstqi1783,cnwstqi1784,cnwstqi1785,cnwstqi1786,cnwstqi1787,cnwstqi1788,cnwstqi1789,cnwstqi1790,cnwstqi1791,cnwstqi1792,cnwstqi1793,cnwstqi1794,cnwstqi1795,cnwstqi1796,cnwstqi1797,cnwstqi1798,cnwstqi1799,cnwstqi1800"
"cnwstq18","18","level1","笔画测试一级字表（3500字）18","笔画测试通用规范汉字表一级字表（3500字）18,汉字笔画测试18","cnwstqi1801,cnwstqi1802,cnwstqi1803,cnwstqi1804,cnwstqi1805,cnwstqi1806,cnwstqi1807,cnwstqi1808,cnwstqi1809,cnwstqi1810,cnwstqi1811,cnwstqi1812,cnwstqi1813,cnwstqi1814,cnwstqi1815,cnwstqi1816,cnwstqi1817,cnwstqi1818,cnwstqi1819,cnwstqi1820,cnwstqi1821,cnwstqi1822,cnwstqi1823,cnwstqi1824,cnwstqi1825,cnwstqi1826,cnwstqi1827,cnwstqi1828,cnwstqi1829,cnwstqi1830,cnwstqi1831,cnwstqi1832,cnwstqi1833,cnwstqi1834,cnwstqi1835,cnwstqi1836,cnwstqi1837,cnwstqi1838,cnwstqi1839,cnwstqi1840,cnwstqi1841,cnwstqi1842,cnwstqi1843,cnwstqi1844,cnwstqi1845,cnwstqi1846,cnwstqi1847,cnwstqi1848,cnwstqi1849,cnwstqi1850,cnwstqi1851,cnwstqi1852,cnwstqi1853,cnwstqi1854,cnwstqi1855,cnwstqi1856,cnwstqi1857,cnwstqi1858,cnwstqi1859,cnwstqi1860,cnwstqi1861,cnwstqi1862,cnwstqi1863,cnwstqi1864,cnwstqi1865,cnwstqi1866,cnwstqi1867,cnwstqi1868,cnwstqi1869,cnwstqi1870,cnwstqi1871,cnwstqi1872,cnwstqi1873,cnwstqi1874,cnwstqi1875,cnwstqi1876,cnwstqi1877,cnwstqi1878,cnwstqi1879,cnwstqi1880,cnwstqi1881,cnwstqi1882,cnwstqi1883,cnwstqi1884,cnwstqi1885,cnwstqi1886,cnwstqi1887,cnwstqi1888,cnwstqi1889,cnwstqi1890,cnwstqi1891,cnwstqi1892,cnwstqi1893,cnwstqi1894,cnwstqi1895,cnwstqi1896,cnwstqi1897,cnwstqi1898,cnwstqi1899,cnwstqi1900"
"cnwstq19","19","level1","笔画测试一级字表（3500字）19","笔画测试通用规范汉字表一级字表（3500字）19,汉字笔画测试19","cnwstqi1901,cnwstqi1902,cnwstqi1903,cnwstqi1904,cnwstqi1905,cnwstqi1906,cnwstqi1907,cnwstqi1908,cnwstqi1909,cnwstqi1910,cnwstqi1911,cnwstqi1912,cnwstqi1913,cnwstqi1914,cnwstqi1915,cnwstqi1916,cnwstqi1917,cnwstqi1918,cnwstqi1919,cnwstqi1920,cnwstqi1921,cnwstqi1922,cnwstqi1923,cnwstqi1924,cnwstqi1925,cnwstqi1926,cnwstqi1927,cnwstqi1928,cnwstqi1929,cnwstqi1930,cnwstqi1931,cnwstqi1932,cnwstqi1933,cnwstqi1934,cnwstqi1935,cnwstqi1936,cnwstqi1937,cnwstqi1938,cnwstqi1939,cnwstqi1940,cnwstqi1941,cnwstqi1942,cnwstqi1943,cnwstqi1944,cnwstqi1945,cnwstqi1946,cnwstqi1947,cnwstqi1948,cnwstqi1949,cnwstqi1950,cnwstqi1951,cnwstqi1952,cnwstqi1953,cnwstqi1954,cnwstqi1955,cnwstqi1956,cnwstqi1957,cnwstqi1958,cnwstqi1959,cnwstqi1960,cnwstqi1961,cnwstqi1962,cnwstqi1963,cnwstqi1964,cnwstqi1965,cnwstqi1966,cnwstqi1967,cnwstqi1968,cnwstqi1969,cnwstqi1970,cnwstqi1971,cnwstqi1972,cnwstqi1973,cnwstqi1974,cnwstqi1975,cnwstqi1976,cnwstqi1977,cnwstqi1978,cnwstqi1979,cnwstqi1980,cnwstqi1981,cnwstqi1982,cnwstqi1983,cnwstqi1984,cnwstqi1985,cnwstqi1986,cnwstqi1987,cnwstqi1988,cnwstqi1989,cnwstqi1990,cnwstqi1991,cnwstqi1992,cnwstqi1993,cnwstqi1994,cnwstqi1995,cnwstqi1996,cnwstqi1997,cnwstqi1998,cnwstqi1999,cnwstqi2000"
"cnwstq20","20","level1","笔画测试一级字表（3500字）20","笔画测试通用规范汉字表一级字表（3500字）20,汉字笔画测试20","cnwstqi2001,cnwstqi2002,cnwstqi2003,cnwstqi2004,cnwstqi2005,cnwstqi2006,cnwstqi2007,cnwstqi2008,cnwstqi2009,cnwstqi2010,cnwstqi2011,cnwstqi2012,cnwstqi2013,cnwstqi2014,cnwstqi2015,cnwstqi2016,cnwstqi2017,cnwstqi2018,cnwstqi2019,cnwstqi2020,cnwstqi2021,cnwstqi2022,cnwstqi2023,cnwstqi2024,cnwstqi2025,cnwstqi2026,cnwstqi2027,cnwstqi2028,cnwstqi2029,cnwstqi2030,cnwstqi2031,cnwstqi2032,cnwstqi2033,cnwstqi2034,cnwstqi2035,cnwstqi2036,cnwstqi2037,cnwstqi2038,cnwstqi2039,cnwstqi2040,cnwstqi2041,cnwstqi2042,cnwstqi2043,cnwstqi2044,cnwstqi2045,cnwstqi2046,cnwstqi2047,cnwstqi2048,cnwstqi2049,cnwstqi2050,cnwstqi2051,cnwstqi2052,cnwstqi2053,cnwstqi2054,cnwstqi2055,cnwstqi2056,cnwstqi2057,cnwstqi2058,cnwstqi2059,cnwstqi2060,cnwstqi2061,cnwstqi2062,cnwstqi2063,cnwstqi2064,cnwstqi2065,cnwstqi2066,cnwstqi2067,cnwstqi2068,cnwstqi2069,cnwstqi2070,cnwstqi2071,cnwstqi2072,cnwstqi2073,cnwstqi2074,cnwstqi2075,cnwstqi2076,cnwstqi2077,cnwstqi2078,cnwstqi2079,cnwstqi2080,cnwstqi2081,cnwstqi2082,cnwstqi2083,cnwstqi2084,cnwstqi2085,cnwstqi2086,cnwstqi2087,cnwstqi2088,cnwstqi2089,cnwstqi2090,cnwstqi2091,cnwstqi2092,cnwstqi2093,cnwstqi2094,cnwstqi2095,cnwstqi2096,cnwstqi2097,cnwstqi2098,cnwstqi2099,cnwstqi2100"
"cnwstq21","21","level1","笔画测试一级字表（3500字）21","笔画测试通用规范汉字表一级字表（3500字）21,汉字笔画测试21","cnwstqi2101,cnwstqi2102,cnwstqi2103,cnwstqi2104,cnwstqi2105,cnwstqi2106,cnwstqi2107,cnwstqi2108,cnwstqi2109,cnwstqi2110,cnwstqi2111,cnwstqi2112,cnwstqi2113,cnwstqi2114,cnwstqi2115,cnwstqi2116,cnwstqi2117,cnwstqi2118,cnwstqi2119,cnwstqi2120,cnwstqi2121,cnwstqi2122,cnwstqi2123,cnwstqi2124,cnwstqi2125,cnwstqi2126,cnwstqi2127,cnwstqi2128,cnwstqi2129,cnwstqi2130,cnwstqi2131,cnwstqi2132,cnwstqi2133,cnwstqi2134,cnwstqi2135,cnwstqi2136,cnwstqi2137,cnwstqi2138,cnwstqi2139,cnwstqi2140,cnwstqi2141,cnwstqi2142,cnwstqi2143,cnwstqi2144,cnwstqi2145,cnwstqi2146,cnwstqi2147,cnwstqi2148,cnwstqi2149,cnwstqi2150,cnwstqi2151,cnwstqi2152,cnwstqi2153,cnwstqi2154,cnwstqi2155,cnwstqi2156,cnwstqi2157,cnwstqi2158,cnwstqi2159,cnwstqi2160,cnwstqi2161,cnwstqi2162,cnwstqi2163,cnwstqi2164,cnwstqi2165,cnwstqi2166,cnwstqi2167,cnwstqi2168,cnwstqi2169,cnwstqi2170,cnwstqi2171,cnwstqi2172,cnwstqi2173,cnwstqi2174,cnwstqi2175,cnwstqi2176,cnwstqi2177,cnwstqi2178,cnwstqi2179,cnwstqi2180,cnwstqi2181,cnwstqi2182,cnwstqi2183,cnwstqi2184,cnwstqi2185,cnwstqi2186,cnwstqi2187,cnwstqi2188,cnwstqi2189,cnwstqi2190,cnwstqi2191,cnwstqi2192,cnwstqi2193,cnwstqi2194,cnwstqi2195,cnwstqi2196,cnwstqi2197,cnwstqi2198,cnwstqi2199,cnwstqi2200"
"cnwstq22","22","level1","笔画测试一级字表（3500字）22","笔画测试通用规范汉字表一级字表（3500字）22,汉字笔画测试22","cnwstqi2201,cnwstqi2202,cnwstqi2203,cnwstqi2204,cnwstqi2205,cnwstqi2206,cnwstqi2207,cnwstqi2208,cnwstqi2209,cnwstqi2210,cnwstqi2211,cnwstqi2212,cnwstqi2213,cnwstqi2214,cnwstqi2215,cnwstqi2216,cnwstqi2217,cnwstqi2218,cnwstqi2219,cnwstqi2220,cnwstqi2221,cnwstqi2222,cnwstqi2223,cnwstqi2224,cnwstqi2225,cnwstqi2226,cnwstqi2227,cnwstqi2228,cnwstqi2229,cnwstqi2230,cnwstqi2231,cnwstqi2232,cnwstqi2233,cnwstqi2234,cnwstqi2235,cnwstqi2236,cnwstqi2237,cnwstqi2238,cnwstqi2239,cnwstqi2240,cnwstqi2241,cnwstqi2242,cnwstqi2243,cnwstqi2244,cnwstqi2245,cnwstqi2246,cnwstqi2247,cnwstqi2248,cnwstqi2249,cnwstqi2250,cnwstqi2251,cnwstqi2252,cnwstqi2253,cnwstqi2254,cnwstqi2255,cnwstqi2256,cnwstqi2257,cnwstqi2258,cnwstqi2259,cnwstqi2260,cnwstqi2261,cnwstqi2262,cnwstqi2263,cnwstqi2264,cnwstqi2265,cnwstqi2266,cnwstqi2267,cnwstqi2268,cnwstqi2269,cnwstqi2270,cnwstqi2271,cnwstqi2272,cnwstqi2273,cnwstqi2274,cnwstqi2275,cnwstqi2276,cnwstqi2277,cnwstqi2278,cnwstqi2279,cnwstqi2280,cnwstqi2281,cnwstqi2282,cnwstqi2283,cnwstqi2284,cnwstqi2285,cnwstqi2286,cnwstqi2287,cnwstqi2288,cnwstqi2289,cnwstqi2290,cnwstqi2291,cnwstqi2292,cnwstqi2293,cnwstqi2294,cnwstqi2295,cnwstqi2296,cnwstqi2297,cnwstqi2298,cnwstqi2299,cnwstqi2300"
"cnwstq23","23","level1","笔画测试一级字表（3500字）23","笔画测试通用规范汉字表一级字表（3500字）23,汉字笔画测试23","cnwstqi2301,cnwstqi2302,cnwstqi2303,cnwstqi2304,cnwstqi2305,cnwstqi2306,cnwstqi2307,cnwstqi2308,cnwstqi2309,cnwstqi2310,cnwstqi2311,cnwstqi2312,cnwstqi2313,cnwstqi2314,cnwstqi2315,cnwstqi2316,cnwstqi2317,cnwstqi2318,cnwstqi2319,cnwstqi2320,cnwstqi2321,cnwstqi2322,cnwstqi2323,cnwstqi2324,cnwstqi2325,cnwstqi2326,cnwstqi2327,cnwstqi2328,cnwstqi2329,cnwstqi2330,cnwstqi2331,cnwstqi2332,cnwstqi2333,cnwstqi2334,cnwstqi2335,cnwstqi2336,cnwstqi2337,cnwstqi2338,cnwstqi2339,cnwstqi2340,cnwstqi2341,cnwstqi2342,cnwstqi2343,cnwstqi2344,cnwstqi2345,cnwstqi2346,cnwstqi2347,cnwstqi2348,cnwstqi2349,cnwstqi2350,cnwstqi2351,cnwstqi2352,cnwstqi2353,cnwstqi2354,cnwstqi2355,cnwstqi2356,cnwstqi2357,cnwstqi2358,cnwstqi2359,cnwstqi2360,cnwstqi2361,cnwstqi2362,cnwstqi2363,cnwstqi2364,cnwstqi2365,cnwstqi2366,cnwstqi2367,cnwstqi2368,cnwstqi2369,cnwstqi2370,cnwstqi2371,cnwstqi2372,cnwstqi2373,cnwstqi2374,cnwstqi2375,cnwstqi2376,cnwstqi2377,cnwstqi2378,cnwstqi2379,cnwstqi2380,cnwstqi2381,cnwstqi2382,cnwstqi2383,cnwstqi2384,cnwstqi2385,cnwstqi2386,cnwstqi2387,cnwstqi2388,cnwstqi2389,cnwstqi2390,cnwstqi2391,cnwstqi2392,cnwstqi2393,cnwstqi2394,cnwstqi2395,cnwstqi2396,cnwstqi2397,cnwstqi2398,cnwstqi2399,cnwstqi2400"
