id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql
"qitm:j14062","junior","N","B","height","n.身高，高度","job","height","service","customer","英[hait] "
"qitm:j14063","junior","N","B","pleasure","n.高兴，快乐","service","pleasure","chalk","rule","英['pleʒә] "
"qitm:j14064","junior","N","D","factory","n.工厂，制造厂","service","Africa","airport","factory","英['fæktәri] "
"qitm:j14065","junior","N","B","engineer","n.工程师v.设计","environment","engineer","officer","rule","英[.endʒi'niә] "
"qitm:j14066","junior","N","C","tool","n.工具；器具","wing","mention","tool","height","英[tu:l] "
"qitm:j14067","junior","N","C","industry","n.工业；产业","winner","machine","industry","cent","英['indәstri] "
"qitm:j14068","junior","N","A","job","n.工作；职业","job","airport","chalk","beach","英[dʒɒb] "
"qitm:j14069","junior","N","C","officer","n.警察；官员；公务员","planet","wing","officer","queen","英['ɒfisә] "
"qitm:j14070","junior","N","D","palace","n.宫殿；王宫","engineer","environment","robot","palace","英['pælis] "
"qitm:j14071","junior","N","C","corn","n.谷物；玉米","king","planet","corn","palace","英[kɒ:n] "
"qitm:j14072","junior","N","A","hometown","n.故乡，家乡","hometown","wind","coast","chalk","英[hәum'taun] "
"qitm:j14073","junior","N","D","customer","n.顾客，客户","palace","tool","airport","customer","英['kʌstәmә] "
"qitm:j14074","junior","N","C","relationship","n.关系；关联","chalk","carrot","relationship","hamburger","英[ri'leiʃәnʃip] "
"qitm:j14075","junior","N","A","square","n.广场a.平方的","square","cent","queen","hometown","英[skwєә] "
"qitm:j14076","junior","N","B","rule","n.规则v.统治","pleasure","rule","queen","hamburger","英[ru:l] "
"qitm:j14077","junior","N","D","country","n.国家；农村，乡村","engineer","queen","action","country","英['kʌntri] "
"qitm:j14078","junior","N","D","king","国王；之王","square","country","wing","king","英[kiŋ] "
"qitm:j14079","junior","N","D","coast","n.岸，海岸；滑坡","Africa","peace","customer","coast","英[kәust] "
"qitm:j14080","junior","N","A","beach","m海滨，海滩","beach","machine","chalk","storm","英[bi:tʃ] "
"qitm:j14081","junior","N","C","sea","n.海洋；大海","corn","chance","sea","square","英[si:] "
"qitm:j14082","junior","N","C","fear","n.害怕；担忧v.畏惧","tool","beach","fear","machine","英[fiә] "
"qitm:j14083","junior","N","C","hamburger","n.汉堡包","activity","feeling","hamburger","environment","英['hæmbә:gә] "
"qitm:j14084","junior","N","D","action","n.行动；行为；活跃","risk","rule","fear","action","英['ækʃәn] "
"qitm:j14085","junior","N","D","planet","行星；（the）地球","reply","relationship","corn","planet","英['plænit] "
"qitm:j14086","junior","N","A","peace","n.和平；和睦；安宁","peace","factory","wind","carrot","英[pi:s] "
"qitm:j14087","junior","N","C","carrot","n.胡萝卜","planet","fear","carrot","meeting","英['kærәt] "
"qitm:j14088","junior","N","A","passport","n.护照；通行证","passport","carrot","machine","planet","英['pæspɒ:t] "
"qitm:j14089","junior","N","A","garden","n.花园；果园","garden","planet","coast","customer","英['gɑ:dn] "
"qitm:j14090","junior","N","A","chemistry","n.化学；化学反应","chemistry","wind","industry","job","英['kemistri] "
"qitm:j14091","junior","N","B","environment","n.环境；外界；周围状况","carrot","environment","winner","customer","英[in'vairәnmәnt] "
"qitm:j14092","junior","N","A","queen","n.皇后，女王","queen","activity","winner","king","英['kwi:n] "
"qitm:j14093","junior","N","B","reply","n.答；答复","hamburger","reply","job","feeling","英[ri'plai] "
"qitm:j14094","junior","N","A","mention","n.&v.提及；说及","mention","pleasure","couple","wing","英['menʃәn] "
"qitm:j14095","junior","N","C","meeting","n.会议；集会","risk","Africa","meeting","mention","英['mi:tiŋ] "
"qitm:j14096","junior","N","D","mess","n.凌乱；困境","wing","officer","couple","mess","英[mes] "
"qitm:j14097","junior","N","D","activity","n.活动；行动；活力","beach","country","feeling","activity","英[æk'tiviti] "
"qitm:j14098","junior","N","B","winner","n.获胜者；赢家","chemistry","winner","fear","customer","英['winә] "
"qitm:j14099","junior","N","B","airport","n.机场；航空站","sense","airport","pleasure","industry","英['єәpɒ:t] "
"qitm:j14100","junior","N","A","chance","n.机会；可能性","chance","wing","wind","passport","英[tʃæns. tʃɑ:ns] "
"qitm:j14101","junior","N","C","machine","n.机器；计算机；车辆","storm","factory","machine","queen","英[mә'ʃi:n] "
"qitm:j14102","junior","N","B","robot","n.机器人","hometown","robot","fear","sea","英['rәubәt] "
"qitm:j14103","junior","N","C","wing","n.机翼；翅膀","corn","industry","wing","action","英[wiŋ] "
