id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql
"qitm:j01049","junior","N","B","fail","fail","v.保持；保存","v.失败；不及格","v.&n.增加，增长、；","v.管理；设法做到","英[feil] "
"qitm:j01050","junior","N","B","realise","realise","v.领导；带领","v.实现","v.支持；供养","v.&n.显示；说明；演出","英['riәlaiz] "
"qitm:j01051","junior","N","B","mix","v.混淆；混合","must","mix","decide","start","英[miks] "
"qitm:j01052","junior","N","A","litter","v.乱丢；乱扔废弃物n.垃圾","litter","send","support","act","英['litә] "
"qitm:j01053","junior","N","B","kick","v.&n.踢","litter","kick","celebrate","punish","英[kik] "
"qitm:j01054","junior","N","C","increase","v.&n.增加，增长、；","fight","relax","increase","shake","英[in'kri:s] "
"qitm:j01055","junior","N","D","shut","v.&n.关闭；停业","celebrate","mix","keep","shut","英[ʃʌt] (shut，shut)"
"qitm:j01056","junior","N","A","hide","v.把...藏起来；隐藏","hide","show","support","borrow","英[haid] (hid，hidden)"
"qitm:j01057","junior","N","D","keep","v.保持；保存","borrow","cut","wonder","keep","英[ki:p] (kept，kept)"
"qitm:j01058","junior","N","A","must","v.必须；必定是","must","keep","realise","borrow","英[mʌst] "
"qitm:j01059","junior","N","A","punish","v.惩罚","punish","marry","send","care","英['pʌniʃ] "
"qitm:j01060","junior","N","B","telephone","v.打电话n.电话","hide","telephone","sell","support","英['telifәun] "
"qitm:j01061","junior","N","D","phone","v.打电话n.电出","keep","decide","manage","phone","英[fәun] (=telephone)"
"qitm:j01062","junior","N","C","fight","v.&n.打架；争斗","relax","lift","fight","phone","英[fait] (fought，fbught)"
"qitm:j01063","junior","N","B","reach","v.到达；伸手够到","shine","reach","pull","kick","英[ri:tʃ] "
"qitm:j01064","junior","N","D","understand","v.懂得，理解；明白","litter","lead","shut","understand","英[.ʌndә'stænd] (understood，understood)"
"qitm:j01065","junior","N","A","shake","v.动摇；震动","shake","ride","wound","support","英[ʃeik] (shook，shaken)"
"qitm:j01066","junior","N","B","spend","v.度过；花费","kick","spend","finish","kill","英[spend] (spent，spent)"
"qitm:j01067","junior","N","A","wonder","v.对...疑惑，惊奇；想知道","wonder","leave","punish","burn","英['wʌndә] "
"qitm:j01068","junior","N","A","shine","v.发光；照耀","shine","litter","start","mix","英[ʃain] (shone，shone)"
"qitm:j01069","junior","N","D","relax","v.放松；使轻松","hide","keep","remember","relax","英[ri'læks] "
"qitm:j01070","junior","N","D","pay","v.支付；偿还n.薪水","cut","hide","kick","pay","英[pei] (paid，paid)"
"qitm:j01071","junior","N","D","show","v.&n.显示；说明；演出","hide","wound","ride","show","英[ʃәu] (showed，shown)"
"qitm:j01072","junior","N","D","support","v.支持；供养","realise","shut","litter","support","英[sә'pɒ:t] "
"qitm:j01073","junior","N","A","care","v.关心；照顾","care","climb","drive","start","英[kєә] "
"qitm:j01074","junior","N","C","manage","v.管理；设法做到","understand","cut","manage","build","英['mænidʒ] "
"qitm:j01075","junior","N","B","return","v.归还；返回","celebrate","return","pay","increase","英[ri'tә:n] "
"qitm:j01076","junior","N","B","act","v.行动，扮演n.行为","lift","act","wound","return","英[ækt] "
"qitm:j01077","junior","N","C","wound","v.受伤n.伤口","solve","fail","wound","finish","英[wu:nd] "
"qitm:j01078","junior","N","C","remember","v.记得；想起","fight","pull","remember","decide","英[ri'membә] "
"qitm:j01079","junior","N","B","drive","v.驾驶；开车","sell","drive","wound","celebrate","英[draiv] "
"qitm:j01080","junior","N","B","build","v.建筑；建造","reach","build","leave","cut","英[bild] (built，built)"
"qitm:j01081","junior","N","B","teach","v.教；教授","remember","teach","litter","cut","英[ti:tʃ] (taught，taught)"
"qitm:j01082","junior","N","D","marry","v.嫁；结婚","lift","remember","reach","marry","英['mæri] "
"qitm:j01083","junior","N","A","finish","v.完成；结束","finish","pull","keep","relax","英['finiʃ] "
"qitm:j01084","junior","N","C","solve","v.解决","understand","shut","solve","return","英[sɒlv] "
"qitm:j01085","junior","N","D","borrow","v.借用；借","send","show","increase","borrow","英['bɒrәu] "
"qitm:j01086","junior","N","D","lift","v.举起；提升","mix","litter","phone","lift","英[lift] "
"qitm:j01087","junior","N","A","decide","v.决定；下决心","decide","pull","lead","care","英[di'said] "
"qitm:j01088","junior","N","B","start","v.开始；出发","ride","start","keep","kill","英[stɑ:t] "
"qitm:j01089","junior","N","C","pull","v.拉，拖n.拉力","realise","wonder","pull","hide","英[pul] "
"qitm:j01090","junior","N","D","leave","v.离开；留下","decide","care","borrow","leave","英[li:v] (left，le仕)"
"qitm:j01091","junior","N","D","lead","v.领导；带领","return","ride","shake","lead","英[li:d. led] (led，led)"
"qitm:j01092","junior","N","B","sell","v.卖","burn","sell","return","realise","英[sel] (sold，sold)"
"qitm:j01093","junior","N","D","climb","v.爬，攀登","spend","build","telephone","climb","英[klaim] "
"qitm:j01094","junior","N","B","send","v.发送；派遣；寄信","wound","send","remember","telephone","英[send] (sent，sent)"
"qitm:j01095","junior","N","C","ride","v.骑；乘车n.乘坐","spend","litter","ride","lift","英[raid] (rode，ridden)"
"qitm:j01096","junior","N","D","cut","v.切，剪","show","ride","keep","cut","英[kʌt] (cut，cut)"
"qitm:j01097","junior","N","A","celebrate","v.庆祝；过节","celebrate","realise","shine","spend","英['selibreit] "
"qitm:j01098","junior","N","D","burn","v.燃烧n.烧伤","understand","leave","support","burn","英[bә:n] (-ed，-ed或burnt，burnt)"
"qitm:j01099","junior","N","C","kill","v.杀死；使终止","celebrate","teach","kill","telephone","英[kil] "
"qitm:j01100","junior","N","C","fail","v.失败；不及格","lead","telephone","fail","kick","英[feil] "
"qitm:j01101","junior","N","C","realise","v.实现","lead","sell","realise","pay","英['riәlaiz] "
