id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql
"qitm:j11036","junior","N","A","thirty","thirty","num.&n.三十","num.&n.十八","n.&num.零；零度","num.&n.第九","英['θә:ti] "
"qitm:j11037","junior","N","C","ten","ten","num.&n•七","n.&num.零；零度","num.&n.十","num.&n.十二","英[ten] "
"qitm:j11038","junior","N","D","eighteen","eighteen","num.&n.三","num.&n.第八","pron.任何人，无论谁","num.&n.十八","英['ei'ti:n] "
"qitm:j11039","junior","N","B","twelve","twelve","num.&n.九十","num.&n.十二","num.&n.四十","num.&n.U!","英[twelv] "
"qitm:j11040","junior","N","B","nineteen","nineteen","num.&n・六","num.&n.十九","num.&n.三十","num.&pron.&n.一，一个","英[.nain'ti:n] "
"qitm:j11041","junior","N","B","sixteen","sixteen","pron.她自己，她本人","num.&n.十六","num.&n.十一","pron•我的（所有物）n.矿井","英['siks'ti:n] "
"qitm:j11042","junior","N","C","seventeen","seventeen","num.&n・六","num.&n.十五","num.&n，一~匕","pron.他自己，他本人","英[sevn'ti:n] "
"qitm:j11043","junior","N","C","thirteen","thirteen","num.&n.五","n.&num.零；零度","num.&n.十三","num.&n•七","英['θә:'ti:n] "
"qitm:j11044","junior","N","A","fourteen","fourteen","num.&n.十四","num.&n.六一","num.&n.九十","num.&n.第一卜","英['fɒ:'ti:n] "
"qitm:j11045","junior","N","A","fifteen","fifteen","num.&n.十五","pron.任何人，无论谁","num.&n.四十","n.&num.零；零度","英['fif'ti:n] "
"qitm:j11046","junior","N","B","eleven","eleven","num.&n.U!","num.&n.十一","num.&pron.&n.一，一个","num.&n.五","英[i'levn] "
"qitm:j11047","junior","N","D","four","four","num.&n，二","pron.我们自己","num.&n.十六","num.&n.U!","英[fɒ:] "
"qitm:j11048","junior","N","C","forty","forty","num.&n.五","num.&n.第六","num.&n.四十","num.&n.九","英['fɒ:ti] "
"qitm:j11049","junior","N","D","five","five","num.&n.三十","pron.她自己，她本人","num.&n.五十","num.&n.五","英[faiv] "
"qitm:j11050","junior","N","A","fifty","fifty","num.&n.五十","num.&n.九","pron.我自己","pron.任何人，无论谁","英['fifti] "
"qitm:j11051","junior","N","C","one","one","num.&n.十九","num.&n.三十","num.&pron.&n.一，一个","num.&n.二十","英[wʌn] "
"qitm:j11052","junior","N","A","zero","zero","n.&num.零；零度","pron.任何人，无论谁","pron•我的（所有物）n.矿井","num.&n.第六","英['ziәrәu] "
"qitm:j11053","junior","N","A","anyone","pron.任何人，无论谁","anyone","twelfth","itself","anybody","英['eniwʌn] "
"qitm:j11054","junior","N","C","anybody","pron.任何人，无论谁","fourteen","five","anybody","first","英['enibɒdi] "
"qitm:j11055","junior","N","A","themselves","pron.他（她；它）们自己","themselves","ninety","seventy","three","英[ðәm'selvz] "
"qitm:j11056","junior","N","D","himself","pron.他自己，他本人","fifth","eighteen","twelfth","himself","英[him'self] "
"qitm:j11057","junior","N","A","itself","pron.它自己","itself","themselves","sixteen","twelfth","英[it'self] "
"qitm:j11058","junior","N","D","hers","pron.她的","third","sixty","first","hers","英[hә:z] "
"qitm:j11059","junior","N","C","herself","pron.她自己，她本人","sixty","fifteen","herself","ourselves","英[hә:'self] "
"qitm:j11060","junior","N","B","ours","pron.我们的（所有物）","seventy","ours","twelve","ninth","英['auәz] "
"qitm:j11061","junior","N","D","yours","pron.你（们）的（所有物）","eighteen","eighth","three","yours","英[juәz] "
"qitm:j11062","junior","N","D","mine","pron•我的（所有物）n.矿井","hundred","eleven","ninety","mine","英[main] "
"qitm:j11063","junior","N","A","ourselves","pron.我们自己","ourselves","nine","three","ours","英[.auә'selvz] "
"qitm:j11064","junior","N","B","myself","pron.我自己","sixty","myself","twelfth","fifty","英[mai'self] "
"qitm:j11065","junior","N","D","none","pron.一个都没有，没人","ourselves","anybody","forty","none","英[nʌn] "
"qitm:j11066","junior","N","D","first","num.第一ad.第一次；最先n.起初","yours","thirteen","herself","first","英[fә:st] "
"qitm:j11067","junior","N","B","hundred","num.&n.一百","thirteen","hundred","third","sixteen","英['hʌndrәd] "
"qitm:j11068","junior","N","A","eight","num.&n.八","eight","fourteen","nine","tenth","英[eit] "
"qitm:j11069","junior","N","C","eighty","num.&n.八十","sixth","seven","eighty","nineteen","英['eiti] "
"qitm:j11070","junior","N","D","eighth","num.&n.第八","two","seventy","four","eighth","英[eitθ] "
"qitm:j11071","junior","N","A","twentieth","num.&n.第二十","twentieth","ourselves","fifth","myself","英['twentiiθ] "
"qitm:j11072","junior","N","B","ninth","num.&n.第九","themselves","ninth","tenth","fourth","英[nainθ] "
"qitm:j11073","junior","N","A","sixth","num.&n.第六","sixth","seven","two","five","英[siksθ] "
"qitm:j11074","junior","N","C","seventh","num.&n.第七","nineteen","zero","seventh","four","英['sevnθ] "
"qitm:j11075","junior","N","B","third","num.&n.第三","sixth","third","eleven","themselves","英[θә:d] "
"qitm:j11076","junior","N","C","tenth","num.&n.第一卜","eighteen","seven","tenth","yours","英[tenθ] "
"qitm:j11077","junior","N","A","twelfth","num.&n.第十二","twelfth","none","seven","sixteen","英[twelfθ] "
"qitm:j11078","junior","N","A","fourth","num.&n.第四","fourth","twelfth","four","itself","英[fɒ:θ] "
"qitm:j11079","junior","N","A","fifth","num.&n.第五","fifth","anybody","myself","one","英[fifθ] "
"qitm:j11080","junior","N","D","two","num.&n，二","none","anybody","eighteen","two","英[tu:] "
"qitm:j11081","junior","N","C","twenty","num.&n.二十","fifty","sixty","twenty","seventeen","英['twenti] "
"qitm:j11082","junior","N","B","nine","num.&n.九","five","nine","thirteen","twentieth","英[nain] "
"qitm:j11083","junior","N","A","ninety","num.&n.九十","ninety","hundred","four","fifteen","英['nainti] "
"qitm:j11084","junior","N","B","six","num.&n・六","seventy","six","one","eighty","英[siks] "
"qitm:j11085","junior","N","D","sixty","num.&n.六一","thirteen","third","hers","sixty","英['siksti] "
"qitm:j11086","junior","N","B","seven","num.&n•七","forty","seven","first","eleven","英['sevn] "
"qitm:j11087","junior","N","D","seventy","num.&n.七十","nineteen","eight","thirteen","seventy","英['sevnti] "
"qitm:j11088","junior","N","D","three","num.&n.三","none","two","twelve","three","英[θri:] "
"qitm:j11089","junior","N","C","thirty","num.&n.三十","third","sixteen","thirty","yours","英['θә:ti] "
"qitm:j11090","junior","N","A","ten","num.&n.十","ten","eighteen","two","anybody","英[ten] "
"qitm:j11091","junior","N","D","eighteen","num.&n.十八","four","one","fourth","eighteen","英['ei'ti:n] "
"qitm:j11092","junior","N","D","twelve","num.&n.十二","eight","eighty","thirteen","twelve","英[twelv] "
"qitm:j11093","junior","N","A","nineteen","num.&n.十九","nineteen","ten","thirty","themselves","英[.nain'ti:n] "
"qitm:j11094","junior","N","B","sixteen","num.&n.十六","five","sixteen","himself","tenth","英['siks'ti:n] "
"qitm:j11095","junior","N","B","seventeen","num.&n，一~匕","ten","seventeen","ninety","anybody","英[sevn'ti:n] "
"qitm:j11096","junior","N","A","thirteen","num.&n.十三","thirteen","sixty","two","twelve","英['θә:'ti:n] "
"qitm:j11097","junior","N","C","fourteen","num.&n.十四","eight","eleven","fourteen","ten","英['fɒ:'ti:n] "
"qitm:j11098","junior","N","D","fifteen","num.&n.十五","anybody","seventy","sixty","fifteen","英['fif'ti:n] "
"qitm:j11099","junior","N","C","eleven","num.&n.十一","twelve","nineteen","eleven","seven","英[i'levn] "
"qitm:j11100","junior","N","D","four","num.&n.U!","myself","none","twelfth","four","英[fɒ:] "
"qitm:j11101","junior","N","A","forty","num.&n.四十","forty","sixty","eighteen","itself","英['fɒ:ti] "
"qitm:j11102","junior","N","B","five","num.&n.五","twentieth","five","three","thirty","英[faiv] "
"qitm:j11103","junior","N","B","fifty","num.&n.五十","nineteen","fifty","thirty","eighteen","英['fifti] "
"qitm:j11104","junior","N","B","one","num.&pron.&n.一，一个","ten","one","fourteen","two","英[wʌn] "
"qitm:j11105","junior","N","A","zero","n.&num.零；零度","zero","twelve","fourteen","sixty","英['ziәrәu] "
