seq,word
4228,哏
4229,哞
4232,罘
4236,峋
4239,钚
4242,钣
4245,钫
4247,氡
4249,牯
4252,秭
4254,笈
4256,俦
4259,俪
4267,俟
4273,郗
4274,俎
4278,瓴
4281,胛
4285,胗
4286,胝
4287,朐
4288,胫
4292,狯
4295,狲
4296,訇
4300,饸
4301,饹
4302,胤
4309,疣
4310,疥
4317,闾
4322,籼
4331,洱
4336,洇
4337,洄
4343,洮
4346,浔
4351,恹
4353,恺
4358,宥
4360,衲
4361,衽
4365,祜
4367,祚
4368,诮
4371,诰
4372,诳
4373,鸩
4377,弭
4379,胥
4381,陟
4382,娅
4384,娆
4385,姝
4389,怼
4395,骅
4396,绗
4400,挈
4402,珙
4403,顼
4408,珞
4410,珲
4416,埙
4417,埚
4419,耆
4420,耄
4423,贽
4426,盍
4428,莆
4429,莳
4434,莜
4438,荽
4440,荻
4445,鸪
4446,莼
4447,栲
4448,栳
4449,郴
4453,桢
4462,桉
4464,逑
4467,鬲
4470,逦
4471,厝
4476,砧
4477,砷
4485,轾
4488,趸
4490,鸬
4493,眬
4495,晟
4497,眙
4500,唔
4501,晁
4503,鸮
4505,趿
4509,蚍
4511,蚬
4512,蚝
4513,蚧
4519,唑
4521,崃
4522,罡
4527,钰
4531,钹
4532,钺
4534,钼
4538,铄
4547,铎
4548,氩
4549,氤
4553,秣
4558,笊
4565,俳
4573,倜
4574,隼
4577,倥
4578,臬
4579,皋
4580,郫
4581,倨
4582,衄
4584,徕
4588,衾
4594,胼
4597,胺
4598,鸱
4601,狷
4602,猁
4605,狺
4607,桀
4609,饽
4610,凇
4611,栾
4613,亳
4614,疳
4615,疴
4617,疽
4618,痈
4622,衮
4630,阄
4632,阆
4634,粑
4638,烨
4642,郯
4646,涞
4649,涅
4654,涔
4655,浜
4656,浠
4657,浣
4658,浚
4660,悭
4662,悒
4663,悌
4664,悛
4669,冢
4672,袢
4673,祯
4674,诿
4679,屐
4682,勐
4683,奘
4685,蚩
4690,娉
4691,娲
4694,娣
4698,逡
4700,骊
4704,绦
4705,绨
4708,鸶
4711,焘
4712,舂
4713,琏
4721,掴
4724,赧
4726,捭
4732,鸷
4738,捩
4745,聃
4746,菁
4749,堇
4750,萘
4752,菽
4753,菖
4755,萸
4759,菟
4760,萏
4769,菡
4779,棂
4781,郾
4785,鄄
4790,硭
4791,硒
4798,瓠
4802,殒
4803,殓
4804,殍
4805,赉
4807,辄
4810,眦
4815,眵
4818,喏
4821,勖
4824,晗
4826,啭
4829,啮
4832,蛄
4835,蚰
4840,蛏
4841,蚴
4842,啁
4845,啐
4847,唷
4848,啖
4851,啷
4852,唳
4868,铙
4870,铠
4872,铢
4875,铧
4876,铨
4877,铩
4883,铰
4884,铱
4888,氪
4889,牾
4895,笸
4901,笳
4907,偈
4909,偬
4915,舸
4925,猗
4927,猞
4929,斛
4931,馗
4932,馃
4934,鸾
4937,庾
4939,痍
4943,旎
4946,阈
4948,阊
4951,阏
4956,焐
4957,烯
4961,烷
4964,渚
4965,淇
4969,涿
4970,淖
4974,渑
4976,淝
4977,淬
4978,涪
4994,谌
4997,皲
5004,谕
5007,谙
5013,粜
5014,隍
5016,婧
5018,婕
5026,欸
5036,绺
5037,绻
5038,绾
5049,琨
5054,琬
5058,鼋
5059,揳
5060,堞
5063,揠
5067,颉
5070,耋
5078,聒
5080,葚
5083,葳
5084,葺
5085,葸
5086,萼
5090,蒌
5093,葭
5096,椟
5099,棰
5102,椁
5104,棣
5106,鹁
5107,覃
5109,酢
5110,酡
5113,殚
5117,辊
5124,睑
5129,嗒
5133,晷
5135,跖
5141,跆
5143,蛲
5144,蛭
5145,蛳
5152,喁
5153,喟
5156,喑
5157,嗟
5159,嗞
5160,喀
5162,喙
5167,詈
5170,嵬
5172,嵯
5181,锃
5186,锏
5187,锑
5188,锒
5193,氰
5199,鹄
5200,犍
5201,嵇
5205,筚
5207,筌
5209,傈
5212,傥
5213,傧
5214,遑
5215,傩
5219,畲
5222,翕
5229,腓
5231,腴
5237,鲂
5238,颍
5239,猢
5243,觞
5259,痧
5262,瓿
5263,啻
5264,颏
5265,鹇
5267,阒
5268,阕
5270,遒
5272,焯
5275,焱
5276,鹈
5279,湮
5280,湎
5285,溲
5286,湟
5287,溆
5291,渥
5292,湄
5293,滁
5294,愠
5298,愀
5303,谟
5305,裢
5309,祺
5312,谡
5313,谥
5314,谧
5316,孱
5317,弼
5318,巽
5320,媪
5325,皴
5326,婺
5327,骛
5328,缂
5331,彘
5338,飨
5347,骜
5349,髡
5350,塬
5351,鄢
5353,趑
5357,搋
5360,搛
5362,摈
5364,毂
5366,搡
5368,戡
5370,鄞
5371,靳
5373,蓦
5379,蒯
5383,蒺
5387,蒹
5389,蒗
5390,蓥
5395,楝
5396,楫
5397,楸
5398,椴
5401,皙
5402,榈
5404,榉
5405,楦
5407,楹
5412,酮
5413,酰
5414,酯
5421,碚
5422,碇
5423,碜
5425,辏
5426,龃
5427,龅
5428,訾
5429,粲
5431,睚
5433,韪
5435,嗉
5436,睨
5437,睢
5438,雎
5439,睥
5442,嗫
5446,戥
5450,遢
5451,暌
5452,跬
5453,跶
5456,跣
5457,跹
5458,跻
5460,蜊
5461,蜍
5462,蜉
5468,嗥
5478,嵊
5492,锱
5493,雉
5494,氲
5496,歃
5499,稔
5500,筠
5504,筱
5506,煲
5508,徭
5509,愆
5510,艄
5512,毹
5517,腠
5518,腩
5524,詹
5525,鲅
5530,鲋
5535,觥
5537,馐
5545,瘁
5546,瘆
5547,麂
5549,歆
5552,阖
5556,豢
5559,煳
5560,煜
5562,煅
5565,煺
5566,滟
5568,溘
5571,溥
5572,溧
5573,溽
5577,滗
5583,溏
5586,溟
5588,愫
5592,骞
5594,窠
5595,窣
5597,褚
5599,裾
5603,谪
5604,媾
5608,嫔
5610,缙
5612,缛
5613,辔
5615,缟
5616,缡
5619,骟
5624,獒
5631,摽
5637,踅
5642,綦
5646,靼
5647,鞅
5652,蔺
5656,蓿
5658,鹕
5659,蓼
5661,榧
5663,榫
5667,槁
5670,榷
5672,酽
5674,酹
5678,碣
5685,霁
5701,暝
5705,蜥
5706,蜮
5708,蜴
5716,嘡
5719,嘤
5723,罴
5731,骶
5735,锶
5744,箧
5746,箸
5748,箅
5749,箪
5751,箜
5756,儆
5757,僳
5758,僭
5759,劁
5761,魃
5762,魆
5765,鄱
5767,膑
5768,鲑
5772,鲟
5778,銮
5784,瘙
5787,旖
5788,膂
5790,鄯
5795,糁
5797,鹚
5801,漕
5803,漯
5805,潋
5806,潴
5808,漉
5809,漳
5812,潍
5815,窨
5819,褡
5820,褙
5823,褊
5824,谯
5825,谰
5826,谲
5828,屣
5831,嫱
5835,嫘
5840,鹜
5841,骠
5847,缪
5848,缫
5849,耦
5850,耧
5851,瑾
5854,璎
5856,璋
5857,璇
5859,髯
5860,髫
5869,聩
5870,觐
5871,鞑
5872,蕙
5874,蕈
5876,蕤
5881,蕲
5883,槿
5884,樯
5892,靥
5893,魇
5894,餍
5897,霈
5899,龉
5907,噶
5909,暹
5913,踟
5917,踯
5918,踺
5921,蝾
5924,蝮
5927,蝣
5928,蝼
5930,嘬
5932,噍
5936,噌
5937,噔
5938,颛
5941,嶙
5947,镉
5948,镌
5949,镍
5950,镏
5954,稷
5956,篑
5957,篁
5958,篌
5961,儋
5962,徵
5967,滕
5968,鲠
5972,鲥
5973,鲧
5978,馓
5984,瘢
5986,齑
5987,羯
5991,糌
5993,糅
5995,熵
5996,熠
5999,潸
6001,潲
6013,褫
6014,谵
6018,勰
6025,畿
6026,耩
6028,耪
6034,聱
6035,螯
6036,髻
6037,髭
6044,磬
6045,颞
6047,鞘
6050,薨
6052,薏
6053,薮
6055,薅
6057,橛
6062,樽
6063,樨
6068,醛
6069,醐
6070,醍
6079,錾
6082,遽
6089,噤
6094,踽
6099,螈
6100,螅
6104,噱
6105,噬
6110,圜
6113,镗
6115,镚
6117,镝
6118,镞
6120,氇
6121,氆
6123,穑
6132,魉
6133,魈
6135,歙
6140,鲱
6144,鲵
6145,鲷
6151,鹧
6155,廪
6164,嬴
6165,壅
6166,羲
6169,甑
6173,燧
6175,濉
6176,潞
6177,澧
6178,澹
6184,窸
6189,隰
6190,嬗
6192,缱
6199,螫
6204,擢
6205,薹
6210,藓
6211,藁
6212,檄
6214,懋
6216,翳
6217,礅
6218,磴
6226,嚅
6230,蟥
6251,镪
6253,罅
6255,簌
6266,魍
6270,邈
6284,燮
6285,鹫
6290,癍
6293,濡
6294,濮
6295,濞
6296,濠
6297,濯
6298,蹇
6300,邃
6303,擘
6307,蟊
6308,鹬
6312,鬈
6314,瞽
6319,鞣
6320,藜
6321,藠
6323,醪
6324,蹙
6326,燹
6327,餮
6328,瞿
6333,蹚
6334,鹭
6338,蟮
6339,鹮
6341,黟
6343,髂
6349,簪
6350,鼬
6351,雠
6360,糨
6362,鎏
6363,懵
6365,邋
6366,鬏
6375,醮
6378,霪
6382,嚯
6383,蹰
6390,蠖
6391,蠓
6394,黢
6395,髋
6396,髌
6397,镲
6398,籀
6400,齁
6401,魑
6410,羸
6414,瀛
6416,谶
6423,蘖
6424,醴
6425,霰
6427,矍
6429,躅
6432,黩
6437,黧
6445,獾
6452,颦
6462,羼
6463,蠡
6465,懿
6468,霾
6469,氍
6470,饕
6476,鬻
6477,鬟
6483,鼹
6484,癯
6487,蠹
6489,衢
6490,鑫
6491,灞
6492,襻
6494,鬣
6495,攮
6497,馕
6499,爨
6500,齉
