seq,word
4528,钲
4533,钽
4535,钿
4540,铈
4541,铉
4542,铊
4543,铋
4544,铌
4545,铍
4546,䥽
4551,毪
4555,盉
4556,笄
4557,笕
4559,笏
4563,俵
4566,俶
4567,倬
4569,恁
4572,俾
4596,脒
4600,鸲
4603,狳
4604,猃
4606,逖
4624,颃
4626,旆
4627,旄
4628,旃
4629,阃
4631,訚
4637,烜
4640,烊
4641,剡
4644,涑
4645,浯
4650,涠
4651,浞
4653,浥
4661,悝
4665,宸
4668,诹
4670,诼
4676,谂
4678,谇
4680,屙
4681,陬
4684,牂
4697,畚
4699,绠
4701,绡
4706,骎
4710,耜
4714,琇
4717,埴
4718,埯
4719,捯
4722,埸
4723,埵
4725,埤
4728,埝
4729,堋
4730,堍
4734,捽
4735,掊
4736,堉
4740,悫
4741,埭
4742,埽
4744,掼
4747,萁
4748,菘
4754,萜
4756,萑
4757,棻
4758,菔
4763,菹
4764,菪
4766,菀
4768,菰
4771,梿
4773,觋
4774,桴
4775,桷
4777,棁
4778,桫
4789,硎
4792,硖
4793,硗
4794,硐
4795,硇
4797,鸸
4799,匏
4806,雩
4809,眭
4812,晡
4817,圊
4820,啉
4822,晞
4823,唵
4828,趺
4837,圉
4846,唼
4849,啵
4850,啶
4853,唰
4855,帻
4856,崚
4857,崦
4859,崮
4860,崤
4861,崆
4862,赇
4865,铑
4866,铒
4867,铗
4869,铟
4878,铪
4879,铫
4882,铯
4885,铳
4886,铵
4887,铷
4890,鸹
4891,秾
4894,筇
4896,笪
4897,笮
4899,笥
4902,笾
4904,偾
4913,鸻
4916,舻
4917,舴
4921,脬
4922,脘
4923,脲
4926,猡
4936,庹
4941,翊
4945,阇
4949,阋
4950,阍
4952,羟
4953,粝
4958,焓
4962,焗
4972,淠
4975,淦
4980,涫
4981,渌
4986,惝
4991,惇
5000,袷
5001,裉
5003,谔
5005,谖
5009,谝
5010,逯
5011,郿
5012,隈
5015,隗
5022,胬
5028,骐
5031,绱
5032,骒
5033,绲
5034,骓
5039,骖
5040,缁
5041,耠
5042,琫
5051,琰
5052,琮
5053,琯
5055,琛
5056,琚
5057,辇
5062,揸
5064,堙
5068,塄
5069,揿
5072,蛩
5074,塆
5076,揆
5077,掾
5079,葑
5081,靰
5082,靸
5089,葶
5094,楮
5095,棼
5097,棹
5098,椤
5100,赍
5101,椋
5103,椪
5105,椐
5108,酤
5114,殛
5116,雱
5118,辋
5119,椠
5123,睄
5125,睇
5126,睃
5127,戢
5132,喹
5134,喈
5136,跗
5137,跞
5140,跏
5142,蛱
5148,蛞
5149,蛴
5151,蛘
5164,嵖
5166,遄
5168,嵎
5171,嵛
5173,嵝
5174,嵫
5177,赕
5178,铻
5179,铼
5183,锆
5184,锇
5189,锔
5190,锕
5192,矬
5194,毳
5197,犄
5198,犋
5203,稃
5204,稂
5210,舄
5218,媭
5224,鹆
5233,腚
5236,鲀
5240,猹
5244,觚
5245,猱
5246,颎
5247,飧
5248,馇
5251,脔
5252,裒
5260,赓
5261,竦
5269,粞
5273,焜
5278,渫
5281,湜
5284,湫
5288,湲
5289,湔
5290,湉
5296,愦
5300,愔
5301,喾
5306,裎
5307,裥
5308,祾
5310,谠
5319,骘
5323,巯
5324,翚
5329,缃
5332,缇
5334,缌
5335,缑
5336,缒
5337,缗
5339,耢
5343,瑗
5344,瑄
5348,韫
5354,摅
5361,搠
5363,彀
5365,搦
5367,蓁
5369,蓍
5372,蓐
5374,鹋
5375,蒽
5378,蓊
5384,蓠
5385,蒟
5386,蒡
5388,蒴
5400,楯
5403,槎
5417,碛
5418,碓
5432,嗪
5447,嗄
5454,跸
5455,跐
5459,蛸
5463,蜣
5464,畹
5469,嗲
5471,嗌
5472,嗍
5474,嗐
5477,罨
5480,嵴
5481,骰
5482,锗
5484,锜
5485,锝
5486,锞
5487,锟
5490,锩
5495,犏
5501,筢
5502,筮
5503,筲
5507,敫
5513,貊
5514,貅
5521,腧
5522,塍
5523,媵
5526,鲆
5531,鲐
5533,鹐
5539,亶
5540,瘃
5544,瘐
5550,旒
5553,阗
5555,羧
5558,猷
5567,溱
5569,漭
5570,滢
5575,溻
5576,溷
5578,滫
5579,溴
5580,滏
5581,滃
5587,滪
5590,慊
5591,鲎
5600,裰
5601,禊
5605,嫫
5607,嫒
5609,媸
5614,骝
5618,缣
5620,耥
5621,璈
5623,瑭
5625,觏
5626,慝
5627,嫠
5629,叆
5632,墁
5635,撄
5636,翥
5638,摭
5639,墉
5641,榖
5645,靺
5648,靿
5649,甍
5650,蔸
5651,蔟
5653,戬
5654,蕖
5665,槔
5666,榱
5669,槠
5671,僰
5676,碡
5679,碲
5682,豨
5693,䁖
5695,嘞
5697,嘌
5704,蜞
5709,蜱
5710,蜩
5717,鹗
5720,嘚
5721,嗾
5722,嘧
5724,罱
5728,赙
5732,鹘
5734,锴
5736,锷
5737,锸
5742,箐
5743,箦
5747,箬
5752,箢
5753,箓
5755,僖
5760,僮
5764,艋
5769,鲔
5770,鲚
5771,鲛
5774,觫
5775,雒
5776,夤
5780,麽
5781,瘌
5789,阚
5791,鲞
5792,粿
5796,槊
5799,熥
5802,滹
5804,漶
5811,澉
5814,搴
5816,寤
5817,綮
5818,谮
5829,鹛
5834,嫚
5837,鼐
5839,瞀
5843,缦
5844,缧
5846,骢
5852,璜
5855,璁
5858,奭
5864,撸
5865,鋆
5866,撙
5868,墀
5873,鞒
5877,蕞
5878,蕺
5879,瞢
5882,赜
5885,槭
5886,樗
5887,樘
5889,槲
5890,醌
5891,醅
5895,磔
5903,瞋
5908,颙
5910,噘
5911,踔
5914,踒
5915,踬
5920,蝽
5922,蝻
5923,蝰
5925,螋
5926,蝓
5939,幞
5942,嶝
5943,骺
5952,镓
5953,镔
5960,牖
5964,虢
5969,鲡
5971,鲣
5977,觯
5981,廛
5982,瘛
5983,瘼
5988,羰
5989,𥻗
5994,熜
5997,澍
5998,澌
6002,鋈
6003,潟
6008,寮
6009,窳
6010,谳
6012,褟
6016,屦
6020,蝥
6021,缬
6023,缯
6024,骣
6027,耨
6030,璟
6032,璠
6033,璘
6038,髹
6041,甏
6043,縠
6048,颟
6049,薤
6051,檠
6054,薜
6056,樾
6060,檎
6064,橼
6065,墼
6066,橐
6067,翮
6072,磲
6075,殪
6080,辚
6087,嚄
6088,嚆
6090,暾
6091,蹀
6096,蹁
6101,螭
6102,螠
6106,噫
6107,噻
6111,䦃
6114,镘
6116,镛
6119,镠
6125,篥
6127,篪
6130,劓
6134,徼
6137,膦
6138,膙
6143,鲴
6146,鲻
6147,獴
6149,獬
6152,廨
6153,赟
6154,瘰
6156,瘿
6157,瘵
6159,癃
6160,瘳
6162,麇
6163,麈
6167,糗
6171,燠
6172,燔
6174,濑
6180,澶
6181,濂
6182,褰
6187,嬖
6191,颡
6193,缲
6194,缳
6196,璩
6198,璪
6202,觳
6206,鞡
6207,鞬
6208,薷
6215,醢
6219,鹩
6222,豳
6224,黻
6231,螬
6232,螵
6233,疃
6238,罽
6239,罾
6240,嶷
6243,髁
6244,髀
6245,镡
6246,镢
6248,镦
6249,镧
6250,镩
6257,篼
6258,簖
6259,簋
6260,鼢
6263,鹪
6265,皤
6267,龠
6268,繇
6269,貘
6271,貔
6272,臌
6276,鲼
6277,鲽
6278,鳀
6281,鳇
6282,鳊
6283,螽
6288,縻
6299,謇
6302,檗
6305,隳
6306,嬷
6309,鍪
6310,鏊
6315,鞯
6316,鞨
6317,鞫
6318,鞧
6325,礓
6329,曛
6330,颢
6331,曜
6335,蟛
6336,蟪
6344,镬
6348,簟
6352,艟
6353,鳎
6355,鳐
6361,蹩
6367,攉
6369,鞲
6370,鞴
6372,蘧
6373,蘅
6376,醯
6377,酃
6380,霨
6381,黼
6385,蹽
6388,蹾
6393,蠊
6402,艨
6403,鳓
6407,鳙
6411,㸆
6415,襦
6417,襞
6419,缵
6420,瓒
6422,蘩
6426,酆
6430,鼍
6431,巉
6433,黥
6434,黪
6436,镴
6439,璺
6440,鼯
6441,臜
6447,骧
6448,瓘
6449,鼙
6453,曩
6454,鳢
6457,夔
6458,爝
6459,灏
6460,禳
6461,鐾
6464,耱
6471,躐
6472,髑
6473,镵
6474,穰
6475,饔
6478,趱
6482,躜
6486,蠲
6488,躞
6493,纛
6498,戆
