seq,word
4648,娑
4652,涓
4666,窈
4667,剜
4671,袒
4687,姬
4688,娠
4692,娩
4693,娴
4695,娓
4702,骋
4709,彗
4733,掖
4737,掸
4761,萃
4765,菅
4770,梵
4780,啬
4796,硌
4801,龚
4808,堑
4813,晤
4814,眺
4816,眸
4825,冕
4827,畦
4830,跄
4834,蛆
4838,蚱
4839,蛉
4843,啕
4858,帼
4863,赈
4864,赊
4871,铡
4881,铮
4898,笠
4900,笤
4906,偕
4908,傀
4911,皑
4912,皎
4918,舷
4924,匐
4928,猝
4930,猕
4933,馄
4935,孰
4938,痔
4942,旌
4947,阉
4954,粕
4959,烽
4960,焖
4966,淅
4988,悸
4989,惆
4993,窕
4995,谏
4996,扈
4998,谑
4999,裆
5002,谒
5006,谗
5017,婊
5019,娼
5020,婢
5024,翌
5025,恿
5043,琵
5044,琶
5045,琪
5046,瑛
5047,琦
5048,琥
5050,靓
5066,揖
5115,雯
5120,辍
5131,喱
5138,跚
5146,蛐
5147,蛔
5150,蛟
5180,铿
5185,锉
5191,掣
5195,毽
5196,犊
5202,黍
5206,筵
5208,傣
5216,遁
5217,徨
5225,舜
5226,貂
5227,腈
5228,腌
5230,腆
5232,腑
5242,飓
5253,痣
5256,痞
5266,阑
5274,焙
5277,湛
5283,湍
5295,惺
5297,惴
5302,寐
5304,扉
5315,遐
5321,媛
5322,婷
5342,瑜
5345,瑕
5346,遨
5355,摁
5356,蜇
5358,搪
5376,蓓
5377,蓖
5380,蓟
5381,蓑
5382,蒿
5391,颐
5392,楔
5393,楠
5394,楂
5399,槌
5406,楣
5408,椽
5409,裘
5411,甄
5419,硼
5420,碉
5424,鹌
5440,嘟
5441,嗑
5448,煦
5465,蛹
5466,嗣
5467,嗯
5473,嗨
5475,嗤
5479,嵩
5489,锨
5491,锭
5519,腼
5534,飕
5536,遛
5538,鹑
5541,痱
5548,裔
5551,雍
5554,阙
5585,滓
5589,慑
5596,裱
5622,瑶
5628,韬
5630,髦
5633,撂
5643,蔫
5644,蔷
5660,榛
5662,榻
5664,榭
5675,厮
5677,碴
5680,磋
5681,臧
5683,殡
5684,霆
5686,辕
5689,翡
5691,龈
5692,睿
5696,嘈
5698,嘁
5699,嘎
5703,踉
5707,蝈
5713,螂
5714,蜢
5715,嘘
5725,幔
5730,骷
5738,锵
5745,箍
5754,毓
5779,塾
5785,廖
5786,韶
5793,粼
5794,粽
5810,漩
5832,嫖
5833,嫦
5836,嫡
5838,翟
5845,缨
5862,撅
5888,樊
5898,辘
5902,瞌
5904,瞑
5906,噎
5916,踮
5929,噗
5933,噢
5935,噜
5944,骼
5945,骸
5946,镊
5959,篆
5963,磐
5965,鹞
5966,膘
5970,鲢
6000,潦
6005,潺
6006,憬
6007,憧
6015,熨
6017,嬉
6029,璞
6076,霖
6077,霏
6078,霓
6084,瞟
6085,瞠
6086,瞰
6092,踹
6098,蟒
6122,憩
6128,篙
6131,翱
6136,膳
6168,瞥
6170,燎
6186,禧
6188,犟
6201,壕
6209,薰
6213,檩
6220,龋
6223,壑
6225,嚏
6227,蹑
6234,螳
6235,蟑
6237,羁
6247,镣
6254,黏
6261,黛
6262,儡
6264,鼾
6273,膻
6275,臃
6279,鳃
6287,糜
6342,髅
6345,镭
6347,馥
6356,癞
6364,彝
6368,攒
6389,蹿
6412,瀚
6418,骥
6421,攘
6443,鳝
6455,癫
6456,麝
6466,蘸
