seq,word
640,罕
641,喊
642,汉
643,汗
644,旱
645,杭
646,航
647,毫
648,豪
649,好
650,号
651,浩
652,耗
653,呵
654,喝
655,合
656,何
657,和
658,河
659,核
660,荷
661,盒
662,贺
663,褐
664,赫
665,鹤
666,黑
667,嘿
668,痕
669,很
670,狠
671,恨
672,哼
673,恒
674,横
675,衡
676,轰
677,哄
678,红
679,宏
680,洪
681,虹
682,鸿
683,侯
684,喉
685,猴
686,吼
687,后
688,厚
689,候
690,乎
691,呼
692,忽
693,狐
694,胡
695,壶
696,湖
697,葫
698,糊
699,蝴
700,虎
701,互
702,户
703,护
704,花
705,华
706,哗
707,滑
708,化
709,划
710,画
711,话
712,桦
713,怀
714,淮
715,坏
716,欢
717,还
718,环
719,缓
720,幻
721,唤
722,换
723,患
724,荒
725,慌
726,皇
727,黄
728,煌
729,晃
730,灰
731,恢
732,挥
733,辉
734,徽
735,回
736,毁
737,悔
738,汇
739,会
740,绘
741,惠
742,慧
743,昏
744,婚
745,浑
746,魂
747,混
748,活
749,火
750,伙
751,或
752,货
753,获
754,祸
755,惑
756,霍
757,击
758,饥
759,圾
760,机
761,肌
762,鸡
763,积
764,基
765,绩
766,激
767,及
768,吉
769,级
770,即
771,极
772,急
773,疾
774,集
775,辑
776,籍
777,几
778,己
779,挤
780,脊
781,计
782,记
783,纪
784,迹
785,技
786,际
787,剂
788,季
789,既
790,济
791,继
792,寂
793,寄
794,忌
795,加
796,夹
797,佳
798,家
799,嘉
800,甲
801,贾
802,钾
803,价
804,驾
805,架
806,假
807,嫁
808,稼
809,尖
810,坚
811,间
812,肩
813,艰
814,兼
815,监
816,减
817,剪
818,检
819,简
820,碱
821,见
822,件
823,建
824,剑
825,健
826,舰
827,渐
828,践
829,鉴
830,键
831,箭
832,江
833,姜
834,将
835,浆
836,僵
837,疆
838,讲
839,奖
840,蒋
841,匠
842,降
843,交
844,郊
845,娇
846,浇
847,骄
848,胶
849,焦
850,礁
851,角
852,脚
853,搅
854,叫
855,轿
856,较
857,教
858,阶
859,皆
860,接
861,揭
862,街
863,节
864,劫
865,杰
866,洁
867,结
868,捷
869,截
870,竭
871,姐
872,解
873,介
874,戒
875,届
876,界
877,借
878,巾
879,今
880,斤
881,金
882,津
883,筋
884,仅
885,紧
886,锦
887,尽
888,劲
889,近
890,进
891,晋
892,浸
893,禁
894,京
895,经
896,茎
897,惊
898,晶
899,睛
900,精
901,鲸
902,井
903,颈
904,景
905,警
906,净
907,径
908,竞
909,竟
910,敬
911,境
912,静
913,镜
914,纠
915,究
916,九
917,久
918,酒
919,旧
920,救
921,就
922,舅
923,居
924,局
925,菊
926,橘
927,举
928,矩
929,句
930,巨
931,拒
932,具
933,俱
934,剧
935,惧
936,据
937,距
938,聚
939,卷
940,倦
941,决
942,绝
943,觉
944,掘
945,嚼
946,军
947,君
948,均
949,菌
950,俊
951,峻
952,卡
953,开
954,凯
955,慨
956,刊
957,堪
958,砍
959,看
960,康
961,抗
962,炕
963,考
964,烤
965,靠
966,科
967,棵
968,颗
969,壳
970,咳
971,可
972,渴
973,克
974,刻
975,客
976,课
977,肯
978,坑
979,空
980,孔
981,恐
982,控
983,口
984,扣
985,枯
986,哭
987,苦
988,库
989,裤
990,酷
991,夸
992,跨
993,块
994,快
995,宽
996,款
997,狂
998,况
999,矿
1000,亏
