seq,word
1179,迈
1180,麦
1181,卖
1182,脉
1183,蛮
1184,满
1185,曼
1186,慢
1187,漫
1188,忙
1189,芒
1190,盲
1191,茫
1192,猫
1193,毛
1194,矛
1195,茅
1196,茂
1197,冒
1198,贸
1199,帽
1200,貌
1201,么
1202,没
1203,枚
1204,玫
1205,眉
1206,梅
1207,媒
1208,煤
1209,霉
1210,每
1211,美
1212,妹
1213,门
1214,们
1215,闷
1216,萌
1217,盟
1218,猛
1219,蒙
1220,孟
1221,梦
1222,弥
1223,迷
1224,谜
1225,米
1226,泌
1227,秘
1228,密
1229,蜜
1230,眠
1231,绵
1232,棉
1233,免
1234,勉
1235,面
1236,苗
1237,描
1238,秒
1239,妙
1240,庙
1241,灭
1242,民
1243,敏
1244,名
1245,明
1246,鸣
1247,命
1248,摸
1249,模
1250,膜
1251,摩
1252,磨
1253,蘑
1254,魔
1255,抹
1256,末
1257,沫
1258,陌
1259,莫
1260,漠
1261,墨
1262,默
1263,谋
1264,某
1265,母
1266,亩
1267,牡
1268,姆
1269,拇
1270,木
1271,目
1272,牧
1273,墓
1274,幕
1275,慕
1276,穆
1277,拿
1278,哪
1279,那
1280,纳
1281,娜
1282,钠
1283,乃
1284,奶
1285,奈
1286,耐
1287,男
1288,南
1289,难
1290,囊
1291,恼
1292,脑
1293,闹
1294,呢
1295,内
1296,嫩
1297,能
1298,尼
1299,泥
1300,你
1301,拟
1302,逆
1303,年
1304,念
1305,娘
1306,酿
1307,鸟
1308,尿
1309,捏
1310,您
1311,宁
1312,凝
1313,牛
1314,扭
1315,纽
1316,农
1317,浓
1318,弄
1319,奴
1320,努
1321,怒
1322,女
1323,暖
1324,挪
1325,诺
1326,哦
1327,欧
1328,偶
1329,爬
1330,帕
1331,怕
1332,拍
1333,排
1334,牌
1335,派
1336,攀
1337,盘
1338,判
1339,叛
1340,盼
1341,庞
1342,旁
1343,胖
1344,抛
1345,炮
1346,跑
1347,泡
1348,胚
1349,陪
1350,培
1351,赔
1352,佩
1353,配
1354,喷
1355,盆
1356,朋
1357,棚
1358,蓬
1359,鹏
1360,膨
1361,捧
1362,碰
1363,批
1364,披
1365,皮
1366,疲
1367,脾
1368,匹
1369,屁
1370,譬
1371,偏
1372,篇
1373,片
1374,骗
1375,漂
1376,飘
1377,瓢
1378,票
1379,拼
1380,贫
1381,频
1382,品
1383,平
1384,评
1385,凭
1386,苹
1387,屏
1388,瓶
1389,萍
1390,坡
1391,泼
1392,颇
1393,婆
1394,迫
1395,破
1396,剖
1397,扑
1398,铺
1399,葡
1400,蒲
1401,朴
1402,浦
1403,普
1404,谱
1405,七
1406,妻
1407,栖
1408,戚
1409,期
1410,欺
1411,漆
1412,齐
1413,其
1414,奇
1415,歧
1416,骑
1417,棋
1418,旗
1419,企
1420,岂
1421,启
1422,起
1423,气
1424,弃
1425,汽
1426,契
1427,砌
1428,器
1429,恰
1430,千
1431,迁
1432,牵
1433,铅
1434,谦
1435,签
1436,前
1437,钱
1438,潜
1439,浅
1440,遣
1441,欠
1442,枪
1443,腔
1444,强
1445,墙
1446,抢
1447,悄
1448,敲
1449,乔
1450,桥
1451,瞧
1452,巧
1453,切
1454,茄
1455,且
1456,窃
1457,亲
1458,侵
1459,秦
1460,琴
1461,禽
1462,勤
1463,青
1464,氢
1465,轻
1466,倾
1467,清
1468,情
1469,晴
1470,顷
1471,请
1472,庆
1473,穷
1474,丘
1475,秋
1476,蚯
1477,求
1478,球
1479,区
1480,曲
1481,驱
1482,屈
1483,躯
1484,趋
1485,取
1486,娶
1487,去
1488,趣
1489,圈
1490,全
1491,权
1492,泉
1493,拳
1494,犬
1495,劝
1496,券
1497,缺
1498,却
1499,雀
1500,确
1501,鹊
1502,裙
1503,群
1504,然
1505,燃
1506,染
1507,嚷
1508,壤
1509,让
1510,饶
1511,扰
1512,绕
1513,惹
1514,热
1515,人
1516,仁
1517,忍
1518,认
1519,任
1520,扔
1521,仍
1522,日
1523,绒
1524,荣
1525,容
1526,溶
1527,熔
1528,融
1529,柔
1530,肉
1531,如
1532,儒
1533,乳
1534,辱
1535,入
1536,软
1537,锐
1538,瑞
1539,润
1540,若
1541,弱
1542,撒
1543,洒
1544,萨
1545,塞
1546,赛
1547,三
1548,伞
1549,散
1550,桑
1551,嗓
1552,丧
1553,扫
1554,嫂
1555,色
1556,森
1557,僧
1558,杀
1559,沙
1560,纱
1561,刹
1562,砂
1563,啥
1564,傻
1565,晒
1566,山
1567,杉
1568,衫
1569,珊
1570,闪
1571,陕
1572,扇
1573,善
1574,伤
1575,商
1576,赏
1577,上
1578,尚
1579,梢
1580,烧
1581,稍
1582,少
1583,绍
1584,哨
1585,舌
1586,蛇
1587,舍
1588,设
1589,社
1590,射
1591,涉
1592,摄
1593,申
1594,伸
1595,身
1596,深
1597,神
1598,审
1599,婶
1600,肾
1601,甚
1602,渗
1603,慎
1604,升
1605,生
1606,声
1607,牲
1608,绳
1609,省
1610,胜
1611,圣
1612,盛
1613,剩
1614,尸
1615,失
1616,师
1617,诗
1618,施
1619,狮
1620,湿
1621,十
1622,什
1623,石
1624,时
1625,识
1626,实
1627,拾
1628,蚀
1629,食
1630,史
1631,使
1632,始
1633,驶
1634,士
1635,氏
1636,世
1637,市
1638,示
1639,式
1640,事
1641,侍
1642,势
1643,视
1644,试
1645,饰
1646,室
1647,是
1648,适
1649,逝
1650,释
1651,收
1652,手
1653,守
1654,首
1655,寿
1656,受
1657,兽
1658,售
1659,授
1660,瘦
1661,书
1662,抒
1663,叔
1664,枢
1665,殊
1666,疏
1667,舒
1668,输
1669,蔬
1670,熟
1671,暑
1672,署
1673,属
1674,鼠
1675,薯
1676,术
1677,束
1678,述
1679,树
1680,竖
1681,数
1682,刷
1683,耍
1684,衰
1685,摔
1686,甩
1687,帅
1688,双
1689,霜
1690,爽
1691,谁
1692,水
1693,税
1694,睡
1695,顺
1696,瞬
1697,说
1698,丝
1699,司
1700,私
1701,思
1702,斯
1703,撕
1704,死
1705,四
1706,寺
1707,似
1708,饲
1709,松
1710,耸
1711,宋
1712,送
1713,颂
1714,搜
1715,艘
1716,苏
1717,俗
1718,诉
1719,肃
1720,素
1721,速
1722,宿
1723,塑
1724,酸
1725,蒜
1726,算
1727,虽
1728,随
1729,髓
1730,岁
1731,遂
1732,碎
1733,穗
1734,孙
1735,损
1736,笋
1737,缩
1738,所
1739,索
1740,锁
1741,他
1742,它
1743,她
1744,塌
1745,塔
1746,踏
1747,胎
1748,台
1749,抬
1750,太
1751,态
1752,泰
1753,贪
1754,摊
1755,滩
1756,坛
1757,谈
1758,潭
1759,坦
1760,叹
1761,炭
1762,探
1763,碳
1764,汤
1765,唐
1766,堂
1767,塘
1768,糖
1769,躺
1770,趟
1771,涛
1772,掏
1773,逃
1774,桃
1775,陶
1776,淘
1777,萄
1778,讨
1779,套
1780,特
1781,腾
1782,藤
1783,疼
1784,梯
1785,踢
1786,啼
1787,提
1788,题
1789,蹄
1790,体
1791,替
1792,天
1793,添
1794,田
1795,甜
1796,填
1797,挑
1798,条
1799,跳
1800,贴
1801,铁
1802,厅
1803,听
1804,廷
1805,亭
1806,庭
1807,停
1808,蜓
1809,挺
1810,艇
1811,通
1812,同
1813,桐
1814,铜
1815,童
1816,统
1817,桶
1818,筒
1819,痛
1820,偷
1821,头
1822,投
1823,透
1824,突
1825,图
1826,徒
1827,涂
1828,途
1829,屠
1830,土
1831,吐
1832,兔
1833,团
1834,推
1835,腿
1836,退
1837,吞
1838,托
1839,拖
1840,脱
1841,驼
1842,妥
1843,拓
1844,唾
1845,挖
1846,哇
1847,蛙
1848,娃
1849,瓦
1850,歪
1851,外
1852,弯
1853,湾
1854,丸
1855,完
1856,玩
1857,顽
1858,挽
1859,晚
1860,碗
1861,万
1862,汪
1863,亡
1864,王
1865,网
1866,往
1867,忘
1868,旺
1869,望
1870,危
1871,威
1872,微
1873,为
1874,围
1875,违
1876,唯
1877,惟
1878,维
1879,伟
1880,伪
1881,尾
1882,纬
1883,委
1884,萎
1885,卫
1886,未
1887,位
1888,味
1889,胃
1890,谓
1891,喂
1892,慰
1893,魏
1894,温
1895,文
1896,纹
1897,闻
1898,蚊
1899,吻
1900,稳
1901,问
1902,翁
1903,窝
1904,我
1905,沃
1906,卧
1907,握
1908,乌
1909,污
1910,屋
1911,无
1912,吴
1913,吾
1914,五
1915,午
1916,伍
1917,武
1918,舞
1919,务
1920,物
1921,误
1922,悟
1923,雾
1924,夕
1925,西
1926,吸
1927,希
1928,析
1929,息
1930,牺
1931,悉
1932,惜
1933,晰
1934,稀
1935,溪
1936,锡
1937,熙
1938,嘻
1939,膝
1940,习
1941,席
1942,袭
1943,媳
1944,洗
1945,喜
1946,戏
1947,系
1948,细
1949,隙
1950,虾
1951,瞎
1952,峡
1953,狭
1954,辖
1955,霞
1956,下
1957,吓
1958,夏
1959,厦
1960,仙
1961,先
1962,纤
1963,掀
1964,鲜
1965,闲
1966,弦
1967,贤
1968,咸
1969,衔
1970,嫌
1971,显
1972,险
1973,县
1974,现
1975,线
1976,限
1977,宪
1978,陷
1979,献
1980,腺
1981,乡
1982,相
1983,香
1984,厢
1985,湘
1986,箱
1987,详
1988,祥
1989,翔
1990,享
1991,响
1992,想
1993,向
1994,巷
1995,项
1996,象
1997,像
1998,橡
1999,削
2000,消
