id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzj18028","junior","N","B","market","美「markit］ ","n.交谈；会话；会谈","n.市场，集市","n.生命；生活","n.线条；行","","","",""
"meqzj18029","junior","N","A","fact","英［设kt］美［施kt］ ","n.事实；真相","n.石头;石块","n.十一月","n.实验室","","","",""
"meqzj18030","junior","N","C","spoon","英［spu:川美［spun］ ","n.九月","n.水池；池子","n.汤匙，调羹","n.事实；真相","","","",""
"meqzj18031","junior","N","B","glove","英［gLw］美［gLw］ ","n.老鼠；鼠标","n.手套","n.糖","n.水池；池子","","","",""
"meqzj18032","junior","N","D","handbag","英「haendbaeg］ ","n.手指","n.石头;石块","n.事实；真相","n.手提包；手袋","","","",""
"meqzj18033","junior","N","A","finger","英［fiijgMr）］ ","n.手指","n.糖","n.社区；社团","n.胜利","","","",""
"meqzj18034","junior","N","D","capital","英］kaepitl］ ","n.水平线；水平","n.市场，集市","n.社区；社团","n.首都；资本；大写字母","","","",""
"meqzj18035","junior","N","A","mouse","美「刖g》］ （pl.mice）","n.老鼠；鼠标","n.商业；生意；事情","n.先生；绅士;","n.七月","","","",""
"meqzj18036","junior","N","A","number","英「nAmb0（r）］ ","n.数字；数量","n.天空；星空","n.九月","n.时期，时代","","","",""
"meqzj18037","junior","N","B","pool","英［pu:l］美［pul］ ","n.老鼠；鼠标","n.水池；池子","n.速度v.加速","n.狮子","","","",""
"meqzj18038","junior","N","C","level","英「levl］美［bv刈 ","n.九月","n.十二月","n.水平线；水平","n.二月","","","",""
"meqzj18039","junior","N","D","voice","英［vois］美［vois］ ","n.二月","n.手套","n.交谈；会话；会谈","n.声音；嗓音；愿望","","","",""
"meqzj18040","junior","N","C","thought","英付刈美国刈 ","n.社区；社团","n.声音；嗓音；愿望","n.思想；思考；想法","n.事实；真相","","","",""
"meqzj18041","junior","N","A","quarter","英「kwo:t9（r）］ ","n.四分之一；一刻钟","n.天空；星空","n.孙女","n.市场，集市","","","",""
"meqzj18042","junior","N","A","speed","英［spi:d］美［spid］ ","n.速度v.加速","n.圣诞节","n.时期，时代","n.水平线；水平","","","",""
"meqzj18043","junior","N","B","granddaughter","英］graeiKh:t0（r）］ ","n.三月","n.孙女","n.十二月","n.糖","","","",""
"meqzj18044","junior","N","C","grandson","英「g侬nsAn］ ","n.手套","n.水池；池子","n.孙子","n.十二月","","","",""
"meqzj18045","junior","N","D","tower","英「tag（r）］ ","n.七月","n.孙子","n.胜利","n.塔；塔楼","","","",""
"meqzj18046","junior","N","A","Pacific","英［po'sifik］ ","n.太平洋","n.空气；天空；气氛","n.噪音；杂音;喧闹声","n.社区；社团","","","",""
"meqzj18047","junior","N","C","conversation","美［kanvor'^［.knnva'seifh］ ","n.线条；行","n.老鼠；鼠标","n.交谈；会话；会谈","n.速度v.加速","","","",""
"meqzj18048","junior","N","A","sugar","英［丁吟⑹ ","n.糖","n.孙子","n.二月","n.一月","","","",""
"meqzj18049","junior","N","B","discussion","英［di'skAjn］ ","n.二月","n.讨论，议论","n.时期，时代","n.一月","","","",""
"meqzj18050","junior","N","A","sky","英［skai］美［skai］ ","n.天空；星空","n.手提包；手袋","n.九月","n.水平线；水平","","","",""
"meqzj18051","junior","N","A","air","英心⑹美㈤ ","n.空气；天空；气氛","n.十二月","n.六月","n.水池；池子","","","",""
"meqzj18052","junior","N","D","n.社区；社团","^［karnju:n9ti］ ","August","fact","handbag","community","","","",""
"meqzj18053","junior","N","A","n.先生；绅士;","^［djentlman］ ","gentleman","glove","thought","conversation","","","",""
"meqzj18054","junior","N","A","n.生命；生活","英［laif］美口aif］ （复lives）","life","spoon","glove","grandson","","","",""
"meqzj18055","junior","N","C","n.商业；生意；事情","英「biznos］ ","February","glove","business","conversation","","","",""
"meqzj18056","junior","N","D","n.噪音；杂音;喧闹声","英［noiz］美［noiz］ ","air","period","sugar","noise","","","",""
"meqzj18057","junior","N","A","n.绳子","英gup］美［roop］ ","rope","February","noise","October","","","",""
"meqzj18058","junior","N","C","n.线条；行","英［lain］美［lain］ ","noise","rope","line","period","","","",""
"meqzj18059","junior","N","B","n.圣诞节","英「knsmos］ ","quarter","Christmas","lab","March","","","",""
"meqzj18060","junior","N","C","n.胜利","美「knsmos］ ","January","March","victory","mouse","","","",""
"meqzj18061","junior","N","B","n.诗歌","英「viktori］ ","sugar","poem","grandson","capital","","","",""
"meqzj18062","junior","N","C","n.狮子","英「匕1。川美「匕1。川 ","March","October","lion","quarter","","","",""
"meqzj18063","junior","N","D","n.十二月","英［di'sembo（r）］ ","voice","line","granddaughter","December","","","",""
"meqzj18064","junior","N","A","n.六月","英版11：川美历阿 ","June","Pacific","thought","number","","","",""
"meqzj18065","junior","N","D","n.九月","美［s£p&mba］ ","level","tower","granddaughter","September","","","",""
"meqzj18066","junior","N","B","n.五月","英［mei］美［me］ ","century","May","victory","gentleman","","","",""
"meqzj18067","junior","N","C","n.八月","英［0：'gASt］ ","March","mouse","August","granddaughter","","","",""
"meqzj18068","junior","N","C","n.三月","英［ma:5美［martn ","September","mouse","March","market","","","",""
"meqzj18069","junior","N","C","n.七月","英［dw'lai］ ","March","December","July","tower","","","",""
"meqzj18070","junior","N","C","n.二月","美口3。’喇 ","century","lab","February","handbag","","","",""
"meqzj18071","junior","N","B","n.四月","英［eipnl］ ","market","April","victory","Pacific","","","",""
"meqzj18072","junior","N","C","n.一月","英「fbbruori^［dsaenjuari］ ","stone","rope","January","business","","","",""
"meqzj18073","junior","N","D","n.十一月","美「fbbrueri］^［naovemb9（r］ ","sky","air","poem","November","","","",""
"meqzj18074","junior","N","A","n.十月","英［Dk'tgobo（r）］ ","October","spoon","world","level","","","",""
"meqzj18075","junior","N","A","n.石头;石块","英［stoun］美［stoun］ ","stone","number","century","July","","","",""
"meqzj18076","junior","N","A","n.时期，时代","英「period］ ","period","stone","sugar","gentleman","","","",""
"meqzj18077","junior","N","D","n.实验室","英［laeb］美［曲b］ (=laboratory)","level","mouse","tower","lab","","","",""
"meqzj18078","junior","N","C","n.世纪；百年","英「sen^bri］ ","March","handbag","century","business","","","",""
"meqzj18079","junior","N","B","n.世界；世间；天下","英［W3：ld］美［W3rld］ ","granddaughter","world","grandson","life","","","",""
"meqzj18080","junior","N","C","n.市场，集市","美「markit］ ","victory","conversation","market","lion","","","",""
"meqzj18081","junior","N","B","n.事实；真相","英［设kt］美［施kt］ ","number","fact","community","discussion","","","",""
"meqzj18082","junior","N","C","n.汤匙，调羹","英［spu:川美［spun］ ","level","November","spoon","conversation","","","",""
"meqzj18083","junior","N","B","n.手套","英［gLw］美［gLw］ ","speed","glove","September","business","","","",""
"meqzj18084","junior","N","A","n.手提包；手袋","英「haendbaeg］ ","handbag","number","thought","granddaughter","","","",""
"meqzj18085","junior","N","C","n.手指","英［fiijgMr）］ ","spoon","lab","finger","rope","","","",""
"meqzj18086","junior","N","A","n.首都；资本；大写字母","英］kaepitl］ ","capital","May","sugar","community","","","",""
"meqzj18087","junior","N","C","n.老鼠；鼠标","美「刖g》］ （pl.mice）","line","lab","mouse","sugar","","","",""
"meqzj18088","junior","N","D","n.数字；数量","英「nAmb0（r）］ ","April","poem","granddaughter","number","","","",""
"meqzj18089","junior","N","C","n.水池；池子","英［pu:l］美［pul］ ","capital","August","pool","lab","","","",""
"meqzj18090","junior","N","C","n.水平线；水平","英「levl］美［bv刈 ","June","noise","level","lion","","","",""
"meqzj18091","junior","N","A","n.声音；嗓音；愿望","英［vois］美［vois］ ","voice","stone","noise","glove","","","",""
"meqzj18092","junior","N","D","n.思想；思考；想法","英付刈美国刈 ","number","glove","October","thought","","","",""
"meqzj18093","junior","N","A","n.四分之一；一刻钟","英「kwo:t9（r）］ ","quarter","September","world","October","","","",""
"meqzj18094","junior","N","B","n.速度v.加速","英［spi:d］美［spid］ ","October","speed","business","sky","","","",""
"meqzj18095","junior","N","B","n.孙女","英］graeiKh:t0（r）］ ","mouse","granddaughter","capital","speed","","","",""
"meqzj18096","junior","N","B","n.孙子","英「g侬nsAn］ ","capital","grandson","market","tower","","","",""
"meqzj18097","junior","N","A","n.塔；塔楼","英「tag（r）］ ","tower","life","November","conversation","","","",""
"meqzj18098","junior","N","B","n.太平洋","英［po'sifik］ ","November","Pacific","line","century","","","",""
"meqzj18099","junior","N","B","n.交谈；会话；会谈","美［kanvor'^［.knnva'seifh］ ","business","conversation","rope","fact","","","",""
"meqzj18100","junior","N","A","n.糖","英［丁吟⑹ ","sugar","handbag","discussion","number","","","",""
"meqzj18101","junior","N","C","n.讨论，议论","英［di'skAjn］ ","November","October","discussion","glove","","","",""
"meqzj18102","junior","N","A","n.天空；星空","英［skai］美［skai］ ","sky","March","April","February","","","",""
"meqzj18103","junior","N","A","n.空气；天空；气氛","英心⑹美㈤ ","air","pool","tower","Pacific","","","",""
