id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs10084","senior","N","D","a.苗条的；微小的v.减肥","英［slim］美［slim］ ","scientific","odd","generous","slim","","","",""
"meqzs10085","senior","N","B","a.敏感的；灵敏的","英「sensotiv］ ","logical","sensitive","inner","scientific","","","",""
"meqzs10086","senior","N","A","a.简单的;朴素的n.平原","英［plem］美［plen］ ","plain","ideal","comprehensiv","amazing","","","",""
"meqzs10087","senior","N","A","a.明确的；具体的:特定的","英［spo'sifik］ ","specific","blank","loose","fluent","","","",""
"meqzs10088","senior","N","B","a.内部的；国内的","英［in't3：nl］美［in't3rnl］ ","exceptional","internal","available","amazing","","","",""
"meqzs10089","senior","N","C","a.里面的，内部的:内心的","英美 ","generous","ideal","inner","visible","","","",""
"meqzs10090","senior","N","A","a.综合的；全面的;广泛的","e^［.kompn'hensiv］ ","comprehensiv","instant","consistent","generous","","","",""
"meqzs10091","senior","N","B","a.年长的；地位较高的n.毕业班学生","英］sE0(r)］美］ ","polar","senior","visual","broad","","","",""
"meqzs10092","senior","N","B","a.批评的：临界的；关键的","英「kntikl］美「kntiksl］ ","logical","critical","positive","inner","","","",""
"meqzs10093","senior","N","B","a.平坦的ad.平直地n.BrE公寓","英［flaet］美［flaet］ ","polar","flat","romantic","scientific","","","",""
"meqzs10094","senior","N","A","a.普通的；平凡的;平庸的","英［'o:dnri］美「ardneri］ ","ordinary","broad","romantic","ideal","","","",""
"meqzs10095","senior","N","D","a.奇数的；奇怪的","英［Dd］美［ad］ ","available","inner","vast","odd","","","",""
"meqzs10096","senior","N","C","a.有机的：器官的;有组织的","英［a'gaenik］ ","intense","ordinary","organic","eager","","","",""
"meqzs10097","senior","N","A","a.谦卑的;低下的;简陋的","英「hAmbl］美［hAmbnl］ ","humble","critical","inner","flat","","","",""
"meqzs10098","senior","N","D","a.一致的;稳定的;持续的","英［kon'sistont］ ","comprehension","positive","shallow","consistent","","","",""
"meqzs10099","senior","N","A","a.潜在的；可能的n.潜能","英(poteiW］ ","potential","pleasant","monthly","mental","","","",""
"meqzs10100","senior","N","C","a.浅的：肤浅的","英「网刈美［Jaelou］ ","instant","eager","shallow","slim","","","",""
"meqzs10101","senior","N","C","a.强烈的；激烈的;紧锣密鼓的","英［intens］美［int£ns］ ","eager","instant","intense","fluent","","","",""
