id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs03042","senior","N","C","infer","英［m'色:(r)］美［in'M ","v.结冰；凝固","v.保持:坚持;保养；","v.推论；推断","v.沉溺于；使上瘾n.上瘾者","","","",""
"meqzs03043","senior","N","B","retire","英［n'taia(r)］美［n'tair］ ","v.下沉；下落n.水槽","V.退休；退却:就寝","使容易；使便利","v.使想起","","","",""
"meqzs03044","senior","N","D","drag","英［draeg］美［draeg］ ","v.推荐；劝告；建议","v.&n泄漏；透漏；n.漏洞","v.刮胡子n.刮脸","v.拖拽n.拖:拖累","","","",""
"meqzs03045","senior","N","A","maintain","英［mein'tein］ ","v.保持:坚持;保养；","v.批评；批判","v.沉溺于；使上瘾n.上瘾者","v.推论；推断","","","",""
"meqzs03046","senior","N","D","attach","美［men'ten］ ","V.使心烦a.心烦的；难过的","v.推论；推断","v.&n泄漏；透漏；n.漏洞","v.使...依附；贴上","","","",""
"meqzs03047","senior","N","C","sink","英［siqk］美回冰］ ","v.破坏；摧毁","v.铸造；投掷n.阵容","v.下沉；下落n.水槽","v.退出；撤销；取钱","","","",""
"meqzs03048","senior","N","A","restrict","英［n'stnkt］美［n'stnkt］ ","v.限制；约束","V.确保；担保","v.膨胀；扩大；展开","v.属于；附属于","","","",""
"meqzs03049","senior","N","C","leak","英口泳］美［lik］ ","v.推论；推断","v.区别；辨别；使...有特色","v.&n泄漏；透漏；n.漏洞","n.确认；确定；证实","","","",""
"meqzs03050","senior","N","C","v.膨胀；扩大；展开","英［ik'spamd］ ","sink","drag","expand","persuade","","","",""
"meqzs03051","senior","N","B","v.批评；批判","英「kntisaiz］ (criticize)","owe","criticise","expose","enhance","","","",""
"meqzs03052","senior","N","B","v.破坏；摧毁","英［di'stroi］美［d ","cast","destroy","remind","sink","","","",""
"meqzs03053","senior","N","D","v.欠；归功于","英。3美［ou］ ","distinguish","confirm","destroy","owe","","","",""
"meqzs03054","senior","N","C","v.请求；祈祷","英［prei］美［pre］ ","highlight","shift","pray","distinguish","","","",""
"meqzs03055","senior","N","C","v.区别；辨别；使...有特色","英［tend］美［tend］ ","persuade","sink","distinguish","owe","","","",""
"meqzs03056","senior","N","D","v.趋向于；往往是；照顾","英［tend］美［tend］ ","sink","confirm","maintain","tend","","","",""
"meqzs03057","senior","N","C","v.取来：接来n.取得","英［命巾美僚切 ","expand","expose","fetch","persuade","","","",""
"meqzs03058","senior","N","A","v.取缔n.禁止；禁令","英［baen］美［baen］ ","ban","addict","upset","leak","","","",""
"meqzs03059","senior","N","B","v.走：变得n.围棋","英［gou］美［gou］ ","persuade","go","shift","expose","","","",""
"meqzs03060","senior","N","B","V.确保；担保","英［inJuMr)］美［injor］ ","tend","ensure","expose","go","","","",""
"meqzs03061","senior","N","D","V.扰乱；妨碍；使不安","英［di'st3：b］美［dfstarb］ ","enhance","facilitate","maintain","disturb","","","",""
"meqzs03062","senior","N","D","V.认出；承认；认可","英「rekognaiz］ (recognize)","enhance","persuade","go","recognise","","","",""
"meqzs03063","senior","N","D","v.商订;谈判","英［ni'goqfieil］ ","concern","go","attach","negotiate","","","",""
"meqzs03064","senior","N","C","V.涉及;关系到n.关心","英［kan's3：n］ ","expose","shift","concern","investigate","","","",""
"meqzs03065","senior","N","C","V.伸展n.拉长","英［stretD美［strey］ ","attach","confirm","stretch","enhance","","","",""
"meqzs03066","senior","N","D","V.使心烦a.心烦的；难过的","英［Ap'set］美［Ap'S£t］ ","cast","submit","remind","upset","","","",""
"meqzs03067","senior","N","D","v.揭发：显示；曝光","英［ik'spouz］ ","enable","withdraw","fetch","expose","","","",""
"meqzs03068","senior","N","C","使容易；使便利","美［fb'sihtel］ ","recognise","criticise","facilitate","go","","","",""
"meqzs03069","senior","N","C","v.沉溺于；使上瘾n.上瘾者","英［fb'sihteit］ ","cast","enable","addict","confirm","","","",""
"meqzs03070","senior","N","C","v.提交；服从","英0吩’1加口美3金’!?11曰 ","recognise","go","submit","criticise","","","",""
"meqzs03071","senior","N","D","n.确认；确定；证实","［kannrmj ","enable","investigate","retire","confirm","","","",""
"meqzs03072","senior","N","B","v.结冰；凝固","英［fri:z］美［friz］ ","highlight","freeze","ensure","belong","","","",""
"meqzs03073","senior","N","C","v.使能够；使成为可能","neibl］美［Onebal］ ","pray","submit","enable","facilitate","","","",""
"meqzs03074","senior","N","C","v.强调；使显著n.重要部分","英［hailait］美［T ","remind","retire","highlight","investigate","","","",""
"meqzs03075","senior","N","D","v.说服；使信服；使确信","英［hailait］美［T ","submit","retire","withdraw","convince","","","",""
"meqzs03076","senior","N","A","v.释放；发布","英美［nlis］ ","release","addict","facilitate","investigate","","","",""
"meqzs03077","senior","N","D","v.退出；撤销；取钱","英［wi6'dro:］美［wid'dro］ ","restrict","attach","infer","withdraw","","","",""
"meqzs03078","senior","N","B","v.恢复：重新获得","英［n'kAV9(r)］ ","criticise","recover","cast","infer","","","",""
"meqzs03079","senior","N","B","v.遭受；忍受；经历","英［SAW*)］美［SAM ","facilitate","suffer","postpone","charge","","","",""
"meqzs03080","senior","N","D","v.属于；附属于","英白门西］美［bi'b。］ ","convince","release","highlight","belong","","","",""
"meqzs03081","senior","N","B","v.劝说；使相信","美sweid］ ","recommend","persuade","convince","suffer","","","",""
"meqzs03082","senior","N","B","v.充电；控告n.费用","英［血由］美［grdj］ ","fetch","charge","pray","disturb","","","",""
"meqzs03083","senior","N","C","v.提高；增强","央［nmaind］ ","recommend","expose","enhance","investigate","","","",""
"meqzs03084","senior","N","D","v.使想起","英Lfeiv］美乐v］ ","sink","submit","recognise","remind","","","",""
"meqzs03085","senior","N","A","v.刮胡子n.刮脸","英Lfeiv］美乐v］ ","shave","enable","cast","recover","","","",""
"meqzs03086","senior","N","B","v.移动；转变n.移位","英in到美加川 ","confirm","shift","tend","upset","","","",""
"meqzs03087","senior","N","A","v.调查；研究","英［【n'vestigeit］ ","investigate","attach","stretch","pray","","","",""
"meqzs03088","senior","N","D","v.相符合；相似于；通信","美［m'v£sti.get］ ","sink","expose","concern","correspond","","","",""
"meqzs03089","senior","N","C","v.铸造；投掷n.阵容","英［ka:st］美［kaest］ ","drag","owe","cast","suffer","","","",""
"meqzs03090","senior","N","C","v.推迟；延期","英［pa，spoun］ ","ban","drag","postpone","criticise","","","",""
"meqzs03091","senior","N","B","v.推荐；劝告；建议","英［reko'mend］ ","enhance","recommend","ban","withdraw","","","",""
"meqzs03092","senior","N","B","v.推论；推断","英［m'色:(r)］美［in'M ","enhance","infer","release","shift","","","",""
"meqzs03093","senior","N","B","V.退休；退却:就寝","英［n'taia(r)］美［n'tair］ ","criticise","retire","concern","postpone","","","",""
"meqzs03094","senior","N","D","v.拖拽n.拖:拖累","英［draeg］美［draeg］ ","sink","maintain","cast","drag","","","",""
"meqzs03095","senior","N","D","v.保持:坚持;保养；","英［mein'tein］ ","recover","expose","restrict","maintain","","","",""
"meqzs03096","senior","N","D","v.使...依附；贴上","美［men'ten］ ","sink","negotiate","addict","attach","","","",""
"meqzs03097","senior","N","B","v.下沉；下落n.水槽","英［siqk］美回冰］ ","confirm","sink","correspond","maintain","","","",""
"meqzs03098","senior","N","A","v.限制；约束","英［n'stnkt］美［n'stnkt］ ","restrict","suffer","stretch","owe","","","",""
"meqzs03099","senior","N","A","v.&n泄漏；透漏；n.漏洞","英口泳］美［lik］ ","leak","distinguish","correspond","upset","","","",""
