id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs12045","senior","N","D","worthy","英「W3：6i]美「W316i] ","a.负责的；有责任的；可靠的","a.优雅的；端庄的","a.植物学的，植物的","a.值得的;有价值的","","","",""
"meqzs12046","senior","N","A","remarkable","英[n'mcrkobl] ","a.卓越的；非凡的;举世瞩目的","a.值得的;有价值的","a.珍贵的；宝贵的","a.有影响的；有势力的","","","",""
"meqzs12047","senior","N","D","worthwhile","美[口markobl] ","a.&ad.定期的(地)；有规律的(地)","a.相关的；切题的","a.有限的;被限制的","a.值得做的；合算的","","","",""
"meqzs12048","senior","N","D","professional","英[pro'fbjonl] ","a.负责的；有责任的；可靠的","a.创造性的;创新的","a.当代的；同时代的","a.职业的：专门的n.专家","","","",""
"meqzs12049","senior","N","A","botanical","英[bo'taemkl] ","a.植物学的，植物的","a.创造性的;创新的","a.当代的；同时代的","a.含盐的：咸味的","","","",""
"meqzs12050","senior","N","C","crucial","英「kru:川美「kruj训 ","a.植物学的，植物的","a.含盐的：咸味的","a.至关重要的；决定性的","a.简单的；坦率的ad.直截了当地","","","",""
"meqzs12051","senior","N","D","a.狭窄的；狭隘的","英「n及KXJ］美［narou］ ","genuine","remarkable","academic","narrow","","","",""
"meqzs12052","senior","N","C","a.以前的；早先的;ad.在...以前","英[pri:vios]美「privias] ","ambitious","delicate","previous","temporary","","","",""
"meqzs12053","senior","N","A","a.精美的；微妙的;娇弱的","英「dehk的美「ckhkit］ ","delicate","remote","academic","narrow","","","",""
"meqzs12054","senior","N","A","a.生动的;逼真的;鲜艳的","英「vivid]美[vivid] ","vivid","primitive","formal","botanical","","","",""
"meqzs12055","senior","N","D","a.含盐的：咸味的","英「S3：叨美「solti] ","political","previous","permanent","salty","","","",""
"meqzs12056","senior","N","D","a.当代的；同时代的","英[k0ntemprnri] ","vivid","rural","formal","contemporary","","","",""
"meqzs12057","senior","N","A","a.现实的；实事求是的;逼真的","英[HShstik] ","realistic","permanent","worthy","formal","","","",""
"meqzs12058","senior","N","C","a.乡下的；农村的;田园的","英美[Tor。] ","previous","permanent","rural","neat","","","",""
"meqzs12059","senior","N","B","a.相反的；对立的n.相反；反面","^[kontrari] ","elegant","contrary","remarkable","academic","","","",""
"meqzs12060","senior","N","A","a.向后的；后退的;落后的ad.向后","美「kantreri] ","backward","influential","salty","remarkable","","","",""
"meqzs12061","senior","N","B","a.学院的；学术的","英「bgkwod] ","contemporary","academic","worthy","straightforward","","","",""
"meqzs12062","senior","N","A","a.严重的；严厉的；激烈的","英［siVo(r)］美［siVr］ ","severe","previous","temporary","ambitious","","","",""
"meqzs12063","senior","N","A","a.远的；久远的；疏远的","英［dstont］美「distent］ ","distant","prior","elegant","responsible","","","",""
"meqzs12064","senior","N","D","a.遥远的；偏僻的n.遥控","英m'meot］美［rimout］ ","contemporary","temporary","genuine","remote","","","",""
"meqzs12065","senior","N","B","a.以前的；前者的n.前者","英「fb:m?(r)] ","historic","former","previous","delicate","","","",""
"meqzs12066","senior","N","C","a.负责的；有责任的；可靠的","英[n'spDnsobl] ","botanical","former","responsible","formal","","","",""
"meqzs12067","senior","N","A","a.永久的；持久的","英[p3：monom] ","permanent","lunar","significant","former","","","",""
"meqzs12068","senior","N","B","a.上级的；优秀的n.上级；长者","英[su:'piorio(r)] ","worthy","superior","neat","realistic","","","",""
"meqzs12069","senior","N","C","a.优先的ad.在前地","英「praio(r)]美[prai/] ","aware","contemporary","prior","relevant","","","",""
"meqzs12070","senior","N","C","a.优雅的；端庄的","英「ehgont］美［Wgont］ ","delicate","superior","elegant","worthwhile","","","",""
"meqzs12071","senior","N","B","a.有抱负的；有野心的","英[eem'b】J3s] ","worthy","ambitious","botanical","previous","","","",""
"meqzs12072","senior","N","A","a.有能力的;胜任的","英[keipobl]美「kepobol] ","capable","former","previous","backward","","","",""
"meqzs12073","senior","N","A","a.创造性的;创新的","英［krfeitiv］美［krfetiv］ ","creative","crucial","regular","precious","","","",""
"meqzs12074","senior","N","D","a.相关的；切题的","英「relovont] ","genuine","delicate","responsible","relevant","","","",""
"meqzs12075","senior","N","A","a.&ad.定期的(地)；有规律的(地)","英「regjob(r)] ","regular","capable","creative","political","","","",""
"meqzs12076","senior","N","B","a.历史性的；有历史意义的","美「r£qjol上] ","aware","historic","delicate","formal","","","",""
"meqzs12077","senior","N","B","a.有天赋的；有才华的","英「giftid]美「giftad] ","ambitious","gifted","lunar","worthy","","","",""
"meqzs12078","senior","N","A","a.有雾的；模糊的","英[fbgi]美[fbgi] ","foggy","formal","aware","contrary","","","",""
"meqzs12079","senior","N","A","a.有限的;被限制的","英「hmitid]美[limitid] ","limited","remarkable","narrow","professional","","","",""
"meqzs12080","senior","N","B","a.有效率的；有能力的","英Xfljhl]美口句 ","professional","efficient","temporary","worthy","","","",""
"meqzs12081","senior","N","D","a.有意义的；重大的：重要的","英[sig'nifikont] ","lunar","worthwhile","vivid","significant","","","",""
"meqzs12082","senior","N","C","a.有影响的；有势力的","美[sig'niflkont] ","permanent","regular","influential","realistic","","","",""
"meqzs12083","senior","N","D","a.有罪的：内疚的","英[glti]美「gilti] ","limited","relevant","former","guilty","","","",""
"meqzs12084","senior","N","B","a.原始的；远古的","英[pnmntiv] ","genuine","primitive","ambitious","crucial","","","",""
"meqzs12085","senior","N","A","a.月球的；农历的","Ht.mfluenjbl] ","lunar","political","severe","delicate","","","",""
"meqzs12086","senior","N","C","a.暂时的；临时的","英[temprori] ","contrary","efficient","temporary","accurate","","","",""
"meqzs12087","senior","N","D","a.珍贵的；宝贵的","英「prejbs]美[pr小s] ","remote","prior","narrow","precious","","","",""
"meqzs12088","senior","N","B","a.真实的；真正的:真诚的","英「dsenjuin] ","straightforward","genuine","political","gifted","","","",""
"meqzs12089","senior","N","D","a.整洁的；整齐的;灵巧的","英[ni:t]美[nit] ","gifted","botanical","accurate","neat","","","",""
"meqzs12090","senior","N","D","a.正常的；一般的n.常态","英「n。:ml]美[nonnl] ","prior","capable","severe","normal","","","",""
"meqzs12091","senior","N","C","a.准确的;精准的","英「aekjo喇美「aekjont］ ","delicate","botanical","accurate","elegant","","","",""
"meqzs12092","senior","N","D","a.官方的；正式的;正规的","英「美[fbnnl] ","neat","efficient","superior","formal","","","",""
"meqzs12093","senior","N","A","a.简单的；坦率的ad.直截了当地","英[Streit'fb:wod] ","straightforward","formal","capable","former","","","",""
"meqzs12094","senior","N","A","a.政治的;政党的","英[po'htikl]美g'litikol] ","political","gifted","contemporary","remarkable","","","",""
"meqzs12095","senior","N","C","a.意识到的；知道的","英［o'ws(r)］美［o'wer］ ","backward","accurate","aware","lunar","","","",""
"meqzs12096","senior","N","C","a.值得的;有价值的","英「W3：6i]美「W316i] ","political","narrow","worthy","contemporary","","","",""
"meqzs12097","senior","N","C","a.卓越的；非凡的;举世瞩目的","英[n'mcrkobl] ","realistic","genuine","remarkable","straightforward","","","",""
"meqzs12098","senior","N","A","a.值得做的；合算的","美[口markobl] ","worthwhile","previous","severe","distant","","","",""
"meqzs12099","senior","N","C","a.职业的：专门的n.专家","英[pro'fbjonl] ","distant","primitive","professional","salty","","","",""
"meqzs12100","senior","N","C","a.植物学的，植物的","英[bo'taemkl] ","significant","permanent","botanical","aware","","","",""
"meqzs12101","senior","N","B","a.至关重要的；决定性的","英「kru:川美「kruj训 ","distant","crucial","political","previous","","","",""
