id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzp08038","primary","N","C","juice","英阳4]美[阳闾] ","n.先生","n.颜色","n.汁液","n.猪","","","",""
"meqzp08039","primary","N","A","China","英[加mo]美[胸间] ","n.中国；瓷器","n.一天；白；天","n.雨v.下雨","n.种：类","","","",""
"meqzp08040","primary","N","C","clock","英[kk)k]美[klok] ","n.一天；白；天","n.雨v.下雨","n.钟","n.桌子，表格","","","",""
"meqzp08041","primary","N","D","kind","英[kaind]美[kamd] ","n.熊v.忍受","n.主意，想法","n.先生","n.种：类","","","",""
"meqzp08042","primary","N","D","pig","英[p】g]美[pg] ","n.颜色","n.熊v.忍受","n.早晨","n.猪","","","",""
"meqzp08043","primary","N","A","idea","英[aido]美[aidin] ","n.主意，想法","n.爷爷：外公","n.照片","n.夜间","","","",""
"meqzp08044","primary","N","C","table","英[teibl]美[lebnl] ","n.小时","n.游戏；比赛","n.桌子，表格","n.主意，想法","","","",""
"meqzp08045","primary","N","A","bike","英[baik]美[baik] (bicycle)","n.自行车","n.爷爷：外公","n.种：类","n.椅子","","","",""
"meqzp08046","primary","N","C","brown","英[braon]美[braon] ","n.月球：月光","n.一天；白；天","n棕色a.棕色的","n.钟","","","",""
"meqzp08047","primary","N","B","foot","英[fbt]美[fbt] (Mfeet)","n.汁液","n.W：英尺","n.音乐，乐曲","n.雪v.下雪","","","",""
"meqzp08048","primary","N","C","football","英[fbtbo:l]美[] ","n.星","n.婴儿","n.足球：橄榄球","n.雨v.下雨","","","",""
"meqzp08049","primary","N","B","mouth","英[ma附美][mao。] ","n.夜间","n.嘴","n.月球：月光","n.雨伞","","","",""
"meqzp08050","primary","N","A","day","英[de1]美[de] ","n.一天；白；天","n.星","n.雨v.下雨","n.种：类","","","",""
"meqzp08051","primary","N","A","n.香蕉","英[bn'nQ：n可]美[bonasno] ","banana","photo","football","brother","","","",""
"meqzp08052","primary","N","C","n.象，大象","英[ehfbnt]美[Wbfbnt] ","mouth","table","elephant","foot","","","",""
"meqzp08053","primary","N","B","n.小船v.乘船","英[bout]美[bout] ","moon","boat","art","mouth","","","",""
"meqzp08054","primary","N","C","n.小孩","英[kid]美[kid] ","banana","brown","kid","idea","","","",""
"meqzp08055","primary","N","C","n.小姐","英[mis]美[mis] ","baby","umbrella","Miss","school","","","",""
"meqzp08056","primary","N","D","n.小时","英[ag(r)]美[aur] ","clothes","moon","chair","hour","","","",""
"meqzp08057","primary","N","A","n.小学生","英[Pju:pl]美[pjupH] ","pupil","rain","umbrella","brother","","","",""
"meqzp08058","primary","N","A","n.鞋子","英[M]美[Lfu] ","shoe","banana","bike","football","","","",""
"meqzp08059","primary","N","B","n.星","英[sta:(r)]美[star] ","duck","star","game","bike","","","",""
"meqzp08060","primary","N","B","n.先生","英[mist。]美[mis⑸] (mister)","grandfather","Mr.","Miss","music","","","",""
"meqzp08061","primary","N","B","n.星期，周","英[wi:k]美[wik] ","boat","week","brother","art","","","",""
"meqzp08062","primary","N","B","n.兄，弟","英[b『A6o(r)]美[brA。》] ","banana","brother","kid","day","","","",""
"meqzp08063","primary","N","B","n.熊v.忍受","英[beo(r)]美[ber] ","brown","bear","idea","clock","","","",""
"meqzp08064","primary","N","D","n.熊猫","英[*pa^ndo]美[psendo] ","fish","moon","hospital","panda","","","",""
"meqzp08065","primary","N","A","n.学校","英[sku:l]美[skid] ","school","day","kind","clothes","","","",""
"meqzp08066","primary","N","B","n.雪v.下雪","英[snou]美[snou] ","pupil","snow","idea","star","","","",""
"meqzp08067","primary","N","D","n.鸭子","英[dAk]美[dAk] ","pig","snow","school","duck","","","",""
"meqzp08068","primary","N","D","n.颜色","英[kAb(r)]美[kAl»] (color)","school","football","grandfather","colour","","","",""
"meqzp08069","primary","N","A","n.眼睛","英[⑻]美[⑶] ","eye","hospital","doctor","China","","","",""
"meqzp08070","primary","N","B","n.爷爷：外公","英[gnenfh:&)(r)]美[IKgrsend.fada*] (grandpa)","panda","grandfather","bear","kind","","","",""
"meqzp08071","primary","N","A","n.夜间","英[nait]美[nait] ","night","Miss","bear","month","","","",""
"meqzp08072","primary","N","A","n.衣服","英[kbo切]美[klo»6z] ","clothes","duck","night","game","","","",""
"meqzp08073","primary","N","D","n.医生；博士","英[如皿⑻]美[dak匕(r)] ","rain","hospital","brown","doctor","","","",""
"meqzp08074","primary","N","C","n.医院","英[hDspitl]美[haspitl] ","bear","China","hospital","moon","","","",""
"meqzp08075","primary","N","D","n.椅子","英[t|ea(r)]美[t|er] ","hospital","duck","Miss","chair","","","",""
"meqzp08076","primary","N","C","n.艺术a.艺术的","英[Q：t]美[art] ","idea","fish","art","panda","","","",""
"meqzp08077","primary","N","D","n.音乐，乐曲","英[mju:zik]美[mjuzik] ","boat","bear","juice","music","","","",""
"meqzp08078","primary","N","D","n.婴儿","英[bcibi]美[beibi] ","day","morning","pig","baby","","","",""
"meqzp08079","primary","N","A","n.游戏；比赛","英[geim]美[gem] ","game","art","snow","week","","","",""
"meqzp08080","primary","N","A","n.鱼v.钓鱼","英[朗]美[mji] ","fish","duck","day","pupil","","","",""
"meqzp08081","primary","N","C","n.雨v.下雨","英[rem]美[ren] ","banana","breakfast","rain","day","","","",""
"meqzp08082","primary","N","B","n.雨伞","英[Am'breb]美[Am'birlo] ","shoe","umbrella","bear","idea","","","",""
"meqzp08083","primary","N","D","n.月，月份","英[mAn盯]美[mAnO] ","colour","chair","grandfather","month","","","",""
"meqzp08084","primary","N","B","n.月球：月光","英[mu:n]美[mun] ","brown","moon","kind","day","","","",""
"meqzp08085","primary","N","D","n.早餐","英[brekfbst]美[brekfbst] ","photo","football","baby","breakfast","","","",""
"meqzp08086","primary","N","C","n.早晨","英[]美['momiD] ","baby","school","morning","brother","","","",""
"meqzp08087","primary","N","D","n.照片","英[footoo]美[footoo] (photography)","foot","grandfather","pig","photo","","","",""
"meqzp08088","primary","N","A","n.正餐","英[dmn(r)]美[dm] ","dinner","grandfather","star","table","","","",""
"meqzp08089","primary","N","D","n.汁液","英阳4]美[阳闾] ","shoe","music","idea","juice","","","",""
"meqzp08090","primary","N","C","n.中国；瓷器","英[加mo]美[胸间] ","clothes","chair","China","hospital","","","",""
"meqzp08091","primary","N","C","n.钟","英[kk)k]美[klok] ","juice","night","clock","breakfast","","","",""
"meqzp08092","primary","N","A","n.种：类","英[kaind]美[kamd] ","kind","month","China","photo","","","",""
"meqzp08093","primary","N","C","n.猪","英[p】g]美[pg] ","morning","table","pig","bear","","","",""
"meqzp08094","primary","N","C","n.主意，想法","英[aido]美[aidin] ","art","eye","idea","juice","","","",""
"meqzp08095","primary","N","D","n.桌子，表格","英[teibl]美[lebnl] ","hospital","kid","hour","table","","","",""
"meqzp08096","primary","N","C","n.自行车","英[baik]美[baik] (bicycle)","table","day","bike","fish","","","",""
"meqzp08097","primary","N","B","n棕色a.棕色的","英[braon]美[braon] ","pupil","brown","kid","China","","","",""
"meqzp08098","primary","N","C","n.W：英尺","英[fbt]美[fbt] (Mfeet)","art","snow","foot","pupil","","","",""
"meqzp08099","primary","N","A","n.足球：橄榄球","英[fbtbo:l]美[] ","football","music","night","grandfather","","","",""
"meqzp08100","primary","N","C","n.嘴","英[ma附美][mao。] ","day","juice","mouth","brother","","","",""
"meqzp08101","primary","N","A","n.一天；白；天","英[de1]美[de] ","day","fish","kind","art","","","",""
