id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs04019","senior","N","A","deserve","ft［di'z3rv］ ","v.应得；应受；值得","v.批准，认可；赞成","v.选择;精选a.精选的","v.&n.引用；引述","","","",""
"meqzs04020","senior","N","C","hesitate","英［heziteit］美［'hezitei ","v.抓住；夺取；逮捕","V.欢迎，迎接；问候","v.犹豫；含糊","v.使...负担；加载n.负担","","","",""
"meqzs04021","senior","N","A","fry","英［frai］美［丘ai］ ","v.油煎；油炸","v.按；压n.新闻界；出版社","v.允许；许可n.许可证","v.支配；统治；占优势","","","",""
"meqzs04022","senior","N","A","differ","英［d必（r）］美［dfM ","v.不同于；有意见分歧","v.装饰；布置；装修","v.选择;精选a.精选的","v.预言；预测；预告","","","",""
"meqzs04023","senior","N","A","prevent","英［pn'vent］美［p ","v.阻止；预防","v.宣布；断言；声明","v.使沮丧；(经济)不景气；降低","v.信任；依赖","","","",""
"meqzs04024","senior","N","B","predict","英［pndkt］美［pndkt ","v.折叠n.折痕","v.预言；预测；预告","v.给...留下印象；使钦佩","v.赚得；获得","","","",""
"meqzs04025","senior","N","D","forgive","［fbr'giv］ ","v.折叠n.折痕","v.使...负担；加载n.负担","v.&n.引用；引述","v.原谅；饶恕","","","",""
"meqzs04026","senior","N","A","transport","英［traen'sp。:。 ","v.&n.运输，运送","v.延长；扩充","v.证明合法；使两端对齐","v.批准，认可；赞成","","","",""
"meqzs04027","senior","N","A","consist","英［konsist］美［kon'sisv ","v.由...组成；存在于","v.应得；应受；值得","v.宣布；断言；声明","v.悬挂；暂停；使停职","","","",""
"meqzs04028","senior","N","B","approve","英［o'pru:v］美［o'pruv］ ","v.折叠n.折痕","v.批准，认可；赞成","v.使沮丧；(经济)不景气；降低","v.祝福；保佑","","","",""
"meqzs04029","senior","N","C","blame","英［bleim］ ","v.祝福；保佑","v.暗示；暗指","v.责备；归咎于n.责任；责备","v.询问：打听；问讯","","","",""
"meqzs04030","senior","N","B","reveal","英［bleim］ ","v.抓住；夺取；逮捕","v.揭示；透漏；展示","v.由...组成；存在于","v.&n.修订；校正（考前）复习","","","",""
"meqzs04031","senior","N","C","occupy","英［Dkjupai］ ","v.不同于；有意见分歧","V.窒息；噎住","v.占用；占领；使忙于","v.给...留下印象；使钦佩","","","",""
"meqzs04032","senior","N","A","overcome","英［fbold］ ","v.克服；战胜","v.与...相联系；与...有关","v.使...负担；加载n.负担","v.油煎；油炸","","","",""
"meqzs04033","senior","N","C","fold","美［fduld］ ","v.转发；转播n.接力赛","v.赚得；获得","v.折叠n.折痕","v.油煎；油炸","","","",""
"meqzs04034","senior","N","A","announce","英［o'nauns］ ","v.正式宣布；通告","v.表明；暗示；指出","v.&n.治疗；治愈","v.&n.运输，运送","","","",""
"meqzs04035","senior","N","B","prove","英［pru:v］美［pruv］ ","v.暗示；暗指","v.证明；证实；检验","v.阻止；预防","v.祝福；保佑","","","",""
"meqzs04036","senior","N","C","justify","英［djAstifhi］ ","v.装饰；布置；装修","v.给...留下印象；使钦佩","v.证明合法；使两端对齐","v.应得；应受；值得","","","",""
"meqzs04037","senior","N","B","dominate","英「dDiruneit］ ","v.预言；预测；预告","v.支配；统治；占优势","v.折叠n.折痕","v.证明；证实；检验","","","",""
"meqzs04038","senior","N","D","indicate","英［mdikeit］ ","v.责备；归咎于n.责任；责备","v.预言；预测；预告","v.不同于；有意见分歧","v.表明；暗示；指出","","","",""
"meqzs04039","senior","N","B","cure","英［kjg(r)］美［kjur］ ","v.原谅；饶恕","v.&n.治疗；治愈","v.&n.煮沸；沸腾","v.赚得；获得","","","",""
"meqzs04040","senior","N","B","greet","英［gri:t］美美rit］ ","v.询问：打听；问讯","V.欢迎，迎接；问候","v.使...负担；加载n.负担","v.支配；统治；占优势","","","",""
"meqzs04041","senior","N","C","choke","英［g困美加uk］ ","v.追求；贯彻；从事","v.表明；暗示；指出","V.窒息；噎住","v.犹豫；含糊","","","",""
"meqzs04042","senior","N","D","relay","美［rilei］ ","v.&n.治疗；治愈","v.&n.运输，运送","V.窒息；噎住","v.转发；转播n.接力赛","","","",""
"meqzs04043","senior","N","C","interrupt","英［boil］ ","v.&n.煮沸；沸腾","v.转发；转播n.接力赛","v.打断；中断；阻碍","v.摇摆；转弯n.秋千","","","",""
"meqzs04044","senior","N","A","boil","美［bod］ ","v.&n.煮沸；沸腾","v.折叠n.折痕","v.移动；清除；脱衣服","v.揭示；透漏；展示","","","",""
"meqzs04045","senior","N","D","bless","英［si:z］ ","v.使...负担；加载n.负担","v.信任；依赖","v.表明；暗示；指出","v.祝福；保佑","","","",""
"meqzs04046","senior","N","A","seize","美［siz］ ","v.抓住；夺取；逮捕","v.宣布；断言；声明","v.由...组成；存在于","v.&n.治疗；治愈","","","",""
"meqzs04047","senior","N","D","earn","英［3：n］美［3m］ ","v.允许；许可n.许可证","v.宣布；断言；声明","v.&n.治疗；治愈","v.赚得；获得","","","",""
"meqzs04048","senior","N","B","decorate","英［dekoreit］ ","v.宣布；断言；声明","v.装饰；布置；装修","v.赚得；获得","v.证明；证实；检验","","","",""
"meqzs04049","senior","N","D","load","英［laod］美［loud］ ","v.引用；引证；举例","V.欢迎，迎接；问候","v.移动；清除；脱衣服","v.使...负担；加载n.负担","","","",""
"meqzs04050","senior","N","D","pursue","英［pa'sju:］美［por'su］ ","v.责备；归咎于n.责任；责备","v.使沮丧；(经济)不景气；降低","v.犹豫；含糊","v.追求；贯彻；从事","","","",""
"meqzs04051","senior","N","A","v.生存；幸存；幸免于"," ","survive","fold","greet","relate","","","",""
"meqzs04052","senior","N","B","v.&n.修订；校正（考前）复习","央［Hnrv，aiz］美1［辛口vaiz1］ ","remove","revise","decorate","load","","","",""
"meqzs04053","senior","N","C","v.允许；许可n.许可证","英［di'kleo(r)］ ","load","interrupt","permit","reveal","","","",""
"meqzs04054","senior","N","B","v.与...相联系；与...有关","leit］美口 ","prevent","relate","load","cite","","","",""
"meqzs04055","senior","N","A","v.宣布；断言；声明","美［di'kler］ ","declare","extend","pursue","relate","","","",""
"meqzs04056","senior","N","C","v.悬挂；暂停；使停职","英［sospend］ ","bless","approve","suspend","depress","","","",""
"meqzs04057","senior","N","A","v.选择;精选a.精选的","英［si'lekt］美［si'kkt］ ","select","swing","forgive","extend","","","",""
"meqzs04058","senior","N","D","v.寻找；谋求","英［si:k］美［sik］ ","load","permit","blame","seek","","","",""
"meqzs04059","senior","N","C","v.询问：打听；问讯","，叱wa】。］ ","cite","select","inquire","prevent","","","",""
"meqzs04060","senior","N","B","v.使沮丧；(经济)不景气；降低","英pr.es］ ","imply","depress","forgive","choke","","","",""
"meqzs04061","senior","N","D","v.按；压n.新闻界；出版社","央［pres ","overcome","bless","rely","press","","","",""
"meqzs04062","senior","N","B","v.延长；扩充","英［ik'stend］ ","survive","extend","press","fry","","","",""
"meqzs04063","senior","N","A","v.摇摆；转弯n.秋千","英［SWIIJ］美［swi。］ ","swing","imply","select","permit","","","",""
"meqzs04064","senior","N","D","v.信任；依赖","英美［nlai］ ","interrupt","revise","announce","rely","","","",""
"meqzs04065","senior","N","C","v.移动；清除；脱衣服","美［n'muv］ ","indicate","permit","remove","select","","","",""
"meqzs04066","senior","N","D","v.暗示；暗指","英［im'plai］美［im'plai］ ","press","extend","announce","imply","","","",""
"meqzs04067","senior","N","B","v.&n.引用；引述","英［kwout］美［kwout］ ","bless","quote","survive","blame","","","",""
"meqzs04068","senior","N","B","v.引用；引证；举例","英［sait］美［sait ","permit","cite","revise","reveal","","","",""
"meqzs04069","senior","N","C","v.给...留下印象；使钦佩","央-［y-irm.pres］ ","dominate","forgive","impress","imply","","","",""
"meqzs04070","senior","N","B","v.应得；应受；值得","ft［di'z3rv］ ","overcome","deserve","interrupt","hesitate","","","",""
"meqzs04071","senior","N","C","v.犹豫；含糊","英［heziteit］美［'hezitei ","forgive","pursue","hesitate","occupy","","","",""
"meqzs04072","senior","N","A","v.油煎；油炸","英［frai］美［丘ai］ ","fry","overcome","bless","pursue","","","",""
"meqzs04073","senior","N","D","v.不同于；有意见分歧","英［d必（r）］美［dfM ","relay","declare","survive","differ","","","",""
"meqzs04074","senior","N","B","v.阻止；预防","英［pn'vent］美［p ","boil","prevent","fold","indicate","","","",""
"meqzs04075","senior","N","C","v.预言；预测；预告","英［pndkt］美［pndkt ","differ","earn","predict","forgive","","","",""
"meqzs04076","senior","N","D","v.原谅；饶恕","［fbr'giv］ ","indicate","blame","declare","forgive","","","",""
"meqzs04077","senior","N","D","v.&n.运输，运送","英［traen'sp。:。 ","deserve","announce","seek","transport","","","",""
"meqzs04078","senior","N","A","v.由...组成；存在于","英［konsist］美［kon'sisv ","consist","occupy","cite","load","","","",""
"meqzs04079","senior","N","A","v.批准，认可；赞成","英［o'pru:v］美［o'pruv］ ","approve","transport","bless","forgive","","","",""
"meqzs04080","senior","N","B","v.责备；归咎于n.责任；责备","英［bleim］ ","cite","blame","cure","predict","","","",""
"meqzs04081","senior","N","C","v.揭示；透漏；展示","英［bleim］ ","consist","select","reveal","approve","","","",""
"meqzs04082","senior","N","C","v.占用；占领；使忙于","英［Dkjupai］ ","earn","predict","occupy","prevent","","","",""
"meqzs04083","senior","N","B","v.克服；战胜","英［fbold］ ","interrupt","overcome","seek","choke","","","",""
"meqzs04084","senior","N","A","v.折叠n.折痕","美［fduld］ ","fold","rely","hesitate","differ","","","",""
"meqzs04085","senior","N","C","v.正式宣布；通告","英［o'nauns］ ","permit","approve","announce","deserve","","","",""
"meqzs04086","senior","N","C","v.证明；证实；检验","英［pru:v］美［pruv］ ","approve","announce","prove","deserve","","","",""
"meqzs04087","senior","N","C","v.证明合法；使两端对齐","英［djAstifhi］ ","seize","fry","justify","permit","","","",""
"meqzs04088","senior","N","B","v.支配；统治；占优势","英「dDiruneit］ ","approve","dominate","pursue","select","","","",""
"meqzs04089","senior","N","D","v.表明；暗示；指出","英［mdikeit］ ","rely","bless","transport","indicate","","","",""
"meqzs04090","senior","N","A","v.&n.治疗；治愈","英［kjg(r)］美［kjur］ ","cure","consist","overcome","blame","","","",""
"meqzs04091","senior","N","A","V.欢迎，迎接；问候","英［gri:t］美美rit］ ","greet","relay","depress","forgive","","","",""
"meqzs04092","senior","N","C","V.窒息；噎住","英［g困美加uk］ ","seek","occupy","choke","pursue","","","",""
"meqzs04093","senior","N","C","v.转发；转播n.接力赛","美［rilei］ ","swing","boil","relay","depress","","","",""
"meqzs04094","senior","N","B","v.打断；中断；阻碍","英［boil］ ","swing","interrupt","blame","prevent","","","",""
"meqzs04095","senior","N","A","v.&n.煮沸；沸腾","美［bod］ ","boil","rely","inquire","relay","","","",""
"meqzs04096","senior","N","D","v.祝福；保佑","英［si:z］ ","prevent","seek","cure","bless","","","",""
"meqzs04097","senior","N","C","v.抓住；夺取；逮捕","美［siz］ ","transport","earn","seize","prove","","","",""
"meqzs04098","senior","N","D","v.赚得；获得","英［3：n］美［3m］ ","relate","press","announce","earn","","","",""
"meqzs04099","senior","N","D","v.装饰；布置；装修","英［dekoreit］ ","relate","quote","fry","decorate","","","",""
"meqzs04100","senior","N","C","v.使...负担；加载n.负担","英［laod］美［loud］ ","quote","forgive","load","deserve","","","",""
"meqzs04101","senior","N","A","v.追求；贯彻；从事","英［pa'sju:］美［por'su］ ","pursue","rely","depress","relate","","","",""
