id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs08027","senior","N","A","disabled","英［dis'eibld］ ","a.残疾的；有缺陷的","a.不管的；不顾的ad.无论如何","v.当间谍；侦杳n.间谍","v.集中于；聚焦n.焦点","","","",""
"meqzs08028","senior","N","C","cruel","英［kru:ol］美「kruol］ ","a.粗鲁的;无礼的;愚昧的","a.令人尴尬的；笨拙的;棘手的","a.残忍的；无情的","a.不平常的：与众不同的","","","",""
"meqzs08029","senior","N","D","ashamed","英Jcimd］美［o'Jbmd］ ","a.成熟的；时机成熟的","v.当间谍；侦杳n.间谍","a.城市的;城镇的","a.惭愧的；羞耻的","","","",""
"meqzs08030","senior","N","C","thorough","英［0A「O］美「OAFOO］ ","a.惭愧的；羞耻的","a.令人尴尬的；笨拙的;棘手的","a.彻底的;缜密的","a.必不可少的；本质的;至关重要的n.必需品","","","",""
"meqzs08031","senior","N","B","mature","英［iro'tfbMr)］ ","a.成熟的；时机成熟的","a.成熟的；成年人的v.成熟","a.典型的：特有的；一贯的","a.巨大的；结实的","","","",""
"meqzs08032","senior","N","C","ripe","英「ndjid］美［门巾3］ ","v.&n.惊恐；惊吓；害怕","a.业余的n.业务爱好者","a.成熟的；时机成熟的","a.彻底的;缜密的","","","",""
"meqzs08033","senior","N","C","urban","英「3：bon］美「3rbnn］ ","v.轰炸；投弹（于）n.炸弹","a.成熟的；成年人的v.成熟","a.城市的;城镇的","v.质疑；向……挑战n.挑战","","","",""
"meqzs08034","senior","N","A","abstract","英「aebstraskt］ ","a.抽象的n.抽象概念v.提取","v.&n.惊恐；惊吓；害怕","a.多样的;不同的；各异的","a.绝望的；不顾一切的；孤注一掷的","","","",""
"meqzs08035","senior","N","D","pure","英［pjoo(r)］美［pjor］ ","a.精力旺盛的;有活力的；积极的","a.必不可少的；本质的;至关重要的n.必需品","a.典型的：特有的；一贯的","a.纯洁的；完全的;单纯的","","","",""
"meqzs08036","senior","N","D","secondary","英「sekondri］ ","a.典型的：特有的；一贯的","v.集中于；聚焦n.焦点","v.监视，监控n.监视器;班长","a.次要的；中学的","","","",""
"meqzs08037","senior","N","C","intelligent","英［in'tehdsnnt］ ","a.巨大的；结实的","a.残忍的；无情的","a.聪明的；明智的","v.以……为基础；n.基础","","","",""
"meqzs08038","senior","N","D","rude","英皿刈美［rud］ ","v.处理：对付","a.彻底的;缜密的","v.（使）起皱纹n.皱纹","a.粗鲁的;无礼的;愚昧的","","","",""
"meqzs08039","senior","N","C","complicated","^［knmphkeitid］ ","a.不管的；不顾的ad.无论如何","a.被动的；消极的","a.复杂的;难懂的","a.抽象的n.抽象概念v.提取","","","",""
"meqzs08040","senior","N","D","massive","英「maesiv］美「maesiv］ ","a.绝望的；不顾一切的；孤注一掷的","a.残忍的；无情的","a.悲观的；悲观主义的","a.巨大的；结实的","","","",""
"meqzs08041","senior","N","B","Atlantic","英［ofkentik］ ","v.限定；限制n.界限","a.大西洋的n.大西洋","a.本地的；天生的n.本地人","v.以……为基础；n.基础","","","",""
"meqzs08042","senior","N","B","moral","英「mDml］美［monl］ ","a.财政的；金融的","a.道德的n.道德","a.城市的;城镇的","a.多样的;不同的；各异的","","","",""
"meqzs08043","senior","N","D","typical","英「tipikl］美「tipik刈 ","v.当间谍；侦杳n.间谍","v.质疑；向……挑战n.挑战","a.多样的；多元的n.倍数","a.典型的：特有的；一贯的","","","",""
"meqzs08044","senior","N","B","dynamic","英［dai'nsemik］ ","a.被动的；消极的","a.动态的;动力的;有活力的n.动力","a.彻底的;缜密的","a.惭愧的；羞耻的","","","",""
"meqzs08045","senior","N","C","independent","英pendant］ ","a.成熟的；时机成熟的","a.难以置信的；不可思议的；极好的","a.独立的；有主见的","a.残忍的；无情的","","","",""
"meqzs08046","senior","N","A","multiple","美［dai'naem汰］ ","a.多样的；多元的n.倍数","a.典型的：特有的；一贯的","a.被动的；消极的","a.动态的;动力的;有活力的n.动力","","","",""
"meqzs08047","senior","N","A","diverse","英［dai”3：s］美 ","a.多样的;不同的；各异的","v.处理：对付","a.惭愧的；羞耻的","a.安全的；严密保护的；v.争取到","","","",""
"meqzs08048","senior","N","A","bound","英［baund］美［baond］ ","a.被束缚的；必定的n.范围","a.方便的；便利的","a.典型的：特有的；一贯的","a.大西洋的n.大西洋","","","",""
"meqzs08049","senior","N","C","energetic","ena^etik］ ","v.质疑；向……挑战n.挑战","a.必不可少的；本质的;至关重要的n.必需品","a.精力旺盛的;有活力的；积极的","a.悲观的；悲观主义的","","","",""
"meqzs08050","senior","N","D","v.处理：对付","英「t&kl］美［匿knl］ ","typical","Atlantic","complicated","tackle","","","",""
"meqzs08051","senior","N","B","v.以……为基础；n.基础","英［beis］美［bes］ ","desperate","base","ashamed","focus","","","",""
"meqzs08052","senior","N","A","v.当间谍；侦杳n.间谍","英［spai］美［spai］ ","spy","cruel","essential","dynamic","","","",""
"meqzs08053","senior","N","C","v.限定；限制n.界限","英［hmit］美［limit］ ","scare","bound","limit","passive","","","",""
"meqzs08054","senior","N","B","v.集中于；聚焦n.焦点","英「fbuk对美「fbukos］ ","awkward","focus","ashamed","passive","","","",""
"meqzs08055","senior","N","B","v.&n.惊恐；惊吓；害怕","英［sken(r)］美［sker］ ","intelligent","scare","Atlantic","secure","","","",""
"meqzs08056","senior","N","D","v.质疑；向……挑战n.挑战","英「tjfebnds］ ","focus","disabled","amateur","challenge","","","",""
"meqzs08057","senior","N","D","v.轰炸；投弹（于）n.炸弹","英［bom］美［bam］ ","monitor","rude","diverse","bomb","","","",""
"meqzs08058","senior","N","D","v.（使）起皱纹n.皱纹","英「门冰1］美「rnjkH］ ","essential","secure","thorough","wrinkle","","","",""
"meqzs08059","senior","N","D","v.监视，监控n.监视器;班长","英「mDng(r)］ ","ashamed","urban","amateur","monitor","","","",""
"meqzs08060","senior","N","A","a.不管的；不顾的ad.无论如何","英［ri'gQ：dbs］ ","regardless","awkward","native","scare","","","",""
"meqzs08061","senior","N","A","a.年少的；初级的；n.大三学生","英［也比口口⑹ ","junior","incredible","assistant","Atlantic","","","",""
"meqzs08062","senior","N","D","a.相等的；平等的v.等于n.对等","英「i:kwR］美「ikwol］ ","passive","amateur","desperate","equal","","","",""
"meqzs08063","senior","N","B","a.业余的n.业务爱好者","英「aem0to(r)］ ","multiple","amateur","moral","rude","","","",""
"meqzs08064","senior","N","C","a.安静的n.风平浪静v.使...平静","英［ka:m］美［kam］ ","regardless","desperate","calm","bomb","","","",""
"meqzs08065","senior","N","C","a.安全的；严密保护的；v.争取到","美¥「［，so「kj1ora］ ","abstract","Atlantic","secure","intelligent","","","",""
"meqzs08066","senior","N","D","a.辅助的n.助手；助教","英［o'sistonU美b'sistnnt］ ","desperate","independent","intelligent","assistant","","","",""
"meqzs08067","senior","N","B","a.悲观的；悲观主义的","美Lpesi'mistik］ ","multiple","pessimistic","native","limit","","","",""
"meqzs08068","senior","N","D","a.被动的；消极的","英「psesiv］美［'pesiv］ ","secure","spy","mature","passive","","","",""
"meqzs08069","senior","N","C","a.本地的；天生的n.本地人","英「neitiv］美「netiv］ ","focus","financial","native","complicated","","","",""
"meqzs08070","senior","N","C","a.必不可少的；本质的;至关重要的n.必需品","英［rseqP］美［o'senjol ","disabled","cruel","essential","regardless","","","",""
"meqzs08071","senior","N","C","a.令人尴尬的；笨拙的;棘手的","英［3：kwod］美［okword］ ","urban","diverse","awkward","secondary","","","",""
"meqzs08072","senior","N","B","a.方便的；便利的","英［konvimiont］ ","financial","convenient","Atlantic","challenge","","","",""
"meqzs08073","senior","N","B","a.绝望的；不顾一切的；孤注一掷的","英「despnrot］ ","passive","desperate","equal","bomb","","","",""
"meqzs08074","senior","N","D","a.难以置信的；不可思议的；极好的","英［in'kredobl］ ","typical","regardless","rude","incredible","","","",""
"meqzs08075","senior","N","D","a.不平常的：与众不同的","英［An'ju：3unl］ ","financial","abstract","passive","unusual","","","",""
"meqzs08076","senior","N","A","a.财政的；金融的","^［fai'neenjl］ ","financial","wrinkle","urban","base","","","",""
"meqzs08077","senior","N","C","a.残疾的；有缺陷的","英［dis'eibld］ ","pessimistic","limit","disabled","amateur","","","",""
"meqzs08078","senior","N","B","a.残忍的；无情的","英［kru:ol］美「kruol］ ","spy","cruel","calm","passive","","","",""
"meqzs08079","senior","N","A","a.惭愧的；羞耻的","英Jcimd］美［o'Jbmd］ ","ashamed","focus","native","secure","","","",""
"meqzs08080","senior","N","C","a.彻底的;缜密的","英［0A「O］美「OAFOO］ ","desperate","challenge","thorough","complicated","","","",""
"meqzs08081","senior","N","A","a.成熟的；成年人的v.成熟","英［iro'tfbMr)］ ","mature","junior","moral","limit","","","",""
"meqzs08082","senior","N","A","a.成熟的；时机成熟的","英「ndjid］美［门巾3］ ","ripe","multiple","disabled","scare","","","",""
"meqzs08083","senior","N","D","a.城市的;城镇的","英「3：bon］美「3rbnn］ ","scare","moral","energetic","urban","","","",""
"meqzs08084","senior","N","D","a.抽象的n.抽象概念v.提取","英「aebstraskt］ ","base","junior","mature","abstract","","","",""
"meqzs08085","senior","N","A","a.纯洁的；完全的;单纯的","英［pjoo(r)］美［pjor］ ","pure","thorough","junior","bomb","","","",""
"meqzs08086","senior","N","B","a.次要的；中学的","英「sekondri］ ","tackle","secondary","multiple","rude","","","",""
"meqzs08087","senior","N","C","a.聪明的；明智的","英［in'tehdsnnt］ ","awkward","equal","intelligent","energetic","","","",""
"meqzs08088","senior","N","C","a.粗鲁的;无礼的;愚昧的","英皿刈美［rud］ ","typical","awkward","rude","focus","","","",""
"meqzs08089","senior","N","A","a.复杂的;难懂的","^［knmphkeitid］ ","complicated","urban","wrinkle","incredible","","","",""
"meqzs08090","senior","N","A","a.巨大的；结实的","英「maesiv］美「maesiv］ ","massive","abstract","passive","spy","","","",""
"meqzs08091","senior","N","D","a.大西洋的n.大西洋","英［ofkentik］ ","rude","spy","cruel","Atlantic","","","",""
"meqzs08092","senior","N","C","a.道德的n.道德","英「mDml］美［monl］ ","scare","independent","moral","junior","","","",""
"meqzs08093","senior","N","B","a.典型的：特有的；一贯的","英「tipikl］美「tipik刈 ","equal","typical","convenient","massive","","","",""
"meqzs08094","senior","N","C","a.动态的;动力的;有活力的n.动力","英［dai'nsemik］ ","bomb","desperate","dynamic","urban","","","",""
"meqzs08095","senior","N","C","a.独立的；有主见的","英pendant］ ","massive","passive","independent","pure","","","",""
"meqzs08096","senior","N","A","a.多样的；多元的n.倍数","美［dai'naem汰］ ","multiple","passive","convenient","tackle","","","",""
"meqzs08097","senior","N","A","a.多样的;不同的；各异的","英［dai”3：s］美 ","diverse","wrinkle","spy","secure","","","",""
"meqzs08098","senior","N","A","a.被束缚的；必定的n.范围","英［baund］美［baond］ ","bound","awkward","ripe","convenient","","","",""
"meqzs08099","senior","N","B","a.精力旺盛的;有活力的；积极的","ena^etik］ ","intelligent","energetic","Atlantic","focus","","","",""
