id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs02068","senior","N","D","v.交付；发表;递送","英［di'hvo(r)］美［di'hva］ ","conclude","ease","accompany","deliver","","","",""
"meqzs02069","senior","N","D","v.推断；决定；作结论","英［kon'klu:d］ ","reject","threaten","gather","conclude","","","",""
"meqzs02070","senior","N","B","v.继续进行；前进；开始","英［prn'si:d］美［prn'sid］ ","ease","proceed","strengthen","involve","","","",""
"meqzs02071","senior","N","C","v.禁止；阻止","英［prohibit］ ","calculate","acquire","prohibit","gather","","","",""
"meqzs02072","senior","N","D","v.更新；使恢复；刷新","英［rffi•叨美［n'fi•叨 ","illustrate","strengthen","restore","refresh","","","",""
"meqzs02073","senior","N","A","v.咀嚼；深思","英「ibstreit］美「ib. ","chew","explore","bury","flow","","","",""
"meqzs02074","senior","N","A","v.说明：举例说明；加插图","英「ibstreit］美「ib. ","illustrate","reduce","approach","pretend","","","",""
"meqzs02075","senior","N","C","v.举止；表现；做出反应","英［bi'heiv］H［bi'hev］ ","clap","gain","behave","identify","","","",""
"meqzs02076","senior","N","C","v.拒绝；丢弃n.次品","英［ri'djekt］美［ri'd/kt］ ","pretend","jog","reject","dismiss","","","",""
"meqzs02077","senior","N","A","v.具有资格；使合格","英「kwDhfhi］ ","qualify","bury","gain","deliver","","","",""
"meqzs02078","senior","N","C","v.聚集；积聚；收集","英「gaeda(r)］美「gas6》］ ","reduce","qualify","gather","examine","","","",""
"meqzs02079","senior","N","B","v.使卷入；涉及：参与","英［in'vnlv］美［in'valv］ ","establish","involve","deliver","ruin","","","",""
"meqzs02080","senior","N","D","v.解决；下决心；分解","英［门'ZDIv］美［门'zed ","quit","slide","gain","resolve","","","",""
"meqzs02081","senior","N","B","v.下决心；确定；判定","英［di't3：min］ ","illustrate","determine","approach","slide","","","",""
"meqzs02082","senior","N","C","v.勘探；探测；探索","美［di'13rmin］ ","oughtto","recall","explore","ruin","","","",""
"meqzs02083","senior","N","B","v.烤；炙；烘","英［must］美［roust］ ","approach","roast","concentrate","refresh","","","",""
"meqzs02084","senior","N","A","v.接近n.方法;途径","英b'pm5n美b'proutn ","approach","reject","threaten","reduce","","","",""
"meqzs02085","senior","N","B","v.恐吓；城胁","英「Oretn］美［Onln］ ","ruin","threaten","proceed","reduce","","","",""
"meqzs02086","senior","N","D","v.流泪n.哭泣","英［wi:p］美［wip］ ","concentrate","clap","jog","weep","","","",""
"meqzs02087","senior","N","A","v.捆扎；塞满n.包裹","英［paek］美［pack］ ","pack","illustrate","deliver","link","","","",""
"meqzs02088","senior","N","B","v.离开;放弃；辞职","英［kwit］美［kwit］ ","refresh","quit","establish","identify","","","",""
"meqzs02089","senior","N","A","v.应该，应当","英［刈美国 ","oughtto","flow","proceed","ruin","","","",""
"meqzs02090","senior","N","C","v.连接；联合n.环节","英口咏］美口咏］ ","restore","bury","link","chew","","","",""
"meqzs02091","senior","N","B","v.联合；结合","英［kom'bam］ ","demonstrate","combine","involve","flow","","","",""
"meqzs02092","senior","N","A","v.流；流动n.流量","美［kom'bain］ ","flow","ease","reject","resolve","","","",""
"meqzs02093","senior","N","D","v.证明；演示；论证","英［fbu］美［flou］ ","deliver","identify","bury","demonstrate","","","",""
"meqzs02094","senior","N","D","v.埋葬；埋藏","^［demanstreit］ ","slide","pack","restore","bury","","","",""
"meqzs02095","senior","N","B","v.徘徊;闲逛；漫步","^［demanstreit］ ","determine","wander","examine","gather","","","",""
"meqzs02096","senior","N","B","v.慢跑","美「ckmon.stret］ ","chew","jog","link","ease","","","",""
"meqzs02097","senior","N","A","v.解散；解雇；开除","英［dis'mis］美［dis'mis］ ","dismiss","ruin","determine","establish","","","",""
"meqzs02098","senior","N","C","v.代表；表示","英Lrepn'zent］ ","quit","establish","represent","involve","","","",""
"meqzs02099","senior","N","D","v.磨光；润色n.抛光剂","英［'PD叩美［'pahJl ","restore","strengthen","reject","polish","","","",""
"meqzs02100","senior","N","A","v.&n.鼓掌；拍手","英［kkep］美［kl即］ ","clap","bury","approach","gather","","","",""
"meqzs02101","senior","N","C","v.陪伴；伴随；伴奏","英［kkep］美［kl即］ ","chew","ease","accompany","conclude","","","",""
