id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzs30078","senior","N","A","n.自助餐厅；食堂","英［k任必'tiori。］ ","cafeteria","qualification","crop","billion","","","",""
"meqzs30079","senior","N","B","n.总数；总合v.总结：概括","英［sAm］美［sAm］ ","crime","sum","cycle","specialist","","","",""
"meqzs30080","senior","N","A","n.数量;金额v.共计;等于","英［o'maunl］美归'maontnv］ ","amount","consultation","crime","component","","","",""
"meqzs30081","senior","N","D","n.足踝;踝关节","英「则kl］美［刻koi］ ","accommodation","device","soccer","ankle","","","",""
"meqzs30082","senior","N","C","n.足球","英「sDko(r)］美］sQko(r)］ ","maximum","accommodation","soccer","cycle","","","",""
"meqzs30083","senior","N","C","n.果酱;拥挤；困境v.阻塞","英［d^sem］美［d3&m］ ","cycle","accommodation","jam","resource","","","",""
"meqzs30084","senior","N","C","n.组成部分；成分a.组成的","央［kompoonont］ ","crime","million","component","jam","","","",""
"meqzs30085","senior","N","B","n.组织；团体；机构","美［k0mpounsnt］ (organization)","centre","organisation","gravity","housing","","","",""
"meqzs30086","senior","N","B","n.祖宗；祖先","^［.oigonai'zeijh］ ","fund","ancestor","sum","qualification","","","",""
"meqzs30087","senior","N","D","n.钻石；菱形","英「daiomond］ ","sort","housing","sum","diamond","","","",""
"meqzs30088","senior","N","A","n.最大值a.最大的","英「mseksimom］ ","maximum","brick","component","gravity","","","",""
"meqzs30089","senior","N","C","n.最后期限：截止期限","英「dedlam］ ","liberty","brick","deadline","centre","","","",""
"meqzs30090","senior","N","D","n.最小值a.最小的","英「minimnm］ ","ankle","chairman","centre","minimum","","","",""
"meqzs30091","senior","N","D","n.罪行；犯罪","英［kraim］美［kraim］ ","composition","housing","soccer","crime","","","",""
"meqzs30092","senior","N","D","n.成分；作文；组成：作曲","［.knmps'zijh］ ","qualification","dignity","cycle","composition","","","",""
"meqzs30093","senior","N","B","n.庄稼；收成v.种庄稼;收成","英［krop］美［krap］ ","liberty","crop","centre","pose","","","",""
"meqzs30094","senior","N","B","n.作者；作家","英「。:0。（叨美「加］ ","seed","author","sum","million","","","",""
"meqzs30095","senior","N","A","n.海报；公告","英［'85匕（叨 ","poster","composition","pole","specialist","","","",""
"meqzs30096","senior","N","C","num.&n.1亿a.十亿的","英「biljon］美［bljon］ ","amount","author","billion","device","","","",""
"meqzs30097","senior","N","B","num.&n.百万a.百万的","英「miljon］美［miljon］ ","variety","million","resource","category","","","",""
