id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzj16013","junior","N","D","pity","英「piti］美「piti］ ","n.漫画；动画片","n.练习；实践","n.筷子（chopstick的名词复数）","n.怜悯，同情；可惜","","","",""
"meqzj16014","junior","N","D","UK","英［ju:kei］美［juJkei］ ","n.老板，上司","n.例子；榜样","n.空间；太空；空格键","n.英国","","","",""
"meqzj16015","junior","N","C","practice","英「prsektis］ ","n.玫瑰花；玫瑰红","n.柠檬；柠檬黄","n.练习；实践","n.垃圾;废物（美trash）","","","",""
"meqzj16016","junior","N","B","neighbour","英［heibo（r）］美［neb》］ (AmEneighbor)","n.母鸡","n.邻居;邻国","n.煤；煤块","n・伦敦","","","",""
"meqzj16017","junior","N","B","bell","英［bel］美［bd］ ","n.邻居;邻国","n.铃铛；钟声","n・伦敦","n.能力；才能","","","",""
"meqzj16018","junior","N","C","leader","英⑪也⑻美「lid》］ ","n.邻居;邻国","n.礼物；赠品","n.领导人；领先者","n.筷子（chopstick的名词复数）","","","",""
"meqzj16019","junior","N","B","land","英［laend］美［l&nd］ ","n.老板，上司","n.陆地；土地v.登岸","n・伦敦","n.录像；视频","","","",""
"meqzj16020","junior","N","B","video","英「vidioo］ ","n.领导人；领先者","n.录像；视频","n.旅馆，宾馆","n.历史；发展过程","","","",""
"meqzj16021","junior","N","C","London","英［lAndon］美［】And9n］ ","大门；登机口","n.例子；榜样","n・伦敦","n.蜡烛","","","",""
"meqzj16022","junior","N","A","wheel","英［wjl］美［wil］ ","n.轮子；机轮","n.码；场所；院子","n.旅行者；游客","n.铃铛；钟声","","","",""
"meqzj16023","junior","N","A","hotel","英［h。。tel］H［hoo'nte.l ","n.旅馆，宾馆","乐趣；娱乐活动","n.陆地；土地v.登岸","大门；登机口","","","",""
"meqzj16024","junior","N","D","trip","英［tnp］美［trip］ ","n.交易，贸易v.进行交换","n.邻居;邻国","n.轮子；机轮","旅行；旅程","","","",""
"meqzj16025","junior","N","C","tourist","英［'tosnst］美［'tonst］ ","n.练习；实践","n・伦敦","n.旅行者；游客","n.陆地；土地v.登岸","","","",""
"meqzj16026","junior","N","B","yard","英［ja:d］美［jard］ ","n.陆地；土地v.登岸","n.码；场所；院子","n.牛肉","n・伦敦","","","",""
"meqzj16027","junior","N","A","ant","英［aent］美侬明 ","n.蚂蚁","n.年龄；时代","n.历史；发展过程","n.秘书；大臣","","","",""
"meqzj16028","junior","N","D","sale","英［sell］美［sei］ ","n.练习；实践","n.美元","n.秘书；大臣","n.售卖；出售","","","",""
"meqzj16029","junior","N","D","cartoon","英［kci:'tu:n］ ","n.年龄；时代","n.交易，贸易v.进行交换","n.年级；成绩；等级","n.漫画；动画片","","","",""
"meqzj16030","junior","N","C","trade","美［kar'tun］ ","n.年龄；时代","乐趣；娱乐活动","n.交易，贸易v.进行交换","n.怜悯，同情；可惜","","","",""
"meqzj16031","junior","N","B","hat","英［haet］美［haet］ ","n.能力；才能","n.（带沿的）帽子","n.困难；麻烦","n.空间；太空；空格键","","","",""
"meqzj16032","junior","N","A","nothing","英「11人阿美「nAgnj］ ","n.没有东西；什么都没有ad.一点也不","n.陆地；土地v.登岸","n.筷子（chopstick的名词复数）","n.历史；发展过程","","","",""
"meqzj16033","junior","N","D","rose","英［muz］美［rooz］ ","n.模型；范例；模特儿","n.（带沿的）帽子","n.年级；成绩；等级","n.玫瑰花；玫瑰红","","","",""
"meqzj16034","junior","N","D","coal","英［kool］美［koul］ ","n.历史；发展过程","n.蚂蚁","n.秘书；大臣","n.煤；煤块","","","",""
"meqzj16035","junior","N","C","dollar","英「dDb(r) ","n.交易，贸易v.进行交换","乐趣；娱乐活动","n.美元","n.领导人；领先者","","","",""
"meqzj16036","junior","N","B","gate","美「dab(r)］ ","n.米","大门；登机口","n・伦敦","n.漫画；动画片","","","",""
"meqzj16037","junior","N","D","metre","英［'mi:匕(r)］美 (AmEmeter)","n.例子；榜样","n.牛肉","n.困难；麻烦","n.米","","","",""
"meqzj16038","junior","N","B","secret","英「si:krat］美［*sikrstn］ ","n.年级；成绩；等级","n.秘密a.秘密的","n.旅馆，宾馆","n.模型；范例；模特儿","","","",""
"meqzj16039","junior","N","D","secretary","英「sekntri］ ","n.困难；麻烦","n.模型；范例；模特儿","n.母鸡","n.秘书；大臣","","","",""
"meqzj16040","junior","N","C","postcard","Hf'sekrsteri］ ","n.煤；煤块","n.旅馆，宾馆","n.明信片","n.轮子；机轮","","","",""
"meqzj16041","junior","N","A","model","英「mDdl］美［madl］ ","n.模型；范例；模特儿","n.蜡烛","n.空间；太空；空格键","旅行；旅程","","","",""
"meqzj16042","junior","N","A","stranger","英「stremdsMr)］ ","n.陌生人；异乡人","n.售卖；出售","n.美元","n.煤；煤块","","","",""
"meqzj16043","junior","N","A","hen","英［hen］美［hen］ ","n.母鸡","n.蜡烛","n.目的；意图","n.礼物；赠品","","","",""
"meqzj16044","junior","N","C","wood","英［wod］美［wud］ ","n.怜悯，同情；可惜","n.旅馆，宾馆","n.木头；树木","n.陆地；土地v.登岸","","","",""
"meqzj16045","junior","N","A","purpose","英「P3：pos］ ","n.目的；意图","n.铃铛；钟声","n.垃圾;废物（美trash）","n.大脑；头脑","","","",""
"meqzj16046","junior","N","C","brain","美「P3rpgs］ ","n.煤；煤块","n.母鸡","n.大脑；头脑","n.木头；树木","","","",""
"meqzj16047","junior","N","B","ability","英©bibti］美［o'bditi］ ","n.没有东西；什么都没有ad.一点也不","n.能力；才能","n.明信片","n.蚂蚁","","","",""
"meqzj16048","junior","N","B","grade","英［greid］美［gred］ ","n.怜悯，同情；可惜","n.年级；成绩；等级","n.漫画；动画片","n.模型；范例；模特儿","","","",""
"meqzj16049","junior","N","C","age","英［eid］］美［edR ","n.篮子，框子","n.轮子；机轮","n.年龄；时代","n.怜悯，同情；可惜","","","",""
"meqzj16050","junior","N","D","lemon","英［'leman］美［'lemsn］ ","n.木头；树木","n.怜悯，同情；可惜","n.铃铛；钟声","n.柠檬；柠檬黄","","","",""
"meqzj16051","junior","N","A","beef","英［bi:f］美［bif］ ","n.牛肉","n.模型；范例；模特儿","n.困难；麻烦","n.售卖；出售","","","",""
"meqzj16052","junior","N","B","n.空间；太空；空格键","英回呢闻美［spes］ ","nothing","space","pity","basket","","","",""
"meqzj16053","junior","N","A","n.口袋a.袖珍的","英「pDkit］美「pakit］ ","pocket","pear","nothing","practice","","","",""
"meqzj16054","junior","N","A","n.筷子（chopstick的名词复数）","英［gpstiks］ ","chopsticks","secret","neighbour","yard","","","",""
"meqzj16055","junior","N","A","n.困难；麻烦","美邛stiks］ ","difficulty","pocket","example","beef","","","",""
"meqzj16056","junior","N","D","n.垃圾;废物（美trash）","英［dfikHti］ ","coal","land","chopsticks","rubbish","","","",""
"meqzj16057","junior","N","D","n.蜡烛","英［'kaendl］美［'kaendl］ ","grade","pear","fun","candle","","","",""
"meqzj16058","junior","N","C","n.篮子，框子","英「ba:skit］ ","example","purpose","basket","model","","","",""
"meqzj16059","junior","N","D","n.老板，上司","英［bDs］美［bos］ ","nothing","practice","history","boss","","","",""
"meqzj16060","junior","N","A","乐趣；娱乐活动","英［fXn］美［fXn］ ","fun","land","boss","pocket","","","",""
"meqzj16061","junior","N","A","n.梨子，梨树","英［ps(r)］美［per］ ","pear","model","trip","video","","","",""
"meqzj16062","junior","N","D","n.礼物；赠品","英［'preznt］美［'preznt］ ","neighbour","secret","fun","present","","","",""
"meqzj16063","junior","N","D","n.历史；发展过程","英「histri］美「histori］ ","basket","ability","example","history","","","",""
"meqzj16064","junior","N","B","n.例子；榜样","英［ig'zQ：mpl］ ","leader","example","UK","rose","","","",""
"meqzj16065","junior","N","C","n.怜悯，同情；可惜","英「piti］美「piti］ ","sale","postcard","pity","candle","","","",""
"meqzj16066","junior","N","A","n.英国","英［ju:kei］美［juJkei］ ","UK","coal","difficulty","trade","","","",""
"meqzj16067","junior","N","B","n.练习；实践","英「prsektis］ ","dollar","practice","UK","boss","","","",""
"meqzj16068","junior","N","C","n.邻居;邻国","英［heibo（r）］美［neb》］ (AmEneighbor)","hat","secretary","neighbour","nothing","","","",""
"meqzj16069","junior","N","A","n.铃铛；钟声","英［bel］美［bd］ ","bell","boss","grade","land","","","",""
"meqzj16070","junior","N","A","n.领导人；领先者","英⑪也⑻美「lid》］ ","leader","lemon","London","beef","","","",""
"meqzj16071","junior","N","D","n.陆地；土地v.登岸","英［laend］美［l&nd］ ","boss","wheel","pear","land","","","",""
"meqzj16072","junior","N","A","n.录像；视频","英「vidioo］ ","video","model","leader","wood","","","",""
"meqzj16073","junior","N","C","n・伦敦","英［lAndon］美［】And9n］ ","space","land","London","chopsticks","","","",""
"meqzj16074","junior","N","C","n.轮子；机轮","英［wjl］美［wil］ ","hotel","brain","wheel","bell","","","",""
"meqzj16075","junior","N","D","n.旅馆，宾馆","英［h。。tel］H［hoo'nte.l ","ant","purpose","fun","hotel","","","",""
"meqzj16076","junior","N","A","旅行；旅程","英［tnp］美［trip］ ","trip","example","pity","hen","","","",""
"meqzj16077","junior","N","C","n.旅行者；游客","英［'tosnst］美［'tonst］ ","beef","yard","tourist","ant","","","",""
"meqzj16078","junior","N","C","n.码；场所；院子","英［ja:d］美［jard］ ","nothing","ability","yard","lemon","","","",""
"meqzj16079","junior","N","A","n.蚂蚁","英［aent］美侬明 ","ant","purpose","basket","secretary","","","",""
"meqzj16080","junior","N","B","n.售卖；出售","英［sell］美［sei］ ","model","sale","tourist","hen","","","",""
"meqzj16081","junior","N","D","n.漫画；动画片","英［kci:'tu:n］ ","ability","basket","coal","cartoon","","","",""
"meqzj16082","junior","N","A","n.交易，贸易v.进行交换","美［kar'tun］ ","trade","stranger","chopsticks","secretary","","","",""
"meqzj16083","junior","N","B","n.（带沿的）帽子","英［haet］美［haet］ ","ability","hat","neighbour","ant","","","",""
"meqzj16084","junior","N","A","n.没有东西；什么都没有ad.一点也不","英「11人阿美「nAgnj］ ","nothing","fun","UK","model","","","",""
"meqzj16085","junior","N","C","n.玫瑰花；玫瑰红","英［muz］美［rooz］ ","practice","trade","rose","example","","","",""
"meqzj16086","junior","N","A","n.煤；煤块","英［kool］美［koul］ ","coal","stranger","candle","hat","","","",""
"meqzj16087","junior","N","B","n.美元","英「dDb(r) ","land","dollar","pocket","candle","","","",""
"meqzj16088","junior","N","C","大门；登机口","美「dab(r)］ ","chopsticks","trip","gate","neighbour","","","",""
"meqzj16089","junior","N","A","n.米","英［'mi:匕(r)］美 (AmEmeter)","metre","rubbish","secretary","hat","","","",""
"meqzj16090","junior","N","C","n.秘密a.秘密的","英「si:krat］美［*sikrstn］ ","pity","video","secret","sale","","","",""
"meqzj16091","junior","N","D","n.秘书；大臣","英「sekntri］ ","neighbour","stranger","ant","secretary","","","",""
"meqzj16092","junior","N","C","n.明信片","Hf'sekrsteri］ ","trip","candle","postcard","cartoon","","","",""
"meqzj16093","junior","N","D","n.模型；范例；模特儿","英「mDdl］美［madl］ ","space","neighbour","leader","model","","","",""
"meqzj16094","junior","N","D","n.陌生人；异乡人","英「stremdsMr)］ ","boss","chopsticks","wheel","stranger","","","",""
"meqzj16095","junior","N","B","n.母鸡","英［hen］美［hen］ ","postcard","hen","UK","ant","","","",""
"meqzj16096","junior","N","C","n.木头；树木","英［wod］美［wud］ ","rose","space","wood","postcard","","","",""
"meqzj16097","junior","N","A","n.目的；意图","英「P3：pos］ ","purpose","metre","fun","neighbour","","","",""
"meqzj16098","junior","N","C","n.大脑；头脑","美「P3rpgs］ ","rubbish","rose","brain","bell","","","",""
"meqzj16099","junior","N","B","n.能力；才能","英©bibti］美［o'bditi］ ","postcard","ability","difficulty","stranger","","","",""
"meqzj16100","junior","N","B","n.年级；成绩；等级","英［greid］美［gred］ ","wood","grade","pear","hen","","","",""
"meqzj16101","junior","N","B","n.年龄；时代","英［eid］］美［edR ","neighbour","age","ability","model","","","",""
"meqzj16102","junior","N","B","n.柠檬；柠檬黄","英［'leman］美［'lemsn］ ","London","lemon","fun","model","","","",""
"meqzj16103","junior","N","D","n.牛肉","英［bi:f］美［bif］ ","ability","pear","boss","beef","","","",""
