id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzj11087","junior","N","B","num.&n.七十","英「sevnti］ ","twelve","seventy","ninth","anyone","","","",""
"meqzj11088","junior","N","B","num.&n.三","英［Ori:］美［Ori］ ","nine","three","fifteen","eighth","","","",""
"meqzj11089","junior","N","C","num.&n.三十","英「03：可美「的叫 ","seventeen","two","thirty","anybody","","","",""
"meqzj11090","junior","N","A","num.&n.十","英［ten］美［忆川 ","ten","thirteen","twelve","nine","","","",""
"meqzj11091","junior","N","D","num.&n.十八","英美［e'tin］ ","twentieth","mine","ninth","eighteen","","","",""
"meqzj11092","junior","N","C","num.&n.十二","英［twelv］美［twclv］ ","first","tenth","twelve","fourteen","","","",""
"meqzj11093","junior","N","B","num.&n.十九","英［，nain'ti:n］ ","sixteen","nineteen","first","fifteen","","","",""
"meqzj11094","junior","N","B","num.&n.十六","美［nain'tin］ ","ourselves","sixteen","eighth","four","","","",""
"meqzj11095","junior","N","B","num.&n，一~匕","英］siks'tim］ ","eight","seventeen","ten","two","","","",""
"meqzj11096","junior","N","C","num.&n.十三","美［sik'stin］ ","seven","seventy","thirteen","sixty","","","",""
"meqzj11097","junior","N","D","num.&n.十四","英Lsevn'ti:n］ ","twelve","twelfth","eighth","fourteen","","","",""
"meqzj11098","junior","N","C","num.&n.十五","英［ff't洞美［fiftin］ ","myself","sixty","fifteen","nine","","","",""
"meqzj11099","junior","N","C","num.&n.十一","英［i'levn］美［i'levan］ ","hers","anybody","eleven","herself","","","",""
"meqzj11100","junior","N","A","num.&n.U!","英［①:⑺］美［fbr，for］ ","four","twelfth","sixth","twelve","","","",""
"meqzj11101","junior","N","C","num.&n.四十","英「美［fbrti］ ","ourselves","three","forty","one","","","",""
"meqzj11102","junior","N","C","num.&n.五","英［fhiv］美［fhiv］ ","itself","twentieth","five","mine","","","",""
"meqzj11103","junior","N","A","num.&n.五十","英闻美［方的 ","fifty","fifteen","three","nine","","","",""
"meqzj11104","junior","N","A","num.&pron.&n.一，一个","英［wAn］美［WAD］ ","one","fifty","anyone","thirty","","","",""
"meqzj11105","junior","N","B","n.&num.零；零度","英「znroo］美「zirou］ ","first","zero","ninety","sixty","","","",""
