id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzj20034","junior","N","C","shame","英［'mnubailfoun］ ","n.学期；术语；条款","n.食盐a.用盐腌渍的","n.羞愧，羞耻V.使丢脸","n.美国人a.美国的；美洲的","","","",""
"meqzj20035","junior","N","B","artist","英美「artist］ ","n.叶子；树叶","n.艺术家","n.演讲；演说","n.石头；岩石;摇滚乐","","","",""
"meqzj20036","junior","N","A","meaning","央］rI•mi:mr)iJ ","n.意思，意义","n.段落；通道","n.音乐会","n.对；双v.配对","","","",""
"meqzj20037","junior","N","A","concert","美「minii］］ ","n.音乐会","n.学生；学员","n.亚洲","n.一顿饭","","","",""
"meqzj20038","junior","N","C","musician","英口叫ju'zijh ","n.演讲者；讲话的人","n.休息；剩下的部分v.休息","n.音乐家","n.学期；术语；条款","","","",""
"meqzj20039","junior","N","A","n.形势；情况","^［.sitfueijh］ ","situation","rest","shame","pair","","","",""
"meqzj20040","junior","N","A","n.兴趣；利息","^［.sitfu'efbn］ ","interest","Asia","America","blood","","","",""
"meqzj20041","junior","N","A","n.休息；剩下的部分v.休息","英「intrnst美［intnst］ ","rest","toothache","situation","lot","","","",""
"meqzj20042","junior","N","A","n.需要，需求v.需要","英［ni:d］美［nid］ ","need","choice","piece","key","","","",""
"meqzj20043","junior","N","A","n.大量；许多","英［lm］美［3］ (a lot of 许多的)","lot","leaf","smoke","mobilephone","","","",""
"meqzj20044","junior","N","C","n.选择；抉择","英［tfois］美［tjbis］ ","mobilephone","term","choice","artist","","","",""
"meqzj20045","junior","N","A","n.学期；术语；条款","英［t3：m］美［t3rm］ ","term","artist","page","lot","","","",""
"meqzj20046","junior","N","D","n.学生；学员","^［stju:dnt］ ","toothache","speech","musician","student","","","",""
"meqzj20047","junior","N","B","n.血液","英［blAd］美［blAd］ ","America","blood","passage","bit","","","",""
"meqzj20048","junior","N","C","n.牙齿","英［tu:即美［tu0］ (pl. teeth)","medicine","piece","tooth","research","","","",""
"meqzj20049","junior","N","A","n.牙痛","美］tu“ek］ ","toothache","student","bit","tooth","","","",""
"meqzj20050","junior","N","A","n.亚洲","英］e［利美［上塔封 ","Asia","meaning","toothache","piece","","","",""
"meqzj20051","junior","N","B","n.亚洲人a.亚洲的；亚洲人的","英［eijh］美［格词 ","concert","Asian","row","shame","","","",""
"meqzj20052","junior","N","A","n.烟v.抽烟；冒烟","英［smouk］ ","smoke","need","bit","medicine","","","",""
"meqzj20053","junior","N","A","n.石头；岩石;摇滚乐","英［rok］美［rak］ ","rock","smoke","speaker","artist","","","",""
"meqzj20054","junior","N","A","n.研究；调查","美［n，s3M ","research","salt","bit","speaker","","","",""
"meqzj20055","junior","N","A","n.食盐a.用盐腌渍的","英美［solt］ ","salt","speaker","piece","leaf","","","",""
"meqzj20056","junior","N","B","n.演讲；演说","英曲切美即必 ","interest","speech","toothache","speaker","","","",""
"meqzj20057","junior","N","A","n.演讲者；讲话的人","英［spkko(r)］ ","speaker","page","student","salt","","","",""
"meqzj20058","junior","N","B","n.男演员","美「spik》］ ","pair","actor","speaker","rest","","","",""
"meqzj20059","junior","N","C","n.美洲；美国","英「aektn(r)］ ","rock","mobilephone","America","actor","","","",""
"meqzj20060","junior","N","A","n.美国人a.美国的；美洲的","美「aekt»］ ","American","meal","artist","page","","","",""
"meqzj20061","junior","N","B","n.药；医疗，医学","英［n'menkon］ ","speaker","medicine","bit","mobilephone","","","",""
"meqzj20062","junior","N","D","n.钥匙；答案a.关键的","美［n'mniknn］ ","bit","mobilephone","lot","key","","","",""
"meqzj20063","junior","N","C","n.叶子；树叶","英美［lif］ (pl. leaves)","student","speaker","leaf","smoke","","","",""
"meqzj20064","junior","N","B","n.页码","英［peids］美［pedj］ ","situation","page","blood","student","","","",""
"meqzj20065","junior","N","C","n.一顿饭","英美［mil］ ","interest","smoke","meal","research","","","",""
"meqzj20066","junior","N","B","n.一点；少量","英［b】t］美［bit］ ","tooth","bit","blood","smoke","","","",""
"meqzj20067","junior","N","A","n.对；双v.配对","英［peo(r)］美［per］ ","pair","interest","passage","tooth","","","",""
"meqzj20068","junior","N","B","n.段落；通道","英「paesuij］ ","rest","passage","choice","key","","","",""
"meqzj20069","junior","N","B","n.块，片","H［'paesid3］ ","choice","piece","meal","musician","","","",""
"meqzj20070","junior","N","B","n.排，行v.划船","英［mu］美［rou］ ","musician","row","thousand","tooth","","","",""
"meqzj20071","junior","N","A","n.千","美［Oauzond］ ","thousand","concert","choice","pair","","","",""
"meqzj20072","junior","N","A","n.移动电话；手机","美［'moblfbn］ ","mobilephone","need","actor","situation","","","",""
"meqzj20073","junior","N","D","n.羞愧，羞耻V.使丢脸","英［'mnubailfoun］ ","musician","actor","mobilephone","shame","","","",""
"meqzj20074","junior","N","C","n.艺术家","英美「artist］ ","mobilephone","smoke","artist","America","","","",""
"meqzj20075","junior","N","C","n.意思，意义","央］rI•mi:mr)iJ ","America","research","meaning","page","","","",""
"meqzj20076","junior","N","C","n.音乐会","美「minii］］ ","American","medicine","concert","Asia","","","",""
"meqzj20077","junior","N","C","n.音乐家","英口叫ju'zijh ","page","mobilephone","musician","shame","","","",""
