id,type,mchoice,ans,title,desc,opa,opb,opc,opd,ope,opf,opg,oph
"meqzp04017","primary","N","D","with","英[w冏]美[wiO] ","ad.再一次；再","pron.他/她/它们（宾格）","5n.臂，手臂","prep.关于；和","","","",""
"meqzp04018","primary","N","B","for","英[必⑻]美的[向] ","conj.但是prep.除.....以外ad.只不过....","prep.为了...conj.因为","prep&conj.S.............之后ad.以后a.后来的","prep.跟...一样vt.喜欢","","","",""
"meqzp04019","primary","N","A","down","英[daun]美[daun] ","prep.沿....而下ad.向下","n.鼻子","ad.也conj.另夕卜","ad.在哪里","","","",""
"meqzp04020","primary","N","B","behind","英[bi'hamd]美[bi'hamd] ","pron.他们;人们","prep.在....后面ad.在后面;向后","n.爸爸","pron我们的","","","",""
"meqzp04021","primary","N","A","by","英[bai]美[bai] ","prep.在....旁；乘坐……ad.经过","pron.他/她/它们（宾格）","prep.在.....中间ad.当中","ad.在这里","","","",""
"meqzp04022","primary","N","B","beside","英[bi1said]美[bi'said] ","n.班；班级","prep.在...旁边;靠近","pron.她","(=attimes)ad.有时","","","",""
"meqzp04023","primary","N","D","on","英[Dn]美[an] ","prep.在...旁边;靠近","prep.在.....中间ad.当中","proa他们的","prep.在....上","","","",""
"meqzp04024","primary","N","D","before","英[bi'fb:(r)]美[bHfbr] ","pron.她，她的","pron.他的","prep.跟...一样vt.喜欢","prep.在....之前conj.在……之前a.从前","","","",""
"meqzp04025","primary","N","A","between","英[bi'twim]美[bi'twin] ","prep.在.....中间ad.当中","prep.在...旁边;靠近","int.再见","ad.总是；永远","","","",""
"meqzp04026","primary","N","A","your","英[g(r)]美[jur] ","pron.你的；你们的","pron.她，她的","prep.在....之前conj.在……之前a.从前","ad.总是；永远","","","",""
"meqzp04027","primary","N","A","what","英[wDt]美[wat] ","pron.什么a.多么","(more，most)pron.许多人a.许多的","pron.我","pron.你的；你们的","","","",""
"meqzp04028","primary","N","A","who","英[hu:]美[hu] ","pron.谁","conj.但是prep.除.....以外ad.只不过....","n.阿姨；舅母","pron.我的","","","",""
"meqzp04029","primary","N","B","whose","英[hu:z]美[huz] ","pron.他的","pron.谁的","n.背a.背部的ad.以前","prep.跟...一样vt.喜欢","","","",""
"meqzp04030","primary","N","C","him","英[him]美[him] ","int.再见","prep.在.....中间ad.当中","pron.他（宾格）","pron.他的","","","",""
"meqzp04031","primary","N","A","them","英[6om]美[Oom] ","pron.他/她/它们（宾格）","prep.在....上","n.冰","prep.沿....而下ad.向下","","","",""
"meqzp04032","primary","N","C","his","英[hiz]美[hiz] ","prep.在...旁边;靠近","n.鼻子","pron.他的","conj.当....的时候","","","",""
"meqzp04033","primary","N","B","they","英[版i]美[加] ","n.傍晚，晚上","pron.他们;人们","ad.再一次；再","conj.但是prep.除.....以外ad.只不过....","","","",""
"meqzp04034","primary","N","B","their","英[呼钝叨]美[der] ","conj.当....的时候","proa他们的","prep.在....上","pron.什么a.多么","","","",""
"meqzp04035","primary","N","C","its","英[㈣]美[rts] ","n.鼻子","ad.在哪里","pron.它的","int.再见","","","",""
"meqzp04036","primary","N","D","she","英[饰]美饰] ","prep.在.....中间ad.当中","pron.他（宾格）","pron.她，她的","pron.她","","","",""
"meqzp04037","primary","N","A","her","英[心⑻]美[13] ","pron.她，她的","ad.怎样；多少","prep当中的","ad.在这里","","","",""
"meqzp04038","primary","N","D","me","英[mi]美[mi] ","proa他们的","prep.为了...conj.因为","n.冰","pron.我","","","",""
"meqzp04039","primary","N","A","my","英[mai]美[mai] ","pron.我的","n.背a.背部的ad.以前","int.再见","ad.也；太；非常","","","",""
"meqzp04040","primary","N","C","our","英[Q：(r)]美[aor] ","ad.总是；永远","ad.在这里","pron我们的","ad.在哪里","","","",""
"meqzp04041","primary","N","A","many","英[meni]美[msni] ","(more，most)pron.许多人a.许多的","prep.在....之前conj.在……之前a.从前","prep.跟...一样vt.喜欢","pron.他/她/它们（宾格）","","","",""
"meqzp04042","primary","N","D","yesterday","英[jes匕dei]美[jestordei] ","prep.沿....而下ad.向下","pron.我的","pron.我","n.&ad.昨天","","","",""
"meqzp04043","primary","N","A","aunt","英[a：nt]美0nt] ","n.阿姨；舅母","pron.她，她的","pron.他的","prep.在....后面ad.在后面;向后","","","",""
"meqzp04044","primary","N","A","dad","英[dæd]美[dæd] ","n.爸爸","prep.在....上","ad.再一次；再","conj.但是prep.除.....以外ad.只不过....","","","",""
"meqzp04045","primary","N","B","class","英[kla:s]美[klæs] ","prep.为了...conj.因为","n.班；班级","prep.在...旁边;靠近","(more，most)pron.许多人a.许多的","","","",""
"meqzp04046","primary","N","A","evening","英[i:vniD]美[ivnnj] ","n.傍晚，晚上","pron.她","prep.为了...conj.因为","pron.他（宾格）","","","",""
"meqzp04047","primary","N","A","back","英[Ixek]美[bxk] ","n.背a.背部的ad.以前","pron.它的","ad.在这里","prep.跟...一样vt.喜欢","","","",""
"meqzp04048","primary","N","D","nose","英[nouz]美[nouz] ","int.n.&v.欢迎a.受欢迎的","(=attimes)ad.有时","n.&ad.昨天","n.鼻子","","","",""
"meqzp04049","primary","N","B","arm","英[a:m]美[arm] ","prep&conj.S.............之后ad.以后a.后来的","5n.臂，手臂","prep当中的","pron.他的","","","",""
"meqzp04050","primary","N","D","ice","英[ais]美[⑶s] ","pron.他（宾格）","prep.从...起；来自","(more，most)pron.许多人a.许多的","n.冰","","","",""
"meqzp04051","primary","N","A","ad.也；太；非常","英[皿:]美[tu] ","too","yesterday","nose","for","","","",""
"meqzp04052","primary","N","D","ad.也conj.另夕卜","英[]美[OISOU] ","me","arm","aunt","also","","","",""
"meqzp04053","primary","N","A","(=attimes)ad.有时","英[SAmtaimz]美[SAmJaimz] ","sometimes","always","yesterday","of","","","",""
"meqzp04054","primary","N","C","ad.再一次；再","英[n'gen]美[。gm] ","for","like","again","dad","","","",""
"meqzp04055","primary","N","C","ad.在哪里","英[ws(r)]美[wer] ","their","what","where","when","","","",""
"meqzp04056","primary","N","A","ad.在这里","英[hio(r)]美[hir] ","here","she","his","but","","","",""
"meqzp04057","primary","N","C","ad.怎样；多少","英[hau]美[hau] ","also","yesterday","how","by","","","",""
"meqzp04058","primary","N","C","ad.总是；永远","英[o:lweiz]美[olwez] ","class","nose","always","like","","","",""
"meqzp04059","primary","N","A","conj.但是prep.除.....以外ad.只不过....","英[b刈]美[bAt] ","but","aunt","dad","how","","","",""
"meqzp04060","primary","N","A","conj.当....的时候","英[wen]美[w£n] ","when","too","before","arm","","","",""
"meqzp04061","primary","N","D","conj.或；否则","英[b：(r)]美[6] ","nose","whose","here","or","","","",""
"meqzp04062","primary","N","C","int.n.&v.欢迎a.受欢迎的","英[welkom]美[wdkom] ","beside","who","welcome","back","","","",""
"meqzp04063","primary","N","B","int.再见","英[Lgud'bai]美[Lgud'ba] (bye)","on","goodbye","arm","what","","","",""
"meqzp04064","primary","N","C","prep&conj.S.............之后ad.以后a.后来的","英[&徐⑻]美[&fto(r)] ","between","yesterday","after","also","","","",""
"meqzp04065","primary","N","C","prep当中的","英[3]美[AV] ","his","she","of","goodbye","","","",""
"meqzp04066","primary","N","C","prep.从...起；来自","英[]美[丘Am] ","welcome","after","from","whose","","","",""
"meqzp04067","primary","N","D","prep.跟...一样vt.喜欢","英[Ek]美[Ek] ","me","her","evening","like","","","",""
"meqzp04068","primary","N","D","prep.关于；和","英[w冏]美[wiO] ","back","its","again","with","","","",""
"meqzp04069","primary","N","D","prep.为了...conj.因为","英[必⑻]美的[向] ","also","welcome","him","for","","","",""
"meqzp04070","primary","N","B","prep.沿....而下ad.向下","英[daun]美[daun] ","by","down","but","arm","","","",""
"meqzp04071","primary","N","D","prep.在....后面ad.在后面;向后","英[bi'hamd]美[bi'hamd] ","their","goodbye","she","behind","","","",""
"meqzp04072","primary","N","A","prep.在....旁；乘坐……ad.经过","英[bai]美[bai] ","by","her","my","class","","","",""
"meqzp04073","primary","N","B","prep.在...旁边;靠近","英[bi1said]美[bi'said] ","class","beside","evening","for","","","",""
"meqzp04074","primary","N","B","prep.在....上","英[Dn]美[an] ","behind","on","after","evening","","","",""
"meqzp04075","primary","N","C","prep.在....之前conj.在……之前a.从前","英[bi'fb:(r)]美[bHfbr] ","by","welcome","before","where","","","",""
"meqzp04076","primary","N","C","prep.在.....中间ad.当中","英[bi'twim]美[bi'twin] ","when","dad","between","with","","","",""
"meqzp04077","primary","N","A","pron.你的；你们的","英[g(r)]美[jur] ","your","also","dad","after","","","",""
"meqzp04078","primary","N","C","pron.什么a.多么","英[wDt]美[wat] ","on","between","what","for","","","",""
"meqzp04079","primary","N","B","pron.谁","英[hu:]美[hu] ","yesterday","who","goodbye","after","","","",""
"meqzp04080","primary","N","B","pron.谁的","英[hu:z]美[huz] ","with","whose","she","on","","","",""
"meqzp04081","primary","N","D","pron.他（宾格）","英[him]美[him] ","their","dad","yesterday","him","","","",""
"meqzp04082","primary","N","A","pron.他/她/它们（宾格）","英[6om]美[Oom] ","them","nose","where","after","","","",""
"meqzp04083","primary","N","A","pron.他的","英[hiz]美[hiz] ","his","its","class","me","","","",""
"meqzp04084","primary","N","D","pron.他们;人们","英[版i]美[加] ","she","by","back","they","","","",""
"meqzp04085","primary","N","A","proa他们的","英[呼钝叨]美[der] ","their","his","class","them","","","",""
"meqzp04086","primary","N","A","pron.它的","英[㈣]美[rts] ","its","here","who","before","","","",""
"meqzp04087","primary","N","C","pron.她","英[饰]美饰] ","again","him","she","yesterday","","","",""
"meqzp04088","primary","N","B","pron.她，她的","英[心⑻]美[13] ","class","her","when","from","","","",""
"meqzp04089","primary","N","B","pron.我","英[mi]美[mi] ","his","me","back","my","","","",""
"meqzp04090","primary","N","C","pron.我的","英[mai]美[mai] ","between","of","my","its","","","",""
"meqzp04091","primary","N","C","pron我们的","英[Q：(r)]美[aor] ","with","ice","our","again","","","",""
"meqzp04092","primary","N","C","(more，most)pron.许多人a.许多的","英[meni]美[msni] ","aunt","your","many","here","","","",""
"meqzp04093","primary","N","B","n.&ad.昨天","英[jes匕dei]美[jestordei] ","its","yesterday","ice","she","","","",""
"meqzp04094","primary","N","C","n.阿姨；舅母","英[a：nt]美0nt] ","him","where","aunt","from","","","",""
"meqzp04095","primary","N","B","n.爸爸","英[dæd]美[dæd] ","before","dad","here","for","","","",""
"meqzp04096","primary","N","C","n.班；班级","英[kla:s]美[klæs] ","nose","evening","class","when","","","",""
"meqzp04097","primary","N","A","n.傍晚，晚上","英[i:vniD]美[ivnnj] ","evening","she","or","class","","","",""
"meqzp04098","primary","N","B","n.背a.背部的ad.以前","英[Ixek]美[bxk] ","like","back","who","many","","","",""
"meqzp04099","primary","N","B","n.鼻子","英[nouz]美[nouz] ","evening","nose","many","whose","","","",""
"meqzp04100","primary","N","C","5n.臂，手臂","英[a:m]美[arm] ","back","him","arm","also","","","",""
"meqzp04101","primary","N","A","n.冰","英[ais]美[⑶s] ","ice","between","her","dad","","","",""
